time,activity,mean,variance,tag_id
17:51.6,1,-55,0,1
17:51.8,1,-55,0,1
17:52.1,1,-55,0,1
17:52.2,1,-56,1,1
17:52.4,1,-55,0,1
17:52.5,1,-55,0,1
17:52.6,1,-55,0,1
17:52.7,1,-56,0,1
17:52.8,1,-56,0,1
17:52.9,1,-55,0,1
17:53.2,1,-55,0,1
17:53.2,1,-55,0,1
17:53.4,1,-55,0,1
17:53.5,1,-55,0,1
17:53.6,1,-55,0,1
17:53.7,1,-55,0,1
17:53.9,1,-55,0,1
17:54.0,1,-55,0,1
17:54.2,1,-55,0,1
17:54.3,1,-55,0,1
17:54.5,1,-56,0,1
17:54.6,1,-56,1,1
17:54.7,1,-55,0,1
17:54.8,1,-55,0,1
17:54.9,1,-56,1,1
17:55.1,1,-55,0,1
17:55.3,1,-55,0,1
17:55.3,1,-55,0,1
17:55.4,1,-55,0,1
17:55.6,1,-55,0,1
17:55.7,1,-55,0,1
17:55.9,1,-55,0,1
17:56.0,1,-55,0,1
17:56.2,1,-55,0,1
17:56.4,1,-55,0,1
17:56.5,1,-55,0,1
17:56.6,1,-55,1,1
17:56.7,1,-55,0,1
17:56.8,1,-55,0,1
17:56.9,1,-56,0,1
17:57.1,1,-55,0,1
17:57.4,1,-55,1,1
17:57.5,1,-55,0,1
17:57.7,1,-55,0,1
17:57.8,1,-56,1,1
17:57.9,1,-55,0,1
17:58.1,1,-55,1,1
17:58.2,1,-55,0,1
17:58.3,1,-55,0,1
17:58.4,1,-55,0,1
17:58.5,1,-55,0,1
17:58.7,1,-56,0,1
17:58.8,1,-56,0,1
17:58.9,1,-56,0,1
17:59.0,1,-56,1,1
17:59.3,1,-55,0,1
17:59.4,1,-55,0,1
17:59.5,1,-55,0,1
17:59.6,1,-55,0,1
17:59.7,1,-56,1,1
17:59.9,1,-55,0,1
18:00.0,1,-55,0,1
18:00.2,1,-55,0,1
18:00.3,1,-55,0,1
18:00.4,1,-55,0,1
18:00.5,1,-55,0,1
18:00.7,1,-55,0,1
18:00.8,1,-55,0,1
18:00.9,1,-55,0,1
18:01.0,1,-56,0,1
18:01.2,1,-55,0,1
18:01.4,1,-55,0,1
18:01.5,1,-55,0,1
18:01.6,1,-55,0,1
18:01.7,1,-55,0,1
18:01.8,1,-55,0,1
18:01.9,1,-55,0,1
18:02.0,1,-55,0,1
18:02.2,1,-55,0,1
18:02.3,1,-55,0,1
18:02.4,1,-55,0,1
18:02.5,1,-55,0,1
18:02.6,1,-55,0,1
18:02.7,1,-55,0,1
18:02.8,1,-55,0,1
18:02.9,1,-55,0,1
18:03.2,1,-55,0,1
18:03.3,1,-55,0,1
18:03.4,1,-55,1,1
18:03.6,1,-56,0,1
18:03.7,1,-56,1,1
18:03.8,1,-55,1,1
18:03.9,1,-55,0,1
18:04.1,1,-55,0,1
18:04.2,1,-55,0,1
18:04.3,1,-55,0,1
18:04.4,1,-55,0,1
18:04.5,1,-55,0,1
18:04.6,1,-55,0,1
18:04.8,1,-55,0,1
18:04.9,1,-55,0,1
18:05.1,1,-55,0,1
18:05.2,1,-55,0,1
18:05.3,1,-56,0,1
18:05.4,1,-55,0,1
18:05.5,1,-55,0,1
18:05.6,1,-55,0,1
18:05.8,1,-55,0,1
18:05.8,1,-55,0,1
18:06.0,1,-55,0,1
18:06.2,1,-55,0,1
18:06.3,1,-55,0,1
18:06.4,1,-56,0,1
18:06.5,1,-55,0,1
18:06.6,1,-55,0,1
18:06.8,1,-55,0,1
18:06.9,1,-55,0,1
18:07.1,1,-55,0,1
18:07.3,1,-55,0,1
18:07.4,1,-55,0,1
18:07.5,1,-56,0,1
18:07.6,1,-55,0,1
18:07.8,1,-55,0,1
18:07.9,1,-55,0,1
18:08.0,1,-55,0,1
18:08.2,1,-55,0,1
18:08.3,1,-55,0,1
18:08.4,1,-55,0,1
18:08.5,1,-55,0,1
18:08.6,1,-55,0,1
18:08.8,1,-55,0,1
18:08.9,1,-55,0,1
18:09.1,1,-55,0,1
18:09.2,1,-55,0,1
18:15.8,2,-58,0,1
18:28.5,2,-58,0,1
18:31.7,2,-58,0,1
18:31.9,2,-58,0,1
18:34.5,2,-58,0,1
18:34.6,2,-58,0,1
18:37.8,2,-58,0,1
18:38.2,2,-58,0,1
18:38.8,2,-58,0,1
18:40.7,2,-58,0,1
18:40.9,2,-58,0,1
18:42.7,2,-59,2,1
18:44.1,2,-58,0,1
18:44.3,2,-57,0,1
18:44.4,2,-57,0,1
18:44.7,2,-58,0,1
18:45.0,2,-57,1,1
18:47.6,2,-57,0,1
18:47.8,2,-57,0,1
18:47.9,2,-57,0,1
18:48.2,2,-57,0,1
18:48.5,2,-58,0,1
18:48.8,2,-57,0,1
18:49.6,2,-58,0,1
18:49.7,2,-58,0,1
18:50.8,2,-57,0,1
18:50.9,2,-57,0,1
18:51.0,2,-57,0,1
18:51.3,2,-58,0,1
18:51.6,2,-57,0,1
18:51.8,2,-58,1,1
18:52.3,2,-58,0,1
18:54.1,2,-58,1,1
18:54.3,2,-57,0,1
18:54.4,2,-57,0,1
18:54.5,2,-56,0,1
18:54.6,2,-55,0,1
18:54.8,2,-57,0,1
18:55.1,2,-56,0,1
18:55.2,2,-57,0,1
18:55.5,2,-57,0,1
18:55.7,2,-57,1,1
18:55.8,2,-58,0,1
18:55.8,2,-57,0,1
18:56.0,2,-58,0,1
18:56.2,2,-57,0,1
18:56.3,2,-57,0,1
18:56.4,2,-58,0,1
18:56.5,2,-57,0,1
18:56.8,2,-58,0,1
18:57.4,2,-59,3,1
18:57.7,2,-57,0,1
18:57.9,2,-58,0,1
18:58.2,2,-57,0,1
18:58.4,2,-56,0,1
18:58.5,2,-57,1,1
18:58.6,2,-57,0,1
18:59.2,2,-56,0,1
18:59.3,2,-57,0,1
18:59.4,2,-57,0,1
18:59.5,2,-58,0,1
18:59.6,2,-57,0,1
18:59.7,2,-57,0,1
18:59.8,2,-57,0,1
19:00.0,2,-57,0,1
19:00.2,2,-57,0,1
19:00.3,2,-57,0,1
19:00.5,2,-59,0,1
19:00.8,2,-57,0,1
19:01.5,2,-57,0,1
19:01.6,2,-56,0,1
19:01.8,2,-55,0,1
19:01.9,2,-55,0,1
19:02.1,2,-55,0,1
19:02.4,2,-57,1,1
19:02.6,2,-56,0,1
19:02.7,2,-56,0,1
19:02.9,2,-57,0,1
19:03.0,2,-57,0,1
19:03.1,2,-58,0,1
19:03.2,2,-57,0,1
19:03.3,2,-56,0,1
19:03.4,2,-57,0,1
19:03.5,2,-57,0,1
19:03.6,2,-57,0,1
19:03.6,2,-57,0,1
19:03.7,2,-56,0,1
19:03.8,2,-57,0,1
19:03.9,2,-58,0,1
19:04.2,2,-57,1,1
19:04.8,2,-57,0,1
19:04.9,2,-56,0,1
19:05.2,2,-56,1,1
19:05.3,2,-55,0,1
19:05.3,2,-56,1,1
19:05.5,2,-55,0,1
19:05.8,2,-57,0,1
19:05.9,2,-57,0,1
19:06.1,2,-56,0,1
19:06.3,2,-56,0,1
19:06.4,2,-56,0,1
19:06.4,2,-57,0,1
19:06.5,2,-56,0,1
19:06.6,2,-56,1,1
19:06.7,2,-56,0,1
19:06.8,2,-56,0,1
19:06.9,2,-56,0,1
19:07.0,2,-55,0,1
19:07.2,2,-56,0,1
19:07.2,2,-57,1,1
19:07.3,2,-56,0,1
19:07.5,2,-58,0,1
19:07.6,2,-58,0,1
19:07.7,2,-57,1,1
19:07.8,2,-58,0,1
19:08.0,2,-57,1,1
19:08.3,2,-56,1,1
19:08.4,2,-56,0,1
19:08.5,2,-56,0,1
19:08.6,2,-55,0,1
19:08.8,2,-55,0,1
19:08.9,2,-55,0,1
19:09.0,2,-55,0,1
19:09.2,2,-57,3,1
19:09.4,2,-56,1,1
19:09.6,2,-56,0,1
19:09.7,2,-55,0,1
19:09.7,2,-56,1,1
19:09.8,2,-56,0,1
19:09.9,2,-57,0,1
19:10.0,2,-55,1,1
19:10.2,2,-55,0,1
19:10.3,2,-55,0,1
19:10.3,2,-55,0,1
19:10.4,2,-56,1,1
19:10.5,2,-57,0,1
19:10.6,2,-57,0,1
19:10.7,2,-56,0,1
19:10.8,2,-56,0,1
19:10.9,2,-57,0,1
19:11.2,2,-57,0,1
19:11.3,2,-57,0,1
19:11.5,2,-57,0,1
19:11.6,2,-56,1,1
19:11.7,2,-55,0,1
19:11.8,2,-57,0,1
19:11.9,2,-57,0,1
19:12.1,2,-56,1,1
19:12.2,2,-55,0,1
19:12.3,2,-56,1,1
19:12.5,2,-57,0,1
19:12.7,2,-56,1,1
19:12.9,2,-55,0,1
19:13.0,2,-56,1,1
19:13.1,2,-56,0,1
19:13.2,2,-56,0,1
19:13.3,2,-57,0,1
19:13.4,2,-56,0,1
19:13.5,2,-55,0,1
19:13.6,2,-56,0,1
19:13.6,2,-55,0,1
19:13.7,2,-55,0,1
19:13.8,2,-55,0,1
19:13.9,2,-55,0,1
19:14.1,2,-57,0,1
19:14.2,2,-56,0,1
19:14.3,2,-56,2,1
19:14.4,2,-58,0,1
19:14.5,2,-58,0,1
19:14.6,2,-57,0,1
19:14.8,2,-57,0,1
19:14.9,2,-57,0,1
19:15.0,2,-58,0,1
19:15.2,2,-56,0,1
19:15.3,2,-55,0,1
19:15.5,2,-57,1,1
19:15.6,2,-55,0,1
19:15.7,2,-55,0,1
19:15.8,2,-56,3,1
19:15.9,2,-55,0,1
19:16.1,2,-56,1,1
19:16.2,2,-57,1,1
19:16.4,2,-55,0,1
19:16.5,2,-55,0,1
19:16.6,2,-55,0,1
19:16.7,2,-56,1,1
19:16.8,2,-56,0,1
19:16.9,2,-56,0,1
19:17.0,2,-55,0,1
19:17.1,2,-55,0,1
19:17.2,2,-55,0,1
19:17.3,2,-55,0,1
19:17.4,2,-55,0,1
19:17.5,2,-55,0,1
19:17.5,2,-55,0,1
19:17.6,2,-55,1,1
19:17.7,2,-56,0,1
19:17.8,2,-55,0,1
19:17.9,2,-56,0,1
19:18.0,2,-57,0,1
19:18.2,2,-57,0,1
19:18.3,2,-57,0,1
19:18.4,2,-57,0,1
19:18.5,2,-57,0,1
19:18.6,2,-57,0,1
19:18.7,2,-57,0,1
19:18.8,2,-56,1,1
19:19.0,2,-55,0,1
19:19.1,2,-57,1,1
19:19.2,2,-57,0,1
19:19.4,2,-55,0,1
19:19.5,2,-55,0,1
19:19.7,2,-55,0,1
19:19.8,2,-56,2,1
19:19.9,2,-58,0,1
19:20.0,2,-55,0,1
19:20.2,2,-56,1,1
19:20.3,2,-55,0,1
19:20.4,2,-55,0,1
19:20.5,2,-57,0,1
19:20.6,2,-55,0,1
19:20.7,2,-55,0,1
19:20.7,2,-55,0,1
19:20.8,2,-55,0,1
19:20.9,2,-55,0,1
19:21.0,2,-55,0,1
19:21.2,2,-55,0,1
19:21.3,2,-57,0,1
19:21.3,2,-55,0,1
19:21.4,2,-55,0,1
19:21.5,2,-56,0,1
19:21.6,2,-56,0,1
19:21.7,2,-57,0,1
19:21.8,2,-57,0,1
19:21.9,2,-57,0,1
19:22.1,2,-57,0,1
19:22.3,2,-57,0,1
19:22.4,2,-56,0,1
19:22.5,2,-55,0,1
19:22.6,2,-56,0,1
19:22.6,2,-57,0,1
19:22.8,2,-57,0,1
19:22.9,2,-56,0,1
19:23.1,2,-56,0,1
19:23.2,2,-57,1,1
19:23.3,2,-58,0,1
19:23.5,2,-56,1,1
19:23.6,2,-55,0,1
19:23.7,2,-55,0,1
19:23.8,2,-55,0,1
19:23.9,2,-55,0,1
19:24.0,2,-55,0,1
19:24.2,2,-56,0,1
19:24.3,2,-55,0,1
19:24.4,2,-55,0,1
19:24.5,2,-56,1,1
19:24.5,2,-55,0,1
19:24.6,2,-55,0,1
19:24.7,2,-55,0,1
19:24.8,2,-55,0,1
19:24.9,2,-56,1,1
19:25.1,2,-55,1,1
19:25.2,2,-55,0,1
19:25.3,2,-55,0,1
19:25.4,2,-56,0,1
19:25.5,2,-57,0,1
19:25.6,2,-56,0,1
19:25.8,2,-57,0,1
19:25.9,2,-57,0,1
19:26.0,2,-57,0,1
19:26.2,2,-57,0,1
19:26.3,2,-55,0,1
19:26.4,2,-56,1,1
19:26.5,2,-57,0,1
19:26.7,2,-57,0,1
19:26.8,2,-56,0,1
19:26.9,2,-55,0,1
19:27.1,2,-57,0,1
19:27.2,2,-57,1,1
19:27.4,2,-55,1,1
19:27.5,2,-55,0,1
19:27.6,2,-55,0,1
19:27.7,2,-56,0,1
19:27.8,2,-56,0,1
19:27.9,2,-55,0,1
19:28.1,2,-55,0,1
19:28.2,2,-55,0,1
19:28.3,2,-55,0,1
19:28.3,2,-55,0,1
19:28.5,2,-55,0,1
19:28.6,2,-55,0,1
19:28.7,2,-56,1,1
19:28.7,2,-55,1,1
19:28.8,2,-55,0,1
19:28.9,2,-55,1,1
19:29.1,2,-57,0,1
19:29.2,2,-57,0,1
19:29.3,2,-57,0,1
19:29.4,2,-57,0,1
19:29.5,2,-57,0,1
19:29.6,2,-58,0,1
19:29.8,2,-58,0,1
19:29.9,2,-58,0,1
19:30.0,2,-57,1,1
19:30.2,2,-55,0,1
19:30.3,2,-56,0,1
19:30.4,2,-57,0,1
19:30.5,2,-56,1,1
19:30.6,2,-55,0,1
19:30.7,2,-55,0,1
19:30.9,2,-55,0,1
19:31.0,2,-57,0,1
19:31.2,2,-55,0,1
19:31.3,2,-56,3,1
19:31.5,2,-55,0,1
19:31.5,2,-56,1,1
19:31.6,2,-56,0,1
19:31.7,2,-56,0,1
19:31.8,2,-55,0,1
19:31.9,2,-55,0,1
19:32.0,2,-55,0,1
19:32.2,2,-55,0,1
19:32.3,2,-55,0,1
19:32.4,2,-56,1,1
19:32.5,2,-55,0,1
19:32.6,2,-55,0,1
19:32.8,2,-56,1,1
19:32.9,2,-56,0,1
19:33.0,2,-57,0,1
19:33.2,2,-57,0,1
19:33.2,2,-57,0,1
19:33.4,2,-57,0,1
19:33.5,2,-55,0,1
19:33.6,2,-55,1,1
19:33.7,2,-54,1,1
19:33.7,2,-55,0,1
19:33.9,2,-57,0,1
19:34.0,2,-56,0,1
19:34.2,2,-55,0,1
19:34.3,2,-55,0,1
19:34.5,2,-56,0,1
19:34.6,2,-58,1,1
19:34.7,2,-55,0,1
19:34.8,2,-55,0,1
19:35.0,2,-56,0,1
19:35.1,2,-56,0,1
19:35.2,2,-56,0,1
19:35.3,2,-55,0,1
19:35.4,2,-55,0,1
19:35.5,2,-56,1,1
19:35.6,2,-55,0,1
19:35.7,2,-55,0,1
19:35.8,2,-56,0,1
19:35.9,2,-56,1,1
19:36.0,2,-56,1,1
19:36.1,2,-56,1,1
19:36.2,2,-55,0,1
19:36.3,2,-55,0,1
19:36.4,2,-57,1,1
19:36.4,2,-56,0,1
19:36.5,2,-56,0,1
19:36.6,2,-57,0,1
19:36.8,2,-57,0,1
19:36.9,2,-55,1,1
19:37.1,2,-55,0,1
19:37.2,2,-55,1,1
19:37.3,2,-56,0,1
19:51.7,3,-58,0,1
19:55.6,3,-58,0,1
19:56.3,3,-59,3,1
19:59.2,3,-58,0,1
20:00.1,3,-58,0,1
20:03.5,3,-58,0,1
20:05.8,3,-58,0,1
20:07.2,3,-58,0,1
20:09.3,3,-58,0,1
20:11.5,3,-59,2,1
20:16.4,3,-60,1,1
20:19.8,3,-58,0,1
20:22.6,3,-58,0,1
20:24.3,3,-58,0,1
20:25.8,3,-58,0,1
20:29.3,3,-58,0,1
20:56.7,4,-58,0,1
20:56.8,4,-59,2,1
20:57.6,4,-59,0,1
21:03.2,4,-58,0,1
21:03.3,4,-58,0,1
21:03.4,4,-59,1,1
21:03.6,4,-58,0,1
21:03.7,4,-59,1,1
21:06.3,4,-60,1,1
21:06.4,4,-58,0,1
21:08.2,4,-59,1,1
21:13.9,4,-59,2,1
21:14.3,4,-59,0,1
21:18.7,4,-58,0,1
21:18.8,4,-59,1,1
21:19.9,4,-59,1,1
21:20.0,4,-59,0,1
21:20.2,4,-59,1,1
21:21.6,4,-58,0,1
21:21.8,4,-59,0,1
21:24.3,4,-58,0,1
21:24.7,4,-58,0,1
21:24.8,4,-58,0,1
21:24.9,4,-58,0,1
21:27.5,4,-58,0,1
21:28.6,4,-59,0,1
21:30.0,4,-58,0,1
21:30.3,4,-58,0,1
21:30.4,4,-58,0,1
21:31.4,4,-58,0,1
21:31.5,4,-58,0,1
21:33.0,4,-58,0,1
21:33.2,4,-58,0,1
21:33.2,4,-59,1,1
21:33.5,4,-58,0,1
21:35.2,4,-57,0,1
21:35.4,4,-58,0,1
21:35.5,4,-58,1,1
21:35.9,4,-58,0,1
21:40.6,4,-60,1,1
21:40.7,4,-58,0,1
21:41.4,4,-59,1,1
21:41.5,4,-60,1,1
21:41.6,4,-58,0,1
21:41.7,4,-58,0,1
21:41.9,4,-59,1,1
21:43.0,4,-59,3,1
21:43.2,4,-58,0,1
21:44.5,4,-59,1,1
21:44.6,4,-58,0,1
21:44.8,4,-58,0,1
21:44.9,4,-58,0,1
21:45.8,4,-59,0,1
21:46.3,4,-59,1,1
21:46.9,4,-58,0,1
21:48.9,4,-58,0,1
21:49.1,4,-58,0,1
21:50.4,4,-58,0,1
21:50.6,4,-59,0,1
21:50.7,4,-59,1,1
21:51.9,4,-58,0,1
21:52.0,4,-59,2,1
21:52.3,4,-59,1,1
21:52.9,4,-59,1,1
21:53.2,4,-59,0,1
21:53.3,4,-58,0,1
21:53.3,4,-59,0,1
21:53.8,4,-58,0,1
21:55.8,4,-59,2,1
21:55.9,4,-58,0,1
21:56.2,4,-59,0,1
21:56.5,4,-59,2,1
21:57.3,4,-58,0,1
21:57.9,4,-59,0,1
22:00.3,4,-60,1,1
22:02.8,3,-58,0,1
22:02.9,3,-58,0,1
22:03.1,3,-59,0,1
22:03.3,3,-59,1,1
22:03.7,3,-58,0,1
22:04.5,3,-58,0,1
22:04.6,3,-58,0,1
22:05.4,3,-58,0,1
22:05.5,3,-58,0,1
22:05.6,3,-58,0,1
22:07.1,3,-59,1,1
22:07.2,3,-59,0,1
22:07.3,3,-57,0,1
22:10.7,3,-58,0,1
22:11.4,3,-57,0,1
22:11.5,3,-58,0,1
22:13.3,3,-57,0,1
22:15.7,3,-59,2,1
22:16.3,3,-58,1,1
22:17.2,3,-58,0,1
22:19.3,3,-58,0,1
22:20.2,3,-58,0,1
22:22.1,3,-58,0,1
22:23.1,3,-58,0,1
22:23.9,3,-58,0,1
22:26.5,3,-58,0,1
22:28.6,3,-58,0,1
22:34.7,4,-58,0,1
22:36.4,4,-58,0,1
22:37.6,4,-58,0,1
22:43.6,4,-59,2,1
22:44.6,4,-58,0,1
22:52.6,4,-59,1,1
22:52.8,4,-59,0,1
22:52.9,4,-59,2,1
22:56.9,4,-61,0,1
23:07.7,2,-59,2,1
23:07.8,2,-58,0,1
23:10.7,2,-59,1,1
23:14.8,2,-59,0,1
23:15.5,2,-58,0,1
23:15.7,2,-58,0,1
23:15.8,2,-57,0,1
23:16.0,2,-56,0,1
23:16.1,2,-56,0,1
23:16.2,2,-55,1,1
23:16.4,2,-56,0,1
23:16.5,2,-57,0,1
23:16.7,2,-57,0,1
23:16.8,2,-57,1,1
23:16.9,2,-55,0,1
23:17.1,2,-55,0,1
23:17.2,2,-57,1,1
23:17.3,2,-57,3,1
23:17.7,2,-56,1,1
23:17.8,2,-55,0,1
23:17.9,2,-55,1,1
23:18.1,2,-55,0,1
23:18.2,2,-56,1,1
23:18.4,2,-57,0,1
23:18.4,2,-57,0,1
23:18.5,2,-56,0,1
23:18.6,2,-55,0,1
23:18.7,2,-56,0,1
23:18.8,2,-56,1,1
23:18.9,2,-57,0,1
23:19.0,2,-57,0,1
23:19.2,2,-56,1,1
23:19.3,2,-55,0,1
23:19.5,2,-55,0,1
23:19.5,2,-55,0,1
23:19.7,2,-57,0,1
23:19.8,2,-57,0,1
23:19.9,2,-56,0,1
23:20.0,2,-55,1,1
23:20.1,2,-56,0,1
23:20.3,2,-55,0,1
23:20.4,2,-55,0,1
23:20.5,2,-56,1,1
23:20.7,2,-56,2,1
23:20.8,2,-54,2,1
23:20.9,2,-55,0,1
23:21.0,2,-55,0,1
23:21.2,2,-55,0,1
23:21.2,2,-56,0,1
23:21.3,2,-56,1,1
23:21.4,2,-55,1,1
23:21.5,2,-56,1,1
23:21.7,2,-57,0,1
23:21.8,2,-57,0,1
23:22.0,2,-57,3,1
23:22.2,2,-55,1,1
23:22.3,2,-55,1,1
23:22.4,2,-55,0,1
23:22.5,2,-55,0,1
23:22.6,2,-56,0,1
23:22.7,2,-57,0,1
23:22.8,2,-56,0,1
23:22.9,2,-55,0,1
23:23.0,2,-55,0,1
23:23.2,2,-55,0,1
23:23.3,2,-55,0,1
23:23.4,2,-55,0,1
23:23.5,2,-55,0,1
23:23.6,2,-56,0,1
23:23.7,2,-56,1,1
23:23.8,2,-55,0,1
23:24.0,2,-55,0,1
23:24.1,2,-55,0,1
23:24.3,2,-55,0,1
23:24.4,2,-56,0,1
23:24.5,2,-56,0,1
23:24.6,2,-56,0,1
23:24.7,2,-56,1,1
23:24.8,2,-56,0,1
23:24.9,2,-56,0,1
23:25.0,2,-57,0,1
23:25.1,2,-56,2,1
23:25.3,2,-55,1,1
23:25.4,2,-55,0,1
23:25.5,2,-56,1,1
23:25.6,2,-55,0,1
23:25.7,2,-55,1,1
23:25.8,2,-56,1,1
23:25.9,2,-56,0,1
23:26.0,2,-55,0,1
23:26.2,2,-56,0,1
23:26.4,2,-55,0,1
23:26.5,2,-55,0,1
23:26.6,2,-55,0,1
23:26.7,2,-55,1,1
23:26.8,2,-57,0,1
23:27.0,2,-55,0,1
23:27.2,2,-55,0,1
23:27.2,2,-56,0,1
23:27.3,2,-56,1,1
23:27.4,2,-56,0,1
23:27.5,2,-57,0,1
23:27.6,2,-57,0,1
23:27.8,2,-56,2,1
23:27.9,2,-57,0,1
23:27.9,2,-57,0,1
23:28.2,2,-56,0,1
23:28.3,2,-57,0,1
23:28.4,2,-56,1,1
23:28.5,2,-56,3,1
23:28.6,2,-55,1,1
23:28.7,2,-55,0,1
23:28.8,2,-55,0,1
23:28.9,2,-55,0,1
23:29.0,2,-57,1,1
23:29.2,2,-56,0,1
23:29.3,2,-55,1,1
23:29.4,2,-55,0,1
23:29.5,2,-56,0,1
23:29.6,2,-55,0,1
23:29.8,2,-55,0,1
23:29.9,2,-55,0,1
23:30.1,2,-56,1,1
23:30.3,2,-55,0,1
23:30.4,2,-55,1,1
23:30.5,2,-57,0,1
23:30.6,2,-56,0,1
23:30.7,2,-56,0,1
23:30.7,2,-57,0,1
23:30.8,2,-57,1,1
23:30.9,2,-56,0,1
23:31.1,2,-56,0,1
23:31.2,2,-56,0,1
23:31.4,2,-57,0,1
23:31.5,2,-57,0,1
23:31.7,2,-58,1,1
23:31.8,2,-56,1,1
23:31.9,2,-56,1,1
23:32.3,2,-55,0,1
23:32.3,2,-55,0,1
23:32.5,2,-56,0,1
23:32.6,2,-55,0,1
23:32.7,2,-55,0,1
23:32.8,2,-56,1,1
23:32.9,2,-57,0,1
23:33.0,2,-56,1,1
23:33.3,2,-55,0,1
23:33.4,2,-57,0,1
23:33.5,2,-56,1,1
23:33.7,2,-53,1,1
23:33.8,2,-56,1,1
23:34.0,2,-57,0,1
23:34.1,2,-57,0,1
23:34.3,2,-56,0,1
23:34.4,2,-57,0,1
23:34.5,2,-57,0,1
23:34.6,2,-57,0,1
23:34.8,2,-57,0,1
23:34.9,2,-58,0,1
23:35.1,2,-57,1,1
23:35.2,2,-55,0,1
23:35.3,2,-55,0,1
23:35.4,2,-56,3,1
23:35.5,2,-55,0,1
23:35.6,2,-55,0,1
23:35.7,2,-55,0,1
23:38.0,1,-58,0,1
23:38.5,1,-57,0,1
23:38.6,1,-55,0,1
23:38.7,1,-56,5,1
23:38.8,1,-55,0,1
23:38.9,1,-55,0,1
23:39.1,1,-56,1,1
23:39.3,1,-55,0,1
23:39.4,1,-57,0,1
23:39.5,1,-55,0,1
23:39.6,1,-56,1,1
23:39.8,1,-57,0,1
23:39.9,1,-55,0,1
23:40.1,1,-55,0,1
23:40.2,1,-57,0,1
23:40.3,1,-57,0,1
23:40.4,1,-56,1,1
23:40.6,1,-55,0,1
23:40.7,1,-55,0,1
23:40.7,1,-56,0,1
23:40.8,1,-56,0,1
23:40.9,1,-55,0,1
23:41.1,1,-57,0,1
23:41.2,1,-58,0,1
23:41.3,1,-58,0,1
23:41.5,1,-58,0,1
23:41.6,1,-58,0,1
23:41.7,1,-58,0,1
23:41.8,1,-58,0,1
23:42.0,1,-56,3,1
23:42.2,1,-55,0,1
23:42.2,1,-55,0,1
23:42.3,1,-55,0,1
23:42.4,1,-55,0,1
23:42.6,1,-55,0,1
24:00.9,5,-58,0,1
24:01.4,5,-57,0,1
24:02.2,5,-56,1,1
24:02.4,5,-58,1,1
24:02.5,5,-57,1,1
24:07.3,5,-58,0,1
24:07.7,5,-57,0,1
24:07.8,5,-57,0,1
24:08.0,5,-55,0,1
24:08.2,5,-55,0,1
24:08.3,5,-55,0,1
24:08.4,5,-55,0,1
24:08.5,5,-55,0,1
24:08.8,5,-57,0,1
24:08.9,5,-55,0,1
24:09.0,5,-55,0,1
24:09.2,5,-55,0,1
24:09.3,5,-55,0,1
24:09.5,5,-55,0,1
24:09.7,5,-55,0,1
24:09.8,5,-55,0,1
24:10.0,5,-55,0,1
24:10.3,5,-55,0,1
24:10.4,5,-55,0,1
18:18.7,2,-51,0,2
18:18.8,2,-49,0,2
18:18.9,2,-49,0,2
18:19.1,2,-47,1,2
18:19.2,2,-49,0,2
18:19.3,2,-49,0,2
18:19.5,2,-52,1,2
18:19.6,2,-56,1,2
18:21.9,2,-53,17,2
18:22.2,2,-47,1,2
18:22.3,2,-49,4,2
18:22.4,2,-49,0,2
18:22.5,2,-51,0,2
18:22.7,2,-56,3,2
18:23.0,2,-53,17,2
18:25.2,2,-52,1,2
18:25.4,2,-48,2,2
18:25.5,2,-47,1,2
18:25.6,2,-49,1,2
18:25.7,2,-51,0,2
18:25.8,2,-54,2,2
18:26.0,2,-58,0,2
18:28.6,2,-52,1,2
18:28.7,2,-49,0,2
18:28.8,2,-48,1,2
18:28.9,2,-49,1,2
18:29.1,2,-51,2,2
18:29.2,2,-55,4,2
18:29.7,2,-53,7,2
18:32.0,2,-51,0,2
18:32.2,2,-55,4,2
18:32.7,2,-55,7,2
18:34.9,2,-53,4,2
18:35.2,2,-51,0,2
18:35.3,2,-51,1,2
18:35.5,2,-54,9,2
18:36.0,2,-53,14,2
18:38.2,2,-50,0,2
18:38.3,2,-53,2,2
18:38.5,2,-57,3,2
18:38.7,2,-54,10,2
18:41.2,2,-51,0,2
18:41.3,2,-52,10,2
18:41.4,2,-50,0,2
18:41.5,2,-51,0,2
18:41.6,2,-54,1,2
18:41.7,2,-57,0,2
18:44.6,2,-53,3,2
18:44.8,2,-51,0,2
18:44.9,2,-52,0,2
18:45.1,2,-56,3,2
18:48.0,2,-51,0,2
18:48.3,2,-53,2,2
18:51.2,2,-53,3,2
18:51.3,2,-51,0,2
18:51.5,2,-54,6,2
18:54.8,2,-54,5,2
18:55.5,2,-56,2,2
18:58.4,2,-55,0,2
18:58.5,2,-55,1,2
19:02.5,2,-56,0,2
24:07.6,5,-58,0,2
24:09.5,5,-55,0,2
24:09.7,5,-55,0,2
24:09.8,5,-54,3,2
24:10.1,5,-52,0,2
24:10.3,5,-55,0,2
24:10.5,5,-54,3,2
24:10.6,5,-55,0,2
24:10.8,5,-55,0,2
24:11.1,5,-57,0,2
24:11.2,5,-57,0,2
24:11.3,5,-58,1,2
24:11.6,5,-57,0,2
24:11.7,5,-57,0,2
24:11.8,5,-57,0,2
24:11.9,5,-57,1,2
24:12.4,5,-57,0,2
24:12.6,5,-57,0,2
