,time,activity,mean,variance
1809,22:38.6,4,-53,0
1810,22:38.7,4,-53,1
1811,22:38.8,4,-56,1
1812,22:38.9,4,-55,5
1813,22:39.0,4,-53,3
1814,22:39.1,4,-52,0
1815,22:39.2,4,-51,0
1816,22:39.3,4,-53,2
1817,22:39.4,4,-52,0
1818,22:39.5,4,-51,0
1819,22:39.6,4,-53,3
1820,22:39.7,4,-54,1
1821,22:39.8,4,-52,0
1822,22:39.9,4,-52,0
1823,22:40.0,4,-52,0
1824,22:40.2,4,-52,0
1825,22:40.2,4,-52,0
1826,22:40.3,4,-54,1
1827,22:40.4,4,-53,2
1828,22:40.5,4,-51,0
1829,22:40.6,4,-51,0
1830,22:40.8,4,-52,0
1831,22:40.8,4,-52,0
1832,22:40.9,4,-51,0
1833,22:41.1,4,-52,0
1834,22:41.2,4,-52,0
1835,22:41.3,4,-53,4
1836,22:41.4,4,-55,0
1837,22:41.5,4,-53,0
1838,22:41.5,4,-56,1
1839,22:41.6,4,-57,0
1840,22:41.7,4,-53,1
1841,22:41.8,4,-53,2
1842,22:43.1,4,-51,0
1843,22:43.2,4,-52,0
1844,22:43.3,4,-52,0
1845,22:43.4,4,-54,1
1846,22:43.5,4,-53,2
1847,22:43.6,4,-52,0
1848,22:43.7,4,-52,0
1849,22:43.8,4,-53,0
1850,22:44.0,4,-55,0
1851,22:44.1,4,-55,0
1852,22:44.2,4,-55,0
1853,22:44.3,4,-56,1
1854,22:44.5,4,-57,1
1855,22:44.8,4,-56,1
1856,22:44.9,4,-55,0
1857,22:45.0,4,-56,0
1858,22:45.2,4,-56,0
1859,22:45.2,4,-55,0
1860,22:45.3,4,-55,0
1861,22:45.4,4,-55,0
1862,22:45.5,4,-56,0
1863,22:45.6,4,-56,1
1864,22:45.7,4,-56,0
1865,22:45.8,4,-55,0
1866,22:45.9,4,-55,0
1867,22:45.9,4,-55,0
1868,22:46.1,4,-55,0
1869,22:46.2,4,-55,0
1870,22:46.3,4,-55,0
1871,22:46.4,4,-55,0
1872,22:46.5,4,-55,0
1873,22:46.6,4,-55,0
1874,22:46.7,4,-55,0
1875,22:46.8,4,-55,0
1876,22:46.9,4,-55,0
1877,22:47.0,4,-55,0
1878,22:47.1,4,-55,0
1879,22:47.2,4,-55,0
1880,22:47.3,4,-55,0
1881,22:47.4,4,-55,0
1882,22:47.5,4,-55,0
1883,22:47.6,4,-55,0
1884,22:47.7,4,-55,0
1885,22:47.8,4,-55,0
1886,22:47.9,4,-55,0
1887,22:48.0,4,-55,0
1888,22:48.1,4,-55,0
1889,22:48.2,4,-55,0
1890,22:48.3,4,-55,0
1891,22:48.4,4,-55,0
1892,22:48.5,4,-55,0
1893,22:48.6,4,-55,0
1894,22:48.7,4,-55,0
1895,22:48.8,4,-55,0
1896,22:48.8,4,-55,0
1897,22:48.9,4,-55,0
1898,22:49.0,4,-55,0
1899,22:49.2,4,-55,0
1900,22:49.3,4,-55,0
1901,22:49.3,4,-55,0
1902,22:49.5,4,-55,0
1903,22:49.6,4,-55,0
1904,22:49.7,4,-55,0
1905,22:49.7,4,-55,0
1906,22:49.8,4,-55,0
1907,22:49.9,4,-55,0
1908,22:50.0,4,-55,0
1909,22:50.2,4,-55,0
1910,22:50.2,4,-55,0
1911,22:50.3,4,-55,0
1912,22:50.4,4,-55,0
1913,22:50.5,4,-55,0
1914,22:50.6,4,-55,0
1915,22:50.7,4,-55,0
1916,22:50.8,4,-55,0
1917,22:50.9,4,-55,0
1918,22:51.0,4,-55,0
1919,22:51.1,4,-55,0
1920,22:51.2,4,-55,0
1921,22:51.3,4,-55,0
1922,22:51.4,4,-55,0
1923,22:51.5,4,-55,0
1924,22:51.6,4,-55,0
1925,22:51.7,4,-55,0
1926,22:51.8,4,-55,0
1927,22:51.8,4,-55,0
1928,22:51.9,4,-55,0
1929,22:52.1,4,-55,0
1930,22:52.2,4,-55,0
1931,22:52.3,4,-55,0
1932,22:52.4,4,-55,0
1933,22:52.5,4,-55,0
1934,22:52.6,4,-55,0
1935,22:52.7,4,-55,0
1936,22:52.8,4,-55,0
1937,22:53.0,4,-55,0
1938,22:53.2,4,-55,0
1939,22:53.2,4,-55,0
1940,22:53.4,4,-55,0
1941,22:53.4,4,-55,0
1942,22:53.5,4,-54,1
1943,22:53.6,4,-55,0
1944,22:53.7,4,-55,0
1945,22:53.8,4,-54,1
1946,22:53.9,4,-55,0
1947,22:54.0,4,-55,0
1948,22:54.2,4,-55,0
1949,22:54.3,4,-55,0
1950,22:54.3,4,-55,0
1951,22:54.4,4,-55,0
1952,22:54.5,4,-55,0
1953,22:54.6,4,-55,0
1954,22:54.7,4,-55,0
1955,22:54.8,4,-55,0
1956,22:54.9,4,-55,0
1957,22:55.1,4,-55,0
1958,22:55.2,4,-55,0
1959,22:55.3,4,-55,0
1960,22:55.4,4,-55,0
1961,22:55.5,4,-55,0
1962,22:55.5,4,-55,0
1963,22:55.6,4,-55,0
1964,22:55.7,4,-55,0
1965,22:55.8,4,-55,0
1966,22:55.9,4,-55,0
1967,22:56.0,4,-55,0
1968,22:56.2,4,-55,0
1969,22:56.2,4,-55,0
1970,22:56.3,4,-55,0
1971,22:56.4,4,-55,0
1972,22:56.5,4,-55,0
1973,22:56.6,4,-55,0
1974,22:56.6,4,-55,0
1975,22:56.8,4,-55,0
1976,22:56.8,4,-55,0
1977,22:56.9,4,-55,0
1978,22:57.1,4,-55,0
1979,22:57.2,4,-55,0
1980,22:57.3,4,-55,0
1981,22:57.4,4,-55,0
1982,22:57.5,4,-55,0
1983,22:57.6,4,-55,0
1984,22:57.7,4,-55,0
1985,22:57.8,4,-55,0
1986,22:57.9,4,-55,0
1987,22:58.0,4,-55,0
1988,22:58.2,4,-55,0
1989,22:58.3,4,-55,0
1990,22:58.4,4,-55,0
1991,22:58.4,4,-55,0
1992,22:58.5,4,-55,0
1993,22:58.6,4,-55,0
1994,22:58.7,4,-55,0
1995,22:58.8,4,-55,0
1996,22:58.9,4,-55,0
1997,22:59.0,4,-55,0
1998,22:59.2,4,-55,0
1999,22:59.3,4,-55,0
2000,22:59.4,4,-55,0
2001,22:59.5,4,-55,0
2002,22:59.5,4,-55,0
2003,22:59.7,4,-55,0
2004,22:59.7,4,-55,0
2005,22:59.8,4,-55,0
2006,22:59.9,4,-55,0
2007,23:00.0,4,-55,0
2008,23:00.2,4,-55,0
2009,23:00.3,4,-55,0
2010,23:00.4,4,-55,0
2011,23:00.5,4,-55,0
2012,23:00.5,4,-55,0
2013,23:00.6,4,-55,0
2014,23:00.7,4,-55,0
2015,23:00.8,4,-55,0
2016,23:00.9,4,-55,0
2017,23:06.5,2,-55,0
2018,23:06.5,2,-55,0
2019,23:06.6,2,-55,0
2020,23:06.7,2,-55,0
2021,23:06.8,2,-55,0
2022,23:06.9,2,-55,0
2023,23:07.0,2,-55,0
2024,23:07.1,2,-55,0
2025,23:07.2,2,-55,0
2026,23:07.3,2,-55,0
2027,23:07.4,2,-55,0
2028,23:07.5,2,-55,0
2029,23:07.6,2,-55,0
2030,23:07.7,2,-55,0
2031,23:07.8,2,-55,0
2032,23:07.9,2,-55,0
2033,23:08.0,2,-55,0
2034,23:08.2,2,-55,0
2035,23:08.2,2,-55,0
2036,23:08.3,2,-55,0
2037,23:08.4,2,-55,0
2038,23:08.5,2,-55,0
2039,23:08.6,2,-55,0
2040,23:08.7,2,-55,0
2041,23:08.8,2,-55,0
2042,23:08.9,2,-55,0
2043,23:08.9,2,-55,0
2044,23:09.2,2,-55,0
2045,23:09.3,2,-55,0
2046,23:09.3,2,-55,0
2047,23:09.4,2,-55,0
2048,23:09.5,2,-55,0
2049,23:09.6,2,-55,0
2050,23:09.7,2,-55,0
2051,23:09.8,2,-55,0
2052,23:09.9,2,-55,0
2053,23:10.0,2,-55,0
2054,23:10.2,2,-55,0
2055,23:10.3,2,-55,0
2056,23:10.4,2,-55,0
2057,23:10.5,2,-55,0
2058,23:10.5,2,-55,0
2059,23:10.6,2,-55,0
2060,23:10.7,2,-55,0
2061,23:10.8,2,-55,0
2062,23:10.9,2,-55,0
2063,23:11.0,2,-55,0
2064,23:11.1,2,-55,0
2065,23:11.2,2,-55,0
2066,23:11.3,2,-55,0
2067,23:11.3,2,-55,0
2068,23:11.5,2,-55,0
2069,23:11.5,2,-55,0
2070,23:11.6,2,-55,0
2071,23:11.7,2,-55,0
2072,23:11.8,2,-55,0
2073,23:11.9,2,-55,0
2074,23:12.0,2,-55,0
2075,23:12.2,2,-55,0
2076,23:12.3,2,-55,0
2077,23:12.3,2,-55,0
2078,23:12.4,2,-55,0
2079,23:12.5,2,-55,0
2080,23:12.6,2,-55,0
2081,23:12.7,2,-55,0
2082,23:12.8,2,-55,0
2083,23:12.9,2,-55,0
2084,23:13.0,2,-55,0
2085,23:13.2,2,-55,0
2086,23:13.2,2,-55,0
2087,23:13.3,2,-55,0
2088,23:13.4,2,-55,0
2089,23:13.5,2,-55,0
2090,23:13.6,2,-55,0
2091,23:13.7,2,-55,0
2092,23:13.8,2,-55,0
2093,23:13.9,2,-55,0
2094,23:13.9,2,-54,2
2095,23:14.1,2,-55,1
2096,23:14.2,2,-57,12
2097,23:15.1,2,-61,0
2098,23:15.4,2,-57,2
2099,23:15.9,2,-55,0
2100,23:16.0,2,-56,1
2101,23:16.5,2,-56,1
2102,23:16.6,2,-56,0
2103,23:16.7,2,-55,0
2104,23:16.9,2,-57,1
2105,23:19.3,2,-59,4
2106,23:21.5,2,-58,0
2107,23:21.6,2,-59,1
2108,23:21.7,2,-58,0
2109,23:21.9,2,-56,0
2110,23:22.0,2,-57,0
2111,23:25.0,2,-57,0
2112,23:25.2,2,-59,2
2113,23:27.6,2,-58,0
2114,23:27.7,2,-59,0
2115,23:27.8,2,-58,0
2116,23:28.0,2,-59,0
2117,23:28.2,2,-58,0
2118,23:28.3,2,-57,0
2119,23:28.4,2,-57,0
2120,23:28.8,2,-58,0
2121,23:31.2,2,-58,0
2122,23:31.3,2,-58,0
2123,23:31.4,2,-58,0
2124,23:31.5,2,-57,0
2125,23:31.6,2,-55,0
2126,23:31.7,2,-56,0
2127,23:31.8,2,-57,1
2128,23:32.0,2,-57,0
2129,23:32.3,2,-59,3
2130,23:34.2,2,-58,0
2131,23:34.3,2,-58,0
2132,23:34.4,2,-57,0
2133,23:34.6,2,-57,0
2134,23:34.7,2,-57,0
2135,23:34.9,2,-56,0
2136,23:35.0,2,-55,0
2137,23:35.2,2,-57,0
2138,23:38.2,1,-57,0
2139,23:38.3,1,-56,1
2140,23:38.4,1,-55,1
2141,23:38.5,1,-57,0
2142,23:41.8,1,-56,2
2143,23:42.0,1,-56,3
2144,23:59.2,5,-54,1
2145,23:59.3,5,-54,1
2146,23:59.4,5,-51,0
2147,23:59.5,5,-51,0
2148,23:59.6,5,-51,0
2149,23:59.7,5,-51,0
2150,23:59.7,5,-51,0
2151,23:59.8,5,-52,0
2152,23:59.9,5,-52,0
2153,24:00.0,5,-53,0
2154,24:00.2,5,-52,0
2155,24:00.3,5,-52,0
2156,24:00.3,5,-53,0
2157,24:00.4,5,-53,1
2158,24:00.5,5,-53,0
2159,24:00.6,5,-55,0
2160,24:00.7,5,-52,0
2161,24:00.8,5,-53,0
2162,24:00.9,5,-53,2
2163,24:01.1,5,-52,0
2164,24:01.2,5,-52,0
2165,24:01.3,5,-52,0
2166,24:01.4,5,-53,0
2167,24:01.6,5,-52,0
2168,24:01.7,5,-53,0
2169,24:01.8,5,-53,2
2170,24:01.9,5,-56,2
2171,24:02.3,5,-57,1
2172,24:02.5,5,-55,0
2173,24:02.7,5,-52,0
2174,24:02.8,5,-52,0
2175,24:03.0,5,-52,0
2176,24:03.1,5,-53,2
2177,24:03.3,5,-53,0
2178,24:03.3,5,-54,3
2179,24:03.5,5,-53,1
2180,24:03.6,5,-53,1
2181,24:03.7,5,-52,0
2182,24:03.8,5,-53,0
2183,24:03.9,5,-55,0
2184,24:04.2,5,-56,1
2185,24:04.2,5,-57,0
2186,24:04.4,5,-56,2
2187,24:04.5,5,-56,0
2188,24:04.7,5,-56,0
2189,24:04.8,5,-56,0
2190,24:04.8,5,-56,0
2191,24:04.9,5,-57,0
2192,24:05.1,5,-56,0
2193,24:05.3,5,-57,0
2194,24:05.4,5,-57,0
2195,24:05.5,5,-56,0
2196,24:05.6,5,-56,0
2197,24:05.7,5,-57,0
2198,24:05.8,5,-57,0
2199,24:05.9,5,-57,0
2200,24:08.7,5,-58,0
2201,24:09.8,5,-57,0
2202,24:51.2,6,-57,1
2203,24:51.3,6,-58,0
2204,24:51.7,6,-58,1
2205,24:52.4,6,-56,0
2206,24:52.5,6,-57,0
2207,24:52.7,6,-58,1
2208,24:53.3,6,-56,0
2209,24:53.4,6,-56,0
2210,24:53.5,6,-55,0
2211,24:53.6,6,-55,0
2212,24:53.7,6,-57,0
2213,24:53.8,6,-58,0
2214,24:54.4,6,-56,0
2215,24:54.5,6,-55,0
2216,24:54.6,6,-55,0
2217,24:54.7,6,-56,0
2218,24:54.9,6,-56,0
2219,24:55.0,6,-58,0
2220,24:55.2,6,-58,0
2221,24:55.3,6,-58,0
2222,24:55.8,6,-58,0
2223,24:55.8,6,-58,0
2224,24:56.0,6,-57,0
2225,24:56.2,6,-58,0
2226,24:56.4,6,-56,1
2227,24:56.6,6,-55,0
2228,24:56.7,6,-55,1
2229,24:56.7,6,-55,0
2230,24:56.9,6,-55,0
2231,24:57.0,6,-56,0
2232,24:57.2,6,-57,0
2233,24:57.3,6,-57,0
2234,24:57.4,6,-57,0
2235,24:57.5,6,-57,0
2236,24:57.6,6,-58,0
2237,24:57.7,6,-58,0
2238,24:57.8,6,-57,0
2239,24:58.0,6,-57,0
2240,24:58.2,6,-57,0
2241,24:58.3,6,-57,0
2242,24:58.7,6,-57,0
2243,25:12.7,5,-56,0
2244,25:12.9,5,-57,0
2245,25:13.2,5,-58,0
2246,25:13.3,5,-58,0
2247,25:13.5,5,-57,0
2248,25:14.2,5,-58,0
2249,25:14.3,5,-58,0
2250,25:14.4,5,-57,0
2251,25:14.5,5,-57,0
2252,25:14.6,5,-56,0
2253,25:14.7,5,-57,0
2254,25:14.8,5,-58,0
2255,25:15.2,5,-57,0
2256,25:15.2,5,-57,1
2257,25:15.3,5,-58,0
2258,25:44.5,6,-55,0
2259,25:44.6,6,-58,1
2260,25:44.8,6,-58,0
2261,25:45.1,6,-58,0
2262,25:45.3,6,-57,0
