time,id,tag_id,RSSI,phase,21:17:22.63,activity,,
21:17:58.47,e2001d8712171320c120,1,-55,"174
",00:00:35.84,1,,
21:17:58.48,e2001d871271320b9f,4,-55,"174
",00:00:35.85,1,,
21:17:58.50,e2001d871271320b9f,4,-53,"171
",00:00:35.87,1,,
21:17:58.52,e2001d8712171320c120,1,-56,"174
",00:00:35.89,1,,
21:17:58.53,e2001d8712171320c120,1,-55,"168
",00:00:35.90,1,,
21:17:58.55,e2001d871271320b9f,4,-55,"174
",00:00:35.92,1,,
21:17:58.57,e2001d8712171320c120,1,-55,"174
",00:00:35.94,1,,
21:17:58.58,e2001d871271320b9f,4,-53,"168
",00:00:35.95,1,,
21:17:58.60,e2001d871271320b9f,4,-53,"168
",00:00:35.97,1,,
21:17:58.62,e2001d8712171320c120,1,-56,"174
",00:00:35.99,1,,
21:17:58.62,e2001d8712171320c120,1,-56,"174
",00:00:35.99,1,,
21:17:58.65,e2001d8712171320c120,1,-56,"174
",00:00:36.02,1,,
21:17:58.67,e2001d871271320b9f,4,-53,"168
",00:00:36.04,1,,
21:17:58.67,e2001d871271320b9f,4,-53,"168
",00:00:36.04,1,,
21:17:58.70,e2001d8712171320c120,1,-56,"165
",00:00:36.07,1,,
21:17:58.72,e2001d871271320b9f,4,-55,"174
",00:00:36.09,1,,
21:17:58.73,e2001d8712171320c120,1,-56,"174
",00:00:36.10,1,,
21:17:58.73,e2001d8712171320c120,1,-56,"174
",00:00:36.10,1,,
21:17:58.77,e2001d871271320b9f,4,-55,"171
",00:00:36.14,1,,
21:17:58.83,e2001d871271320b9f,4,-53,"171
",00:00:36.20,1,,
21:17:58.84,e2001d8712171320c120,1,-56,"168
",00:00:36.21,1,,
21:17:58.85,e2001d8712171320c120,1,-57,"171
",00:00:36.22,1,,
21:17:58.87,e2001d871271320b9f,4,-53,"171
",00:00:36.24,1,,
21:17:58.88,e2001d8712171320c120,1,-56,"171
",00:00:36.25,1,,
21:17:58.90,e2001d871271320b9f,4,-53,"171
",00:00:36.27,1,,
21:17:58.92,e2001d8712171320c120,1,-56,"174
",00:00:36.29,1,,
21:17:58.93,e2001d871271320b9f,4,-53,"171
",00:00:36.31,1,,
21:17:58.95,e2001d8712171320c120,1,-56,"174
",00:00:36.32,1,,
21:17:58.97,e2001d8712171320c120,1,-56,"171
",00:00:36.34,1,,
21:17:58.98,e2001d871271320b9f,4,-53,"171
",00:00:36.35,1,,
21:17:59.00,e2001d8712171320c120,1,-57,"174
",00:00:36.37,1,,
21:17:59.12,e2001d871271320b9f,4,-53,"174
",00:00:36.49,1,,
21:17:59.13,e2001d8712171320c120,1,-56,"174
",00:00:36.50,1,,
21:17:59.16,e2001d871271320b9f,4,-53,"168
",00:00:36.53,1,,
21:17:59.20,e2001d871271320b9f,4,-53,"171
",00:00:36.57,1,,
21:17:59.20,e2001d871271320b9f,4,-53,"171
",00:00:36.57,1,,
21:17:59.23,e2001d871271320b9f,4,-55,"174
",00:00:36.60,1,,
21:17:59.25,e2001d8712171320c120,1,-55,"174
",00:00:36.62,1,,
21:17:59.27,e2001d871271320b9f,4,-55,"165
",00:00:36.64,1,,
21:17:59.28,e2001d8712171320c120,1,-55,"171
",00:00:36.65,1,,
21:17:59.28,e2001d8712171320c120,1,-55,"171
",00:00:36.65,1,,
21:17:59.32,e2001d8712171320c120,1,-56,"171
",00:00:36.69,1,,
21:17:59.33,e2001d871271320b9f,4,-52,"174
",00:00:36.70,1,,
21:17:59.33,e2001d871271320b9f,4,-53,"174
",00:00:36.70,1,,
21:17:59.35,e2001d871271320b9f,4,-55,"171
",00:00:36.72,1,,
21:17:59.37,e2001d8712171320c120,1,-55,"174
",00:00:36.74,1,,
21:17:59.40,e2001d871271320b9f,4,-55,"171
",00:00:36.77,1,,
21:17:59.42,e2001d8712171320c120,1,-55,"171
",00:00:36.79,1,,
21:17:59.43,e2001d871271320b9f,4,-53,"171
",00:00:36.80,1,,
21:17:59.45,e2001d8712171320c120,1,-55,"174
",00:00:36.82,1,,
21:17:59.47,e2001d8712171320c120,1,-55,"174
",00:00:36.84,1,,
21:17:59.48,e2001d871271320b9f,4,-53,"171
",00:00:36.85,1,,
21:17:59.50,e2001d8712171320c120,1,-56,"171
",00:00:36.87,1,,
21:17:59.50,e2001d8712171320c120,1,-56,"174
",00:00:36.87,1,,
21:17:59.52,e2001d871271320b9f,4,-53,"171
",00:00:36.89,1,,
21:17:59.55,e2001d871271320b9f,4,-55,"174
",00:00:36.92,1,,
21:17:59.57,e2001d8712171320c120,1,-55,"171
",00:00:36.94,1,,
21:17:59.58,e2001d8712171320c120,1,-55,"171
",00:00:36.95,1,,
21:17:59.60,e2001d871271320b9f,4,-55,"171
",00:00:36.97,1,,
21:17:59.62,e2001d8712171320c120,1,-55,"168
",00:00:36.99,1,,
21:17:59.63,e2001d871271320b9f,4,-55,"171
",00:00:37.00,1,,
21:17:59.65,e2001d871271320b9f,4,-55,"168
",00:00:37.02,1,,
21:17:59.66,e2001d871271320b9f,4,-55,"171
",00:00:37.03,1,,
21:17:59.67,e2001d8712171320c120,1,-55,"171
",00:00:37.04,1,,
21:17:59.68,e2001d8712171320c120,1,-55,"171
",00:00:37.05,1,,
21:17:59.70,e2001d871271320b9f,4,-55,"174
",00:00:37.07,1,,
21:17:59.70,e2001d871271320b9f,4,-55,"174
",00:00:37.07,1,,
21:17:59.73,e2001d8712171320c120,1,-56,"174
",00:00:37.10,1,,
21:17:59.73,e2001d8712171320c120,1,-56,"174
",00:00:37.10,1,,
21:17:59.77,e2001d871271320b9f,4,-55,"174
",00:00:37.14,1,,
21:17:59.81,e2001d8712171320c120,1,-57,"174
",00:00:37.18,1,,
21:17:59.81,e2001d8712171320c120,1,-57,"174
",00:00:37.18,1,,
21:17:59.81,e2001d871271320b9f,4,-53,"174
",00:00:37.18,1,,
21:17:59.83,e2001d8712171320c120,1,-55,"171
",00:00:37.20,1,,
21:17:59.85,e2001d871271320b9f,4,-53,"174
",00:00:37.22,1,,
21:17:59.87,e2001d8712171320c120,1,-55,"171
",00:00:37.24,1,,
21:17:59.88,e2001d8712171320c120,1,-56,"171
",00:00:37.25,1,,
21:17:59.90,e2001d871271320b9f,4,-55,"171
",00:00:37.27,1,,
21:17:59.90,e2001d871271320b9f,4,-55,"171
",00:00:37.27,1,,
21:17:59.93,e2001d8712171320c120,1,-56,"171
",00:00:37.30,1,,
21:17:59.95,e2001d871271320b9f,4,-55,"168
",00:00:37.32,1,,
21:17:59.97,e2001d871271320b9f,4,-53,"174
",00:00:37.34,1,,
21:17:59.98,e2001d8712171320c120,1,-55,"174
",00:00:37.35,1,,
21:18:00.10,e2001d8712171320c120,1,-55,"174
",00:00:37.47,1,,
21:18:00.12,e2001d871271320b9f,4,-53,"168
",00:00:37.49,1,,
21:18:00.13,e2001d8712171320c120,1,-55,"171
",00:00:37.50,1,,
21:18:00.17,e2001d8712171320c120,1,-55,"174
",00:00:37.54,1,,
21:18:00.17,e2001d8712171320c120,1,-56,"168
",00:00:37.54,1,,
21:18:00.18,e2001d871271320b9f,4,-53,"171
",00:00:37.55,1,,
21:18:00.20,e2001d8712171320c120,1,-55,"174
",00:00:37.57,1,,
21:18:00.22,e2001d871271320b9f,4,-53,"171
",00:00:37.59,1,,
21:18:00.23,e2001d8712171320c120,1,-55,"177
",00:00:37.60,1,,
21:18:00.25,e2001d871271320b9f,4,-55,"171
",00:00:37.62,1,,
21:18:00.27,e2001d8712171320c120,1,-55,"171
",00:00:37.64,1,,
21:18:00.28,e2001d871271320b9f,4,-55,"171
",00:00:37.65,1,,
21:18:00.30,e2001d8712171320c120,1,-55,"174
",00:00:37.67,1,,
21:18:00.32,e2001d871271320b9f,4,-55,"171
",00:00:37.69,1,,
21:18:00.33,e2001d8712171320c120,1,-55,"174
",00:00:37.70,1,,
21:18:00.34,e2001d871271320b9f,4,-53,"174
",00:00:37.71,1,,
21:18:00.35,e2001d871271320b9f,4,-55,"171
",00:00:37.72,1,,
21:18:00.38,e2001d871271320b9f,4,-55,"171
",00:00:37.75,1,,
21:18:00.40,e2001d8712171320c120,1,-55,"171
",00:00:37.77,1,,
21:18:00.42,e2001d871271320b9f,4,-55,"168
",00:00:37.79,1,,
21:18:00.43,e2001d8712171320c120,1,-55,"174
",00:00:37.80,1,,
21:18:00.45,e2001d871271320b9f,4,-55,"174
",00:00:37.82,1,,
21:18:00.47,e2001d8712171320c120,1,-55,"168
",00:00:37.84,1,,
21:18:00.47,e2001d8712171320c120,1,-55,"168
",00:00:37.84,1,,
21:18:00.50,e2001d8712171320c120,1,-55,"174
",00:00:37.87,1,,
21:18:00.50,e2001d8712171320c120,1,-56,"174
",00:00:37.87,1,,
21:18:00.52,e2001d871271320b9f,4,-55,"168
",00:00:37.89,1,,
21:18:00.57,e2001d871271320b9f,4,-55,"171
",00:00:37.94,1,,
21:18:00.58,e2001d871271320b9f,4,-55,"174
",00:00:37.95,1,,
21:18:00.60,e2001d8712171320c120,1,-55,"171
",00:00:37.97,1,,
21:18:00.60,e2001d8712171320c120,1,-55,"171
",00:00:37.97,1,,
21:18:00.63,e2001d871271320b9f,4,-55,"174
",00:00:38.00,1,,
21:18:00.65,e2001d8712171320c120,1,-55,"168
",00:00:38.02,1,,
21:18:00.67,e2001d8712171320c120,1,-55,"174
",00:00:38.04,1,,
21:18:00.67,e2001d871271320b9f,4,-53,"171
",00:00:38.04,1,,
21:18:00.68,e2001d871271320b9f,4,-55,"171
",00:00:38.05,1,,
21:18:00.70,e2001d8712171320c120,1,-55,"168
",00:00:38.07,1,,
21:18:00.72,e2001d871271320b9f,4,-53,"171
",00:00:38.09,1,,
21:18:00.75,e2001d8712171320c120,1,-56,"177
",00:00:38.12,1,,
21:18:00.77,e2001d871271320b9f,4,-53,"174
",00:00:38.14,1,,
21:18:00.78,e2001d871271320b9f,4,-53,"174
",00:00:38.15,1,,
21:18:00.80,e2001d8712171320c120,1,-55,"171
",00:00:38.17,1,,
21:18:00.82,e2001d871271320b9f,4,-53,"168
",00:00:38.19,1,,
21:18:00.83,e2001d871271320b9f,4,-53,"171
",00:00:38.20,1,,
21:18:00.83,e2001d8712171320c120,1,-56,"174
",00:00:38.20,1,,
21:18:00.85,e2001d871271320b9f,4,-53,"171
",00:00:38.22,1,,
21:18:00.87,e2001d8712171320c120,1,-56,"174
",00:00:38.24,1,,
21:18:00.87,e2001d8712171320c120,1,-56,"174
",00:00:38.24,1,,
21:18:00.90,e2001d8712171320c120,1,-55,"171
",00:00:38.27,1,,
21:18:00.92,e2001d871271320b9f,4,-53,"174
",00:00:38.29,1,,
21:18:00.93,e2001d871271320b9f,4,-53,"168
",00:00:38.30,1,,
21:18:00.95,e2001d8712171320c120,1,-56,"171
",00:00:38.32,1,,
21:18:00.97,e2001d871271320b9f,4,-53,"174
",00:00:38.34,1,,
21:18:00.98,e2001d8712171320c120,1,-55,"174
",00:00:38.35,1,,
21:18:01.00,e2001d8712171320c120,1,-56,"168
",00:00:38.37,1,,
21:18:01.10,e2001d871271320b9f,4,-53,"174
",00:00:38.47,1,,
21:18:01.12,e2001d8712171320c120,1,-57,"171
",00:00:38.49,1,,
21:18:01.15,e2001d871271320b9f,4,-53,"174
",00:00:38.52,1,,
21:18:01.15,e2001d871271320b9f,4,-53,"174
",00:00:38.52,1,,
21:18:01.17,e2001d871271320b9f,4,-53,"171
",00:00:38.54,1,,
21:18:01.17,e2001d871271320b9f,4,-53,"171
",00:00:38.54,1,,
21:18:01.18,e2001d871271320b9f,4,-53,"174
",00:00:38.55,1,,
21:18:01.20,e2001d8712171320c120,1,-56,"174
",00:00:38.57,1,,
21:18:01.22,e2001d8712171320c120,1,-55,"174
",00:00:38.59,1,,
21:18:01.23,e2001d871271320b9f,4,-55,"174
",00:00:38.60,1,,
21:18:01.25,e2001d8712171320c120,1,-55,"174
",00:00:38.62,1,,
21:18:01.27,e2001d871271320b9f,4,-53,"174
",00:00:38.64,1,,
21:18:01.28,e2001d8712171320c120,1,-56,"171
",00:00:38.65,1,,
21:18:01.30,e2001d871271320b9f,4,-53,"174
",00:00:38.67,1,,
21:18:01.30,e2001d871271320b9f,4,-53,"174
",00:00:38.67,1,,
21:18:01.33,e2001d871271320b9f,4,-53,"174
",00:00:38.70,1,,
21:18:01.35,e2001d8712171320c120,1,-55,"174
",00:00:38.72,1,,
21:18:01.37,e2001d8712171320c120,1,-55,"171
",00:00:38.74,1,,
21:18:01.38,e2001d871271320b9f,4,-53,"174
",00:00:38.75,1,,
21:18:01.40,e2001d871271320b9f,4,-53,"168
",00:00:38.77,1,,
21:18:01.42,e2001d8712171320c120,1,-56,"168
",00:00:38.79,1,,
21:18:01.43,e2001d871271320b9f,4,-53,"171
",00:00:38.80,1,,
21:18:01.45,e2001d8712171320c120,1,-56,"171
",00:00:38.82,1,,
21:18:01.45,e2001d8712171320c120,1,-56,"171
",00:00:38.82,1,,
21:18:01.48,e2001d871271320b9f,4,-55,"174
",00:00:38.85,1,,
21:18:01.50,e2001d871271320b9f,4,-53,"171
",00:00:38.87,1,,
21:18:01.50,e2001d8712171320c120,1,-55,"174
",00:00:38.87,1,,
21:18:01.52,e2001d8712171320c120,1,-55,"171
",00:00:38.89,1,,
21:18:01.53,e2001d871271320b9f,4,-55,"174
",00:00:38.90,1,,
21:18:01.53,e2001d871271320b9f,4,-55,"174
",00:00:38.90,1,,
21:18:01.57,e2001d871271320b9f,4,-55,"174
",00:00:38.94,1,,
21:18:01.58,e2001d8712171320c120,1,-55,"171
",00:00:38.95,1,,
21:18:01.60,e2001d871271320b9f,4,-55,"174
",00:00:38.97,1,,
21:18:01.62,e2001d8712171320c120,1,-55,"171
",00:00:38.99,1,,
21:18:01.63,e2001d8712171320c120,1,-55,"174
",00:00:39.00,1,,
21:18:01.65,e2001d871271320b9f,4,-53,"174
",00:00:39.02,1,,
21:18:01.67,e2001d8712171320c120,1,-55,"165
",00:00:39.04,1,,
21:18:01.67,e2001d8712171320c120,1,-56,"171
",00:00:39.04,1,,
21:18:01.69,e2001d871271320b9f,4,-55,"168
",00:00:39.06,1,,
21:18:01.70,e2001d871271320b9f,4,-53,"174
",00:00:39.07,1,,
21:18:01.72,e2001d8712171320c120,1,-55,"171
",00:00:39.09,1,,
21:18:01.75,e2001d8712171320c120,1,-56,"171
",00:00:39.12,1,,
21:18:01.78,e2001d8712171320c120,1,-56,"174
",00:00:39.15,1,,
21:18:01.78,e2001d8712171320c120,1,-56,"174
",00:00:39.15,1,,
21:18:01.82,e2001d871271320b9f,4,-53,"174
",00:00:39.19,1,,
21:18:01.83,e2001d8712171320c120,1,-55,"174
",00:00:39.20,1,,
21:18:01.83,e2001d8712171320c120,1,-56,"174
",00:00:39.20,1,,
21:18:01.85,e2001d871271320b9f,4,-53,"174
",00:00:39.22,1,,
21:18:01.87,e2001d8712171320c120,1,-56,"171
",00:00:39.24,1,,
21:18:01.88,e2001d871271320b9f,4,-53,"168
",00:00:39.25,1,,
21:18:01.90,e2001d8712171320c120,1,-55,"177
",00:00:39.27,1,,
21:18:01.92,e2001d871271320b9f,4,-53,"171
",00:00:39.29,1,,
21:18:01.93,e2001d8712171320c120,1,-55,"174
",00:00:39.30,1,,
21:18:01.95,e2001d8712171320c120,1,-55,"171
",00:00:39.32,1,,
21:18:01.97,e2001d871271320b9f,4,-53,"171
",00:00:39.34,1,,
21:18:02.00,e2001d8712171320c120,1,-56,"171
",00:00:39.37,1,,
21:18:02.10,e2001d8712171320c120,1,-55,"168
",00:00:39.47,1,,
21:18:02.12,e2001d871271320b9f,4,-53,"174
",00:00:39.49,1,,
21:18:02.13,e2001d871271320b9f,4,-53,"174
",00:00:39.50,1,,
21:18:02.15,e2001d8712171320c120,1,-55,"174
",00:00:39.52,1,,
21:18:02.17,e2001d8712171320c120,1,-55,"174
",00:00:39.54,1,,
21:18:02.17,e2001d871271320b9f,4,-53,"174
",00:00:39.54,1,,
21:18:02.18,e2001d871271320b9f,4,-55,"174
",00:00:39.55,1,,
21:18:02.20,e2001d8712171320c120,1,-55,"174
",00:00:39.57,1,,
21:18:02.22,e2001d871271320b9f,4,-53,"174
",00:00:39.59,1,,
21:18:02.23,e2001d871271320b9f,4,-53,"174
",00:00:39.60,1,,
21:18:02.25,e2001d8712171320c120,1,-55,"171
",00:00:39.62,1,,
21:18:02.28,e2001d8712171320c120,1,-55,"174
",00:00:39.65,1,,
21:18:02.30,e2001d871271320b9f,4,-55,"171
",00:00:39.67,1,,
21:18:02.32,e2001d8712171320c120,1,-55,"174
",00:00:39.69,1,,
21:18:02.33,e2001d8712171320c120,1,-55,"174
",00:00:39.70,1,,
21:18:02.33,e2001d871271320b9f,4,-53,"171
",00:00:39.70,1,,
21:18:02.33,e2001d871271320b9f,4,-53,"171
",00:00:39.70,1,,
21:18:02.37,e2001d871271320b9f,4,-55,"171
",00:00:39.74,1,,
21:18:02.38,e2001d8712171320c120,1,-55,"168
",00:00:39.75,1,,
21:18:02.40,e2001d8712171320c120,1,-55,"171
",00:00:39.77,1,,
21:18:02.42,e2001d871271320b9f,4,-55,"174
",00:00:39.79,1,,
21:18:02.43,e2001d871271320b9f,4,-53,"174
",00:00:39.80,1,,
21:18:02.45,e2001d8712171320c120,1,-55,"174
",00:00:39.82,1,,
21:18:02.47,e2001d871271320b9f,4,-53,"171
",00:00:39.84,1,,
21:18:02.48,e2001d871271320b9f,4,-55,"174
",00:00:39.85,1,,
21:18:02.50,e2001d871271320b9f,4,-53,"174
",00:00:39.87,1,,
21:18:02.50,e2001d8712171320c120,1,-55,"174
",00:00:39.87,1,,
21:18:02.50,e2001d8712171320c120,1,-55,"174
",00:00:39.87,1,,
21:18:02.53,e2001d871271320b9f,4,-55,"168
",00:00:39.90,1,,
21:18:02.55,e2001d8712171320c120,1,-55,"174
",00:00:39.92,1,,
21:18:02.57,e2001d8712171320c120,1,-55,"174
",00:00:39.94,1,,
21:18:02.58,e2001d871271320b9f,4,-53,"174
",00:00:39.95,1,,
21:18:02.60,e2001d8712171320c120,1,-55,"171
",00:00:39.97,1,,
21:18:02.62,e2001d871271320b9f,4,-55,"174
",00:00:39.99,1,,
21:18:02.63,e2001d871271320b9f,4,-55,"165
",00:00:40.00,1,,
21:18:02.65,e2001d8712171320c120,1,-55,"174
",00:00:40.02,1,,
21:18:02.67,e2001d8712171320c120,1,-55,"165
",00:00:40.04,1,,
21:18:02.67,e2001d871271320b9f,4,-53,"174
",00:00:40.04,1,,
21:18:02.69,e2001d871271320b9f,4,-53,"174
",00:00:40.06,1,,
21:18:02.69,e2001d871271320b9f,4,-53,"174
",00:00:40.06,1,,
21:18:02.72,e2001d8712171320c120,1,-55,"174
",00:00:40.09,1,,
21:18:02.73,e2001d871271320b9f,4,-55,"174
",00:00:40.10,1,,
21:18:02.78,e2001d8712171320c120,1,-56,"174
",00:00:40.15,1,,
21:18:02.80,e2001d8712171320c120,1,-56,"174
",00:00:40.17,1,,
21:18:02.82,e2001d871271320b9f,4,-55,"174
",00:00:40.19,1,,
21:18:02.82,e2001d871271320b9f,4,-55,"174
",00:00:40.19,1,,
21:18:02.83,e2001d8712171320c120,1,-56,"174
",00:00:40.20,1,,
21:18:02.85,e2001d8712171320c120,1,-55,"174
",00:00:40.22,1,,
21:18:02.87,e2001d871271320b9f,4,-53,"174
",00:00:40.24,1,,
21:18:02.88,e2001d8712171320c120,1,-55,"174
",00:00:40.25,1,,
21:18:02.90,e2001d871271320b9f,4,-55,"171
",00:00:40.27,1,,
21:18:02.92,e2001d8712171320c120,1,-56,"171
",00:00:40.29,1,,
21:18:02.93,e2001d871271320b9f,4,-55,"171
",00:00:40.30,1,,
21:18:02.95,e2001d871271320b9f,4,-55,"168
",00:00:40.32,1,,
21:18:02.97,e2001d8712171320c120,1,-55,"174
",00:00:40.34,1,,
21:18:02.97,e2001d8712171320c120,1,-55,"174
",00:00:40.34,1,,
21:18:03.00,e2001d871271320b9f,4,-55,"174
",00:00:40.37,1,,
21:18:03.10,e2001d871271320b9f,4,-55,"171
",00:00:40.47,1,,
21:18:03.13,e2001d871271320b9f,4,-55,"168
",00:00:40.50,1,,
21:18:03.13,e2001d871271320b9f,4,-55,"168
",00:00:40.50,1,,
21:18:03.16,e2001d8712171320c120,1,-55,"174
",00:00:40.53,1,,
21:18:03.17,e2001d871271320b9f,4,-55,"171
",00:00:40.54,1,,
21:18:03.18,e2001d8712171320c120,1,-55,"171
",00:00:40.55,1,,
21:18:03.18,e2001d8712171320c120,1,-55,"171
",00:00:40.55,1,,
21:18:03.22,e2001d8712171320c120,1,-55,"171
",00:00:40.59,1,,
21:18:03.23,e2001d871271320b9f,4,-55,"174
",00:00:40.60,1,,
21:18:03.25,e2001d871271320b9f,4,-55,"174
",00:00:40.62,1,,
21:18:03.27,e2001d8712171320c120,1,-55,"168
",00:00:40.64,1,,
21:18:03.27,e2001d8712171320c120,1,-55,"168
",00:00:40.64,1,,
21:18:03.30,e2001d8712171320c120,1,-55,"171
",00:00:40.67,1,,
21:18:03.32,e2001d871271320b9f,4,-53,"171
",00:00:40.69,1,,
21:18:03.33,e2001d8712171320c120,1,-55,"171
",00:00:40.70,1,,
21:18:03.33,e2001d8712171320c120,1,-55,"168
",00:00:40.70,1,,
21:18:03.35,e2001d871271320b9f,4,-53,"174
",00:00:40.72,1,,
21:18:03.37,e2001d871271320b9f,4,-55,"174
",00:00:40.74,1,,
21:18:03.38,e2001d8712171320c120,1,-56,"174
",00:00:40.75,1,,
21:18:03.42,e2001d871271320b9f,4,-53,"177
",00:00:40.79,1,,
21:18:03.43,e2001d8712171320c120,1,-55,"171
",00:00:40.80,1,,
21:18:03.43,e2001d8712171320c120,1,-55,"171
",00:00:40.80,1,,
21:18:03.47,e2001d871271320b9f,4,-55,"174
",00:00:40.84,1,,
21:18:03.48,e2001d8712171320c120,1,-55,"174
",00:00:40.85,1,,
21:18:03.50,e2001d871271320b9f,4,-55,"174
",00:00:40.87,1,,
21:18:03.50,e2001d871271320b9f,4,-55,"174
",00:00:40.87,1,,
21:18:03.53,e2001d871271320b9f,4,-53,"168
",00:00:40.90,1,,
21:18:03.55,e2001d8712171320c120,1,-57,"174
",00:00:40.92,1,,
21:18:03.57,e2001d871271320b9f,4,-53,"171
",00:00:40.94,1,,
21:18:03.58,e2001d8712171320c120,1,-56,"174
",00:00:40.95,1,,
21:18:03.60,e2001d871271320b9f,4,-53,"171
",00:00:40.97,1,,
21:18:03.62,e2001d8712171320c120,1,-57,"165
",00:00:40.99,1,,
21:18:03.63,e2001d871271320b9f,4,-53,"168
",00:00:41.00,1,,
21:18:03.65,e2001d8712171320c120,1,-56,"171
",00:00:41.02,1,,
21:18:03.67,e2001d871271320b9f,4,-55,"168
",00:00:41.04,1,,
21:18:03.67,e2001d871271320b9f,4,-55,"168
",00:00:41.04,1,,
21:18:03.70,e2001d871271320b9f,4,-53,"174
",00:00:41.07,1,,
21:18:03.72,e2001d8712171320c120,1,-57,"168
",00:00:41.09,1,,
21:18:03.78,e2001d8712171320c120,1,-55,"171
",00:00:41.15,1,,
21:18:03.80,e2001d8712171320c120,1,-56,"174
",00:00:41.17,1,,
21:18:03.82,e2001d871271320b9f,4,-55,"0
",00:00:41.19,1,,
21:18:03.83,e2001d8712171320c120,1,-55,"171
",00:00:41.20,1,,
21:18:03.83,e2001d871271320b9f,4,-53,"174
",00:00:41.20,1,,
21:18:03.85,e2001d8712171320c120,1,-55,"174
",00:00:41.22,1,,
21:18:03.87,e2001d8712171320c120,1,-57,"171
",00:00:41.24,1,,
21:18:03.88,e2001d871271320b9f,4,-53,"171
",00:00:41.25,1,,
21:18:03.88,e2001d871271320b9f,4,-53,"171
",00:00:41.25,1,,
21:18:03.92,e2001d8712171320c120,1,-55,"171
",00:00:41.29,1,,
21:18:03.93,e2001d871271320b9f,4,-55,"171
",00:00:41.30,1,,
21:18:03.95,e2001d871271320b9f,4,-55,"171
",00:00:41.32,1,,
21:18:03.97,e2001d8712171320c120,1,-55,"174
",00:00:41.34,1,,
21:18:03.98,e2001d8712171320c120,1,-55,"168
",00:00:41.35,1,,
21:18:04.00,e2001d871271320b9f,4,-53,"174
",00:00:41.37,1,,
21:18:04.10,e2001d8712171320c120,1,-55,"168
",00:00:41.47,1,,
21:18:04.12,e2001d871271320b9f,4,-53,"174
",00:00:41.49,1,,
21:18:04.13,e2001d871271320b9f,4,-55,"171
",00:00:41.50,1,,
21:18:04.15,e2001d8712171320c120,1,-55,"174
",00:00:41.52,1,,
21:18:04.17,e2001d8712171320c120,1,-55,"171
",00:00:41.54,1,,
21:18:04.18,e2001d8712171320c120,1,-55,"171
",00:00:41.55,1,,
21:18:04.20,e2001d871271320b9f,4,-55,"174
",00:00:41.57,1,,
21:18:04.22,e2001d8712171320c120,1,-55,"174
",00:00:41.59,1,,
21:18:04.23,e2001d871271320b9f,4,-53,"174
",00:00:41.60,1,,
21:18:04.25,e2001d871271320b9f,4,-53,"174
",00:00:41.62,1,,
21:18:04.27,e2001d8712171320c120,1,-55,"174
",00:00:41.64,1,,
21:18:04.28,e2001d8712171320c120,1,-55,"171
",00:00:41.65,1,,
21:18:04.30,e2001d871271320b9f,4,-55,"174
",00:00:41.67,1,,
21:18:04.32,e2001d871271320b9f,4,-55,"171
",00:00:41.69,1,,
21:18:04.33,e2001d8712171320c120,1,-55,"174
",00:00:41.70,1,,
21:18:04.33,e2001d8712171320c120,1,-55,"174
",00:00:41.70,1,,
21:18:04.34,e2001d871271320b9f,4,-55,"174
",00:00:41.71,1,,
21:18:04.34,e2001d871271320b9f,4,-55,"174
",00:00:41.71,1,,
21:18:04.37,e2001d8712171320c120,1,-55,"171
",00:00:41.74,1,,
21:18:04.38,e2001d871271320b9f,4,-55,"171
",00:00:41.75,1,,
21:18:04.40,e2001d8712171320c120,1,-55,"171
",00:00:41.77,1,,
21:18:04.42,e2001d871271320b9f,4,-55,"174
",00:00:41.79,1,,
21:18:04.43,e2001d8712171320c120,1,-55,"174
",00:00:41.80,1,,
21:18:04.45,e2001d871271320b9f,4,-53,"174
",00:00:41.82,1,,
21:18:04.47,e2001d871271320b9f,4,-53,"174
",00:00:41.84,1,,
21:18:04.48,e2001d8712171320c120,1,-55,"171
",00:00:41.85,1,,
21:18:04.50,e2001d871271320b9f,4,-55,"171
",00:00:41.87,1,,
21:18:04.52,e2001d8712171320c120,1,-55,"174
",00:00:41.89,1,,
21:18:04.53,e2001d871271320b9f,4,-55,"174
",00:00:41.90,1,,
21:18:04.55,e2001d8712171320c120,1,-55,"174
",00:00:41.92,1,,
21:18:04.58,e2001d871271320b9f,4,-53,"171
",00:00:41.95,1,,
21:18:04.60,e2001d8712171320c120,1,-55,"171
",00:00:41.97,1,,
21:18:04.62,e2001d871271320b9f,4,-55,"174
",00:00:41.99,1,,
21:18:04.63,e2001d8712171320c120,1,-56,"171
",00:00:42.00,1,,
21:18:04.63,e2001d8712171320c120,1,-56,"171
",00:00:42.00,1,,
21:18:04.67,e2001d8712171320c120,1,-55,"177
",00:00:42.04,1,,
21:18:04.67,e2001d8712171320c120,1,-55,"174
",00:00:42.04,1,,
21:18:04.68,e2001d871271320b9f,4,-55,"171
",00:00:42.05,1,,
21:18:04.70,e2001d8712171320c120,1,-55,"171
",00:00:42.07,1,,
21:18:04.73,e2001d871271320b9f,4,-53,"171
",00:00:42.10,1,,
21:18:04.78,e2001d871271320b9f,4,-55,"174
",00:00:42.15,1,,
21:18:04.80,e2001d871271320b9f,4,-55,"171
",00:00:42.17,1,,
21:18:04.82,e2001d8712171320c120,1,-55,"174
",00:00:42.19,1,,
21:18:04.83,e2001d871271320b9f,4,-55,"174
",00:00:42.20,1,,
21:18:04.84,e2001d871271320b9f,4,-55,"171
",00:00:42.21,1,,
