time,id,tag_id,RSSI,phase,17:22.6,activity,,
23:16.7,e2001d8712171320c120,1,-57,"171
",05:54.0,2,,
23:16.7,e2001d8712171320c120,1,-57,"171
",05:54.1,2,,
23:16.7,e2001d8712171320c120,1,-58,"174
",05:54.1,2,,
23:16.8,e2001d8712171320c120,1,-58,"174
",05:54.2,2,,
23:16.8,e2001d8712171320c120,1,-56,"171
",05:54.2,2,,
23:16.9,e2001d8712171320c120,1,-57,"171
",05:54.2,2,,
23:16.9,e2001d8712171320c120,1,-55,"171
",05:54.3,2,,
23:17.0,e2001d8712171320c120,1,-55,"174
",05:54.3,2,,
23:17.1,e2001d8712171320c120,1,-55,"171
",05:54.5,2,,
23:17.1,e2001d8712171320c120,1,-55,"171
",05:54.5,2,,
23:17.2,e2001d8712171320c120,1,-55,"171
",05:54.5,2,,
23:17.2,e2001d8712171320c120,1,-55,"171
",05:54.6,2,,
23:17.2,e2001d8712171320c120,1,-56,"171
",05:54.6,2,,
23:17.3,e2001d8712171320c120,1,-57,"171
",05:54.6,2,,
23:17.3,e2001d8712171320c120,1,-58,"174
",05:54.7,2,,
23:17.3,e2001d8712171320c120,1,-58,"174
",05:54.7,2,,
23:17.3,e2001d8712171320c120,1,-55,"174
",05:54.7,2,,
23:17.6,e2001d8712171320c120,1,-58,"174
",05:55.0,2,,
23:17.7,e2001d8712171320c120,1,-57,"174
",05:55.1,2,,
23:17.7,e2001d8712171320c120,1,-56,"171
",05:55.1,2,,
23:17.8,e2001d8712171320c120,1,-55,"174
",05:55.1,2,,
23:17.8,e2001d8712171320c120,1,-55,"174
",05:55.2,2,,
23:17.8,e2001d8712171320c120,1,-55,"168
",05:55.2,2,,
23:17.9,e2001d8712171320c120,1,-55,"174
",05:55.3,2,,
23:17.9,e2001d8712171320c120,1,-55,"171
",05:55.3,2,,
23:18.0,e2001d8712171320c120,1,-55,"168
",05:55.3,2,,
23:18.0,e2001d8712171320c120,1,-57,"168
",05:55.4,2,,
23:18.1,e2001d8712171320c120,1,-55,"174
",05:55.5,2,,
23:18.2,e2001d8712171320c120,1,-55,"171
",05:55.5,2,,
23:18.2,e2001d8712171320c120,1,-56,"174
",05:55.5,2,,
23:18.2,e2001d8712171320c120,1,-55,"168
",05:55.6,2,,
23:18.2,e2001d8712171320c120,1,-56,"168
",05:55.6,2,,
23:18.3,e2001d8712171320c120,1,-57,"171
",05:55.7,2,,
23:18.4,e2001d8712171320c120,1,-58,"174
",05:55.7,2,,
23:18.4,e2001d8712171320c120,1,-57,"171
",05:55.8,2,,
23:18.4,e2001d8712171320c120,1,-57,"174
",05:55.8,2,,
23:18.4,e2001d8712171320c120,1,-57,"168
",05:55.8,2,,
23:18.5,e2001d8712171320c120,1,-57,"174
",05:55.9,2,,
23:18.5,e2001d8712171320c120,1,-57,"168
",05:55.9,2,,
23:18.5,e2001d8712171320c120,1,-56,"174
",05:55.9,2,,
23:18.6,e2001d8712171320c120,1,-57,"174
",05:55.9,2,,
23:18.6,e2001d8712171320c120,1,-57,"174
",05:56.0,2,,
23:18.6,e2001d8712171320c120,1,-56,"171
",05:56.0,2,,
23:18.7,e2001d8712171320c120,1,-56,"174
",05:56.0,2,,
23:18.7,e2001d8712171320c120,1,-55,"171
",05:56.0,2,,
23:18.7,e2001d8712171320c120,1,-56,"174
",05:56.1,2,,
23:18.7,e2001d8712171320c120,1,-56,"174
",05:56.1,2,,
23:18.8,e2001d8712171320c120,1,-57,"174
",05:56.1,2,,
23:18.8,e2001d8712171320c120,1,-55,"174
",05:56.2,2,,
23:18.9,e2001d8712171320c120,1,-56,"168
",05:56.2,2,,
23:18.9,e2001d8712171320c120,1,-57,"174
",05:56.3,2,,
23:18.9,e2001d8712171320c120,1,-57,"174
",05:56.3,2,,
23:18.9,e2001d8712171320c120,1,-57,"174
",05:56.3,2,,
23:18.9,e2001d8712171320c120,1,-58,"171
",05:56.3,2,,
23:19.0,e2001d8712171320c120,1,-58,"174
",05:56.4,2,,
23:19.2,e2001d8712171320c120,1,-58,"171
",05:56.5,2,,
23:19.2,e2001d8712171320c120,1,-57,"168
",05:56.5,2,,
23:19.2,e2001d8712171320c120,1,-57,"171
",05:56.6,2,,
23:19.2,e2001d8712171320c120,1,-56,"168
",05:56.6,2,,
23:19.3,e2001d8712171320c120,1,-55,"171
",05:56.7,2,,
23:19.3,e2001d8712171320c120,1,-55,"174
",05:56.7,2,,
23:19.4,e2001d8712171320c120,1,-55,"171
",05:56.8,2,,
23:19.4,e2001d8712171320c120,1,-55,"171
",05:56.8,2,,
23:19.5,e2001d8712171320c120,1,-55,"177
",05:56.8,2,,
23:19.5,e2001d8712171320c120,1,-55,"174
",05:56.8,2,,
23:19.5,e2001d8712171320c120,1,-55,"171
",05:56.9,2,,
23:19.5,e2001d8712171320c120,1,-55,"174
",05:56.9,2,,
23:19.6,e2001d8712171320c120,1,-55,"174
",05:57.0,2,,
23:19.6,e2001d8712171320c120,1,-56,"174
",05:57.0,2,,
23:19.7,e2001d8712171320c120,1,-57,"174
",05:57.0,2,,
23:19.7,e2001d8712171320c120,1,-57,"174
",05:57.1,2,,
23:19.7,e2001d8712171320c120,1,-57,"168
",05:57.1,2,,
23:19.8,e2001d8712171320c120,1,-57,"171
",05:57.1,2,,
23:19.8,e2001d8712171320c120,1,-57,"174
",05:57.2,2,,
23:19.8,e2001d8712171320c120,1,-58,"168
",05:57.2,2,,
23:19.9,e2001d8712171320c120,1,-57,"174
",05:57.2,2,,
23:19.9,e2001d8712171320c120,1,-56,"174
",05:57.3,2,,
23:20.0,e2001d8712171320c120,1,-56,"171
",05:57.3,2,,
23:20.0,e2001d8712171320c120,1,-55,"171
",05:57.4,2,,
23:20.0,e2001d8712171320c120,1,-55,"174
",05:57.4,2,,
23:20.1,e2001d8712171320c120,1,-57,"168
",05:57.5,2,,
23:20.1,e2001d8712171320c120,1,-57,"171
",05:57.5,2,,
23:20.2,e2001d8712171320c120,1,-57,"174
",05:57.5,2,,
23:20.3,e2001d8712171320c120,1,-56,"168
",05:57.6,2,,
23:20.3,e2001d8712171320c120,1,-55,"171
",05:57.7,2,,
23:20.4,e2001d8712171320c120,1,-55,"171
",05:57.7,2,,
23:20.4,e2001d8712171320c120,1,-55,"171
",05:57.8,2,,
23:20.4,e2001d8712171320c120,1,-55,"174
",05:57.8,2,,
23:20.5,e2001d8712171320c120,1,-55,"171
",05:57.8,2,,
23:20.5,e2001d8712171320c120,1,-55,"171
",05:57.9,2,,
23:20.5,e2001d8712171320c120,1,-56,"171
",05:57.9,2,,
23:20.6,e2001d8712171320c120,1,-56,"171
",05:57.9,2,,
23:20.7,e2001d8712171320c120,1,-58,"174
",05:58.0,2,,
23:20.7,e2001d8712171320c120,1,-58,"171
",05:58.1,2,,
23:20.7,e2001d8712171320c120,1,-57,"171
",05:58.1,2,,
23:20.8,e2001d8712171320c120,1,-55,"174
",05:58.1,2,,
23:20.8,e2001d8712171320c120,1,-55,"168
",05:58.2,2,,
23:20.8,e2001d8712171320c120,1,-56,"171
",05:58.2,2,,
23:20.9,e2001d8712171320c120,1,-53,"168
",05:58.2,2,,
23:20.9,e2001d8712171320c120,1,-55,"174
",05:58.2,2,,
23:20.9,e2001d8712171320c120,1,-55,"174
",05:58.3,2,,
23:21.0,e2001d8712171320c120,1,-55,"171
",05:58.3,2,,
23:21.0,e2001d8712171320c120,1,-55,"174
",05:58.4,2,,
23:21.0,e2001d8712171320c120,1,-55,"168
",05:58.4,2,,
23:21.1,e2001d8712171320c120,1,-55,"171
",05:58.5,2,,
23:21.2,e2001d8712171320c120,1,-56,"168
",05:58.5,2,,
23:21.2,e2001d8712171320c120,1,-56,"168
",05:58.5,2,,
23:21.2,e2001d8712171320c120,1,-55,"171
",05:58.6,2,,
23:21.2,e2001d8712171320c120,1,-56,"168
",05:58.6,2,,
23:21.2,e2001d8712171320c120,1,-57,"174
",05:58.6,2,,
23:21.3,e2001d8712171320c120,1,-57,"177
",05:58.7,2,,
23:21.3,e2001d8712171320c120,1,-56,"174
",05:58.7,2,,
23:21.4,e2001d8712171320c120,1,-55,"174
",05:58.7,2,,
23:21.4,e2001d8712171320c120,1,-57,"171
",05:58.8,2,,
23:21.4,e2001d8712171320c120,1,-55,"174
",05:58.8,2,,
23:21.5,e2001d8712171320c120,1,-57,"168
",05:58.8,2,,
23:21.5,e2001d8712171320c120,1,-55,"168
",05:58.8,2,,
23:21.5,e2001d8712171320c120,1,-55,"174
",05:58.9,2,,
23:21.6,e2001d8712171320c120,1,-57,"174
",05:58.9,2,,
23:21.6,e2001d8712171320c120,1,-57,"171
",05:59.0,2,,
23:21.7,e2001d8712171320c120,1,-57,"171
",05:59.0,2,,
23:21.7,e2001d8712171320c120,1,-57,"174
",05:59.0,2,,
23:21.7,e2001d8712171320c120,1,-57,"174
",05:59.1,2,,
23:21.8,e2001d8712171320c120,1,-57,"174
",05:59.2,2,,
23:21.8,e2001d8712171320c120,1,-57,"171
",05:59.2,2,,
23:21.9,e2001d8712171320c120,1,-58,"171
",05:59.3,2,,
23:22.0,e2001d8712171320c120,1,-58,"174
",05:59.3,2,,
23:22.0,e2001d8712171320c120,1,-58,"171
",05:59.4,2,,
23:22.2,e2001d8712171320c120,1,-55,"168
",05:59.5,2,,
23:22.2,e2001d8712171320c120,1,-57,"174
",05:59.5,2,,
23:22.2,e2001d8712171320c120,1,-55,"171
",05:59.6,2,,
23:22.3,e2001d8712171320c120,1,-55,"171
",05:59.6,2,,
23:22.3,e2001d8712171320c120,1,-55,"174
",05:59.7,2,,
23:22.3,e2001d8712171320c120,1,-57,"174
",05:59.7,2,,
23:22.4,e2001d8712171320c120,1,-55,"171
",05:59.7,2,,
23:22.4,e2001d8712171320c120,1,-55,"168
",05:59.8,2,,
23:22.4,e2001d8712171320c120,1,-55,"171
",05:59.8,2,,
23:22.5,e2001d8712171320c120,1,-55,"174
",05:59.8,2,,
23:22.5,e2001d8712171320c120,1,-56,"174
",05:59.9,2,,
23:22.5,e2001d8712171320c120,1,-55,"174
",05:59.9,2,,
23:22.6,e2001d8712171320c120,1,-56,"171
",05:59.9,2,,
23:22.6,e2001d8712171320c120,1,-56,"171
",06:00.0,2,,
23:22.6,e2001d8712171320c120,1,-57,"174
",06:00.0,2,,
23:22.7,e2001d8712171320c120,1,-57,"171
",06:00.0,2,,
23:22.7,e2001d8712171320c120,1,-57,"168
",06:00.1,2,,
23:22.7,e2001d8712171320c120,1,-57,"174
",06:00.1,2,,
23:22.8,e2001d8712171320c120,1,-57,"171
",06:00.2,2,,
23:22.8,e2001d8712171320c120,1,-57,"171
",06:00.2,2,,
23:22.8,e2001d8712171320c120,1,-56,"174
",06:00.2,2,,
23:22.9,e2001d8712171320c120,1,-56,"174
",06:00.2,2,,
23:22.9,e2001d8712171320c120,1,-55,"171
",06:00.3,2,,
23:22.9,e2001d8712171320c120,1,-55,"171
",06:00.3,2,,
23:23.0,e2001d8712171320c120,1,-55,"171
",06:00.4,2,,
23:23.0,e2001d8712171320c120,1,-55,"174
",06:00.4,2,,
23:23.2,e2001d8712171320c120,1,-56,"171
",06:00.5,2,,
23:23.2,e2001d8712171320c120,1,-55,"171
",06:00.6,2,,
23:23.2,e2001d8712171320c120,1,-55,"174
",06:00.6,2,,
23:23.3,e2001d8712171320c120,1,-55,"174
",06:00.6,2,,
23:23.3,e2001d8712171320c120,1,-55,"168
",06:00.7,2,,
23:23.3,e2001d8712171320c120,1,-55,"171
",06:00.7,2,,
23:23.4,e2001d8712171320c120,1,-55,"174
",06:00.7,2,,
23:23.4,e2001d8712171320c120,1,-55,"168
",06:00.7,2,,
23:23.4,e2001d8712171320c120,1,-55,"171
",06:00.8,2,,
23:23.5,e2001d8712171320c120,1,-55,"171
",06:00.9,2,,
23:23.5,e2001d8712171320c120,1,-55,"171
",06:00.9,2,,
23:23.5,e2001d8712171320c120,1,-55,"171
",06:00.9,2,,
23:23.6,e2001d8712171320c120,1,-55,"174
",06:00.9,2,,
23:23.6,e2001d8712171320c120,1,-56,"174
",06:01.0,2,,
23:23.6,e2001d8712171320c120,1,-57,"171
",06:01.0,2,,
23:23.7,e2001d8712171320c120,1,-56,"174
",06:01.0,2,,
23:23.7,e2001d8712171320c120,1,-57,"174
",06:01.1,2,,
23:23.7,e2001d8712171320c120,1,-57,"171
",06:01.1,2,,
23:23.8,e2001d8712171320c120,1,-57,"174
",06:01.1,2,,
23:23.8,e2001d8712171320c120,1,-55,"171
",06:01.2,2,,
23:23.8,e2001d8712171320c120,1,-55,"174
",06:01.2,2,,
23:23.9,e2001d8712171320c120,1,-55,"174
",06:01.3,2,,
23:24.0,e2001d8712171320c120,1,-55,"171
",06:01.3,2,,
23:24.0,e2001d8712171320c120,1,-55,"171
",06:01.4,2,,
23:24.0,e2001d8712171320c120,1,-56,"177
",06:01.4,2,,
23:24.0,e2001d8712171320c120,1,-56,"174
",06:01.4,2,,
23:24.1,e2001d8712171320c120,1,-55,"174
",06:01.5,2,,
23:24.2,e2001d8712171320c120,1,-55,"171
",06:01.5,2,,
23:24.2,e2001d8712171320c120,1,-55,"174
",06:01.6,2,,
23:24.3,e2001d8712171320c120,1,-55,"171
",06:01.6,2,,
23:24.3,e2001d8712171320c120,1,-56,"171
",06:01.7,2,,
23:24.3,e2001d8712171320c120,1,-55,"174
",06:01.7,2,,
23:24.4,e2001d8712171320c120,1,-56,"174
",06:01.8,2,,
23:24.4,e2001d8712171320c120,1,-57,"171
",06:01.8,2,,
23:24.5,e2001d8712171320c120,1,-56,"174
",06:01.8,2,,
23:24.5,e2001d8712171320c120,1,-56,"0
",06:01.8,2,,
23:24.5,e2001d8712171320c120,1,-56,"174
",06:01.9,2,,
23:24.5,e2001d8712171320c120,1,-56,"174
",06:01.9,2,,
23:24.6,e2001d8712171320c120,1,-57,"168
",06:01.9,2,,
23:24.6,e2001d8712171320c120,1,-56,"171
",06:02.0,2,,
23:24.7,e2001d8712171320c120,1,-57,"174
",06:02.0,2,,
23:24.7,e2001d8712171320c120,1,-55,"174
",06:02.0,2,,
23:24.7,e2001d8712171320c120,1,-57,"171
",06:02.1,2,,
23:24.7,e2001d8712171320c120,1,-57,"174
",06:02.1,2,,
23:24.8,e2001d8712171320c120,1,-56,"171
",06:02.1,2,,
23:24.8,e2001d8712171320c120,1,-57,"174
",06:02.2,2,,
23:24.9,e2001d8712171320c120,1,-56,"174
",06:02.2,2,,
23:24.9,e2001d8712171320c120,1,-56,"168
",06:02.2,2,,
23:24.9,e2001d8712171320c120,1,-57,"174
",06:02.2,2,,
23:24.9,e2001d8712171320c120,1,-56,"171
",06:02.3,2,,
23:25.0,e2001d8712171320c120,1,-57,"171
",06:02.3,2,,
23:25.0,e2001d8712171320c120,1,-57,"174
",06:02.4,2,,
23:25.1,e2001d8712171320c120,1,-57,"168
",06:02.5,2,,
23:25.1,e2001d8712171320c120,1,-58,"171
",06:02.5,2,,
23:25.2,e2001d8712171320c120,1,-57,"171
",06:02.6,2,,
23:25.3,e2001d8712171320c120,1,-55,"174
",06:02.6,2,,
23:25.3,e2001d8712171320c120,1,-55,"171
",06:02.7,2,,
23:25.3,e2001d8712171320c120,1,-55,"174
",06:02.7,2,,
23:25.3,e2001d8712171320c120,1,-57,"168
",06:02.7,2,,
23:25.4,e2001d8712171320c120,1,-55,"171
",06:02.8,2,,
23:25.4,e2001d8712171320c120,1,-55,"171
",06:02.8,2,,
23:25.5,e2001d8712171320c120,1,-55,"171
",06:02.8,2,,
23:25.5,e2001d8712171320c120,1,-55,"174
",06:02.9,2,,
23:25.5,e2001d8712171320c120,1,-57,"168
",06:02.9,2,,
23:25.5,e2001d8712171320c120,1,-56,"171
",06:02.9,2,,
23:25.6,e2001d8712171320c120,1,-55,"171
",06:02.9,2,,
23:25.6,e2001d8712171320c120,1,-55,"171
",06:03.0,2,,
23:25.6,e2001d8712171320c120,1,-55,"174
",06:03.0,2,,
23:25.7,e2001d8712171320c120,1,-55,"174
",06:03.0,2,,
23:25.7,e2001d8712171320c120,1,-55,"174
",06:03.1,2,,
23:25.7,e2001d8712171320c120,1,-57,"171
",06:03.1,2,,
23:25.8,e2001d8712171320c120,1,-55,"171
",06:03.1,2,,
23:25.8,e2001d8712171320c120,1,-56,"174
",06:03.2,2,,
23:25.8,e2001d8712171320c120,1,-57,"174
",06:03.2,2,,
23:25.9,e2001d8712171320c120,1,-57,"168
",06:03.3,2,,
23:25.9,e2001d8712171320c120,1,-56,"171
",06:03.3,2,,
23:26.0,e2001d8712171320c120,1,-56,"168
",06:03.3,2,,
23:26.0,e2001d8712171320c120,1,-55,"171
",06:03.4,2,,
23:26.1,e2001d8712171320c120,1,-55,"174
",06:03.5,2,,
23:26.2,e2001d8712171320c120,1,-56,"174
",06:03.6,2,,
23:26.2,e2001d8712171320c120,1,-56,"171
",06:03.6,2,,
23:26.2,e2001d8712171320c120,1,-57,"174
",06:03.6,2,,
23:26.3,e2001d8712171320c120,1,-56,"174
",06:03.7,2,,
23:26.4,e2001d8712171320c120,1,-56,"171
",06:03.7,2,,
23:26.4,e2001d8712171320c120,1,-55,"174
",06:03.8,2,,
23:26.4,e2001d8712171320c120,1,-55,"168
",06:03.8,2,,
23:26.5,e2001d8712171320c120,1,-55,"171
",06:03.8,2,,
23:26.5,e2001d8712171320c120,1,-55,"171
",06:03.9,2,,
23:26.5,e2001d8712171320c120,1,-55,"168
",06:03.9,2,,
23:26.6,e2001d8712171320c120,1,-55,"171
",06:03.9,2,,
23:26.6,e2001d8712171320c120,1,-55,"174
",06:04.0,2,,
23:26.7,e2001d8712171320c120,1,-55,"174
",06:04.0,2,,
23:26.7,e2001d8712171320c120,1,-55,"171
",06:04.1,2,,
23:26.7,e2001d8712171320c120,1,-55,"174
",06:04.1,2,,
23:26.8,e2001d8712171320c120,1,-57,"174
",06:04.1,2,,
23:26.8,e2001d8712171320c120,1,-58,"174
",06:04.2,2,,
23:26.8,e2001d8712171320c120,1,-57,"171
",06:04.2,2,,
23:26.9,e2001d8712171320c120,1,-57,"174
",06:04.3,2,,
23:27.0,e2001d8712171320c120,1,-56,"171
",06:04.3,2,,
23:27.0,e2001d8712171320c120,1,-55,"171
",06:04.3,2,,
23:27.1,e2001d8712171320c120,1,-55,"174
",06:04.5,2,,
23:27.2,e2001d8712171320c120,1,-55,"174
",06:04.5,2,,
23:27.2,e2001d8712171320c120,1,-55,"171
",06:04.5,2,,
23:27.2,e2001d8712171320c120,1,-55,"174
",06:04.6,2,,
23:27.2,e2001d8712171320c120,1,-56,"174
",06:04.6,2,,
23:27.3,e2001d8712171320c120,1,-57,"177
",06:04.6,2,,
23:27.3,e2001d8712171320c120,1,-56,"171
",06:04.7,2,,
23:27.3,e2001d8712171320c120,1,-55,"168
",06:04.7,2,,
23:27.3,e2001d8712171320c120,1,-56,"171
",06:04.7,2,,
23:27.4,e2001d8712171320c120,1,-57,"174
",06:04.8,2,,
23:27.4,e2001d8712171320c120,1,-56,"174
",06:04.8,2,,
23:27.5,e2001d8712171320c120,1,-56,"174
",06:04.8,2,,
23:27.5,e2001d8712171320c120,1,-56,"168
",06:04.9,2,,
23:27.5,e2001d8712171320c120,1,-57,"171
",06:04.9,2,,
23:27.6,e2001d8712171320c120,1,-58,"171
",06:04.9,2,,
23:27.6,e2001d8712171320c120,1,-57,"174
",06:04.9,2,,
23:27.6,e2001d8712171320c120,1,-57,"174
",06:05.0,2,,
23:27.7,e2001d8712171320c120,1,-57,"171
",06:05.0,2,,
23:27.7,e2001d8712171320c120,1,-57,"174
",06:05.1,2,,
23:27.8,e2001d8712171320c120,1,-58,"168
",06:05.1,2,,
23:27.8,e2001d8712171320c120,1,-57,"171
",06:05.2,2,,
23:27.8,e2001d8712171320c120,1,-55,"171
",06:05.2,2,,
23:27.9,e2001d8712171320c120,1,-57,"171
",06:05.2,2,,
23:27.9,e2001d8712171320c120,1,-57,"171
",06:05.3,2,,
23:27.9,e2001d8712171320c120,1,-57,"174
",06:05.3,2,,
23:27.9,e2001d8712171320c120,1,-57,"174
",06:05.3,2,,
23:28.0,e2001d8712171320c120,1,-57,"168
",06:05.4,2,,
23:28.1,e2001d8712171320c120,1,-57,"174
",06:05.5,2,,
23:28.2,e2001d8712171320c120,1,-57,"174
",06:05.6,2,,
23:28.2,e2001d8712171320c120,1,-56,"171
",06:05.6,2,,
23:28.2,e2001d8712171320c120,1,-57,"171
",06:05.6,2,,
23:28.3,e2001d8712171320c120,1,-57,"168
",06:05.7,2,,
23:28.3,e2001d8712171320c120,1,-57,"174
",06:05.7,2,,
23:28.4,e2001d8712171320c120,1,-58,"174
",06:05.7,2,,
23:28.4,e2001d8712171320c120,1,-57,"171
",06:05.8,2,,
23:28.5,e2001d8712171320c120,1,-56,"174
",06:05.8,2,,
23:28.5,e2001d8712171320c120,1,-55,"171
",06:05.9,2,,
23:28.5,e2001d8712171320c120,1,-55,"174
",06:05.9,2,,
23:28.5,e2001d8712171320c120,1,-58,"171
",06:05.9,2,,
23:28.6,e2001d8712171320c120,1,-55,"171
",06:05.9,2,,
23:28.6,e2001d8712171320c120,1,-55,"174
",06:06.0,2,,
23:28.7,e2001d8712171320c120,1,-55,"168
",06:06.0,2,,
23:28.7,e2001d8712171320c120,1,-57,"171
",06:06.0,2,,
23:28.7,e2001d8712171320c120,1,-55,"171
",06:06.0,2,,
23:28.7,e2001d8712171320c120,1,-55,"168
",06:06.1,2,,
23:28.8,e2001d8712171320c120,1,-55,"171
",06:06.1,2,,
23:28.8,e2001d8712171320c120,1,-55,"171
",06:06.2,2,,
23:28.9,e2001d8712171320c120,1,-55,"174
",06:06.2,2,,
23:28.9,e2001d8712171320c120,1,-55,"174
",06:06.3,2,,
23:28.9,e2001d8712171320c120,1,-56,"171
",06:06.3,2,,
23:29.0,e2001d8712171320c120,1,-55,"171
",06:06.3,2,,
23:29.0,e2001d8712171320c120,1,-56,"171
",06:06.3,2,,
23:29.0,e2001d8712171320c120,1,-56,"174
",06:06.4,2,,
23:29.1,e2001d8712171320c120,1,-58,"177
",06:06.5,2,,
23:29.2,e2001d8712171320c120,1,-57,"168
",06:06.6,2,,
23:29.2,e2001d8712171320c120,1,-57,"174
",06:06.6,2,,
23:29.3,e2001d8712171320c120,1,-57,"168
",06:06.6,2,,
23:29.3,e2001d8712171320c120,1,-56,"171
",06:06.7,2,,
23:29.3,e2001d8712171320c120,1,-57,"171
",06:06.7,2,,
23:29.3,e2001d8712171320c120,1,-55,"171
",06:06.7,2,,
23:29.4,e2001d8712171320c120,1,-55,"174
",06:06.7,2,,
23:29.4,e2001d8712171320c120,1,-55,"174
",06:06.8,2,,
23:29.5,e2001d8712171320c120,1,-55,"174
",06:06.8,2,,
23:29.5,e2001d8712171320c120,1,-55,"174
",06:06.8,2,,
23:29.5,e2001d8712171320c120,1,-57,"174
",06:06.9,2,,
23:29.6,e2001d8712171320c120,1,-57,"174
",06:06.9,2,,
23:29.6,e2001d8712171320c120,1,-56,"171
",06:07.0,2,,
23:29.6,e2001d8712171320c120,1,-56,"171
",06:07.0,2,,
23:29.7,e2001d8712171320c120,1,-55,"174
",06:07.0,2,,
23:29.7,e2001d8712171320c120,1,-55,"174
",06:07.1,2,,
23:29.8,e2001d8712171320c120,1,-55,"171
",06:07.1,2,,
23:29.8,e2001d8712171320c120,1,-55,"174
",06:07.2,2,,
23:29.9,e2001d8712171320c120,1,-55,"171
",06:07.2,2,,
23:29.9,e2001d8712171320c120,1,-55,"171
",06:07.3,2,,
23:30.0,e2001d8712171320c120,1,-55,"174
",06:07.3,2,,
23:30.0,e2001d8712171320c120,1,-55,"174
",06:07.3,2,,
23:30.1,e2001d8712171320c120,1,-57,"174
",06:07.5,2,,
23:30.1,e2001d8712171320c120,1,-57,"168
",06:07.5,2,,
23:30.3,e2001d8712171320c120,1,-55,"174
",06:07.6,2,,
23:30.3,e2001d8712171320c120,1,-55,"171
",06:07.7,2,,
23:30.3,e2001d8712171320c120,1,-55,"171
",06:07.7,2,,
23:30.3,e2001d8712171320c120,1,-56,"174
",06:07.7,2,,
23:30.4,e2001d8712171320c120,1,-55,"171
",06:07.7,2,,
23:30.4,e2001d8712171320c120,1,-55,"174
",06:07.8,2,,
23:30.4,e2001d8712171320c120,1,-57,"168
",06:07.8,2,,
23:30.5,e2001d8712171320c120,1,-57,"171
",06:07.8,2,,
23:30.5,e2001d8712171320c120,1,-57,"168
",06:07.9,2,,
23:30.5,e2001d8712171320c120,1,-57,"168
",06:07.9,2,,
23:30.6,e2001d8712171320c120,1,-57,"174
",06:07.9,2,,
23:30.6,e2001d8712171320c120,1,-56,"171
",06:08.0,2,,
23:30.6,e2001d8712171320c120,1,-57,"174
",06:08.0,2,,
23:30.7,e2001d8712171320c120,1,-57,"171
",06:08.0,2,,
23:30.7,e2001d8712171320c120,1,-56,"174
",06:08.0,2,,
23:30.7,e2001d8712171320c120,1,-57,"174
",06:08.1,2,,
23:30.7,e2001d8712171320c120,1,-57,"171
",06:08.1,2,,
23:30.8,e2001d8712171320c120,1,-57,"171
",06:08.1,2,,
23:30.8,e2001d8712171320c120,1,-58,"174
",06:08.2,2,,
23:30.8,e2001d8712171320c120,1,-58,"171
",06:08.2,2,,
23:30.8,e2001d8712171320c120,1,-57,"165
",06:08.2,2,,
23:30.9,e2001d8712171320c120,1,-56,"171
",06:08.2,2,,
23:30.9,e2001d8712171320c120,1,-57,"168
",06:08.3,2,,
23:30.9,e2001d8712171320c120,1,-56,"174
",06:08.3,2,,
23:31.0,e2001d8712171320c120,1,-57,"168
",06:08.3,2,,
23:31.1,e2001d8712171320c120,1,-57,"174
",06:08.5,2,,
23:31.2,e2001d8712171320c120,1,-56,"171
",06:08.5,2,,
23:31.2,e2001d8712171320c120,1,-57,"174
",06:08.6,2,,
23:31.2,e2001d8712171320c120,1,-56,"174
",06:08.6,2,,
23:31.3,e2001d8712171320c120,1,-57,"177
",06:08.7,2,,
23:31.3,e2001d8712171320c120,1,-57,"171
",06:08.7,2,,
23:31.4,e2001d8712171320c120,1,-57,"171
",06:08.7,2,,
23:31.4,e2001d8712171320c120,1,-57,"168
",06:08.8,2,,
23:31.5,e2001d8712171320c120,1,-57,"171
",06:08.8,2,,
23:31.5,e2001d8712171320c120,1,-57,"174
",06:08.9,2,,
23:31.6,e2001d8712171320c120,1,-58,"174
",06:09.0,2,,
23:31.6,e2001d8712171320c120,1,-58,"174
",06:09.0,2,,
23:31.7,e2001d8712171320c120,1,-57,"174
",06:09.0,2,,
23:31.7,e2001d8712171320c120,1,-59,"174
",06:09.0,2,,
23:31.7,e2001d8712171320c120,1,-58,"168
",06:09.1,2,,
23:31.8,e2001d8712171320c120,1,-57,"174
",06:09.1,2,,
23:31.8,e2001d8712171320c120,1,-57,"177
",06:09.2,2,,
23:31.8,e2001d8712171320c120,1,-55,"168
",06:09.2,2,,
23:31.9,e2001d8712171320c120,1,-57,"174
",06:09.3,2,,
23:32.0,e2001d8712171320c120,1,-56,"171
",06:09.3,2,,
23:32.2,e2001d8712171320c120,1,-55,"168
",06:09.6,2,,
23:32.3,e2001d8712171320c120,1,-55,"174
",06:09.6,2,,
23:32.3,e2001d8712171320c120,1,-55,"174
",06:09.7,2,,
23:32.3,e2001d8712171320c120,1,-55,"174
",06:09.7,2,,
23:32.3,e2001d8712171320c120,1,-55,"174
",06:09.7,2,,
23:32.4,e2001d8712171320c120,1,-55,"171
",06:09.8,2,,
23:32.4,e2001d8712171320c120,1,-56,"174
",06:09.8,2,,
23:32.5,e2001d8712171320c120,1,-56,"171
",06:09.8,2,,
23:32.5,e2001d8712171320c120,1,-56,"174
",06:09.9,2,,
23:32.5,e2001d8712171320c120,1,-56,"171
",06:09.9,2,,
23:32.6,e2001d8712171320c120,1,-55,"171
",06:09.9,2,,
