time,id,RSSI,phase,,18:05:03.36,
18:12:23.83,e2001d871271320b9f,-55,"174
",00:07:20.47,,
18:12:23.87,e2001d8712401320d4a0,-52,"171
",00:07:20.51,,
18:12:23.88,e2001d871271320b9f,-55,"174
",00:07:20.52,,
18:12:23.92,e2001d8712461320db93,-57,"174
",00:07:20.56,,
18:12:23.93,e2001d871271320b9f,-56,"174
",00:07:20.57,,
18:12:23.95,e2001d871271320b9f,-57,"171
",00:07:20.59,,
18:12:23.97,e2001d8712461320db93,-55,"174
",00:07:20.61,,
18:12:23.98,e2001d8712461320db93,-55,"171
",00:07:20.62,,
18:12:24.00,e2001d871271320b9f,-55,"171
",00:07:20.64,,
18:12:24.17,e2001d871271320b9f,-56,"171
",00:07:20.81,,
18:12:24.34,e2001d8712401320d4a0,-55,"171
",00:07:20.98,,
18:12:24.84,e2001d871271320b9f,-55,"174
",00:07:21.48,,
18:12:24.10,e2001d8712401320d4a0,-55,"168
",00:07:20.74,,
18:12:24.13,e2001d8712401320d4a0,-52,"174
",00:07:20.77,,
18:12:24.15,e2001d871271320b9f,-55,"168
",00:07:20.79,,
18:12:24.20,e2001d8712461320db93,-58,"171
",00:07:20.84,,
18:12:24.20,e2001d8712461320db93,-58,"171
",00:07:20.84,,
18:12:24.23,e2001d8712401320d4a0,-55,"171
",00:07:20.87,,
18:12:24.28,e2001d8712401320d4a0,-53,"171
",00:07:20.92,,
18:12:24.33,e2001d871271320b9f,-55,"171
",00:07:20.97,,
18:12:24.35,e2001d8712401320d4a0,-52,"174
",00:07:20.99,,
18:12:24.37,e2001d871271320b9f,-55,"168
",00:07:21.01,,
18:12:24.38,e2001d8712461320db93,-59,"168
",00:07:21.02,,
18:12:24.38,e2001d8712461320db93,-59,"168
",00:07:21.02,,
18:12:24.42,e2001d8712461320db93,-58,"174
",00:07:21.06,,
18:12:24.42,e2001d8712461320db93,-58,"174
",00:07:21.06,,
18:12:24.47,e2001d8712401320d4a0,-53,"171
",00:07:21.11,,
18:12:24.57,e2001d8712401320d4a0,-51,"174
",00:07:21.21,,
18:12:24.58,e2001d8712461320db93,-57,"174
",00:07:21.22,,
18:12:24.62,e2001d871271320b9f,-55,"171
",00:07:21.26,,
18:12:24.67,e2001d8712461320db93,-55,"174
",00:07:21.31,,
18:12:24.68,e2001d871271320b9f,-55,"168
",00:07:21.32,,
18:12:24.70,e2001d8712461320db93,-55,"171
",00:07:21.34,,
18:12:24.72,e2001d8712401320d4a0,-50,"171
",00:07:21.36,,
18:12:24.75,e2001d871271320b9f,-55,"174
",00:07:21.39,,
18:12:24.77,e2001d8712401320d4a0,-51,"174
",00:07:21.41,,
18:12:24.80,e2001d8712401320d4a0,-51,"174
",00:07:21.44,,
18:12:24.90,e2001d8712401320d4a0,-52,"174
",00:07:21.54,,
18:12:24.92,e2001d871271320b9f,-55,"174
",00:07:21.56,,
18:12:24.95,e2001d8712401320d4a0,-57,"171
",00:07:21.59,,
18:12:24.97,e2001d871271320b9f,-55,"168
",00:07:21.61,,
18:12:24.98,e2001d8712461320db93,-52,"171
",00:07:21.62,,
18:12:25.00,e2001d871271320b9f,-55,"171
",00:07:21.64,,
18:12:25.16,e2001d871271320b9f,-55,"171
",00:07:21.80,,
18:12:25.33,e2001d8712461320db93,-51,"168
",00:07:21.97,,
18:12:25.50,e2001d8712461320db93,-51,"174
",00:07:22.14,,
18:12:25.65,e2001d871271320b9f,-55,"171
",00:07:22.29,,
18:12:25.82,e2001d871271320b9f,-55,"174
",00:07:22.46,,
18:12:25.99,e2001d8712461320db93,-51,"168
",00:07:22.63,,
18:12:25.13,e2001d8712401320d4a0,-52,"174
",00:07:21.77,,
18:12:25.15,e2001d871271320b9f,-55,"168
",00:07:21.79,,
18:12:25.15,e2001d871271320b9f,-55,"168
",00:07:21.79,,
18:12:25.18,e2001d8712401320d4a0,-52,"168
",00:07:21.82,,
18:12:25.20,e2001d8712401320d4a0,-53,"174
",00:07:21.84,,
18:12:25.23,e2001d871271320b9f,-56,"168
",00:07:21.87,,
18:12:25.25,e2001d8712461320db93,-55,"168
",00:07:21.89,,
18:12:25.25,e2001d8712461320db93,-55,"168
",00:07:21.89,,
18:12:25.28,e2001d8712401320d4a0,-52,"174
",00:07:21.92,,
18:12:25.30,e2001d8712461320db93,-55,"174
",00:07:21.94,,
18:12:25.33,e2001d8712461320db93,-55,"168
",00:07:21.97,,
18:12:25.36,e2001d871271320b9f,-55,"168
",00:07:22.00,,
18:12:25.38,e2001d8712461320db93,-55,"174
",00:07:22.02,,
18:12:25.43,e2001d8712401320d4a0,-52,"174
",00:07:22.07,,
18:12:25.43,e2001d8712401320d4a0,-52,"174
",00:07:22.07,,
18:12:25.48,e2001d8712461320db93,-55,"174
",00:07:22.12,,
18:12:25.53,e2001d871271320b9f,-55,"171
",00:07:22.17,,
18:12:25.55,e2001d8712401320d4a0,-51,"171
",00:07:22.19,,
18:12:25.58,e2001d8712401320d4a0,-51,"174
",00:07:22.22,,
18:12:25.60,e2001d871271320b9f,-55,"171
",00:07:22.24,,
18:12:25.62,e2001d8712401320d4a0,-51,"171
",00:07:22.26,,
18:12:25.63,e2001d8712461320db93,-55,"174
",00:07:22.27,,
18:12:25.67,e2001d871271320b9f,-55,"0
",00:07:22.31,,
18:12:25.68,e2001d8712461320db93,-53,"168
",00:07:22.32,,
18:12:25.70,e2001d871271320b9f,-56,"171
",00:07:22.34,,
18:12:25.72,e2001d8712461320db93,-55,"171
",00:07:22.35,,
18:12:25.78,e2001d8712401320d4a0,-52,"174
",00:07:22.42,,
18:12:25.78,e2001d8712401320d4a0,-52,"174
",00:07:22.42,,
18:12:25.82,e2001d871271320b9f,-57,"171
",00:07:22.46,,
18:12:25.88,e2001d8712461320db93,-52,"174
",00:07:22.52,,
18:12:25.90,e2001d871271320b9f,-55,"171
",00:07:22.54,,
18:12:25.90,e2001d871271320b9f,-55,"171
",00:07:22.54,,
18:12:25.93,e2001d8712401320d4a0,-53,"171
",00:07:22.57,,
18:12:25.95,e2001d8712461320db93,-51,"168
",00:07:22.59,,
18:12:25.95,e2001d8712461320db93,-51,"168
",00:07:22.59,,
18:12:25.98,e2001d8712401320d4a0,-52,"171
",00:07:22.62,,
18:12:26.00,e2001d8712461320db93,-52,"174
",00:07:22.64,,
18:12:26.33,e2001d8712461320db93,-55,"174
",00:07:22.97,,
18:12:26.50,e2001d8712401320d4a0,-51,"174
",00:07:23.14,,
18:12:26.66,e2001d871271320b9f,-57,"171
",00:07:23.30,,
18:12:26.12,e2001d871271320b9f,-55,"171
",00:07:22.76,,
18:12:26.13,e2001d8712401320d4a0,-51,"174
",00:07:22.77,,
18:12:26.13,e2001d8712401320d4a0,-51,"174
",00:07:22.77,,
18:12:26.17,e2001d8712401320d4a0,-51,"168
",00:07:22.81,,
18:12:26.17,e2001d8712401320d4a0,-51,"168
",00:07:22.81,,
18:12:26.17,e2001d8712401320d4a0,-51,"168
",00:07:22.81,,
18:12:26.22,e2001d871271320b9f,-55,"168
",00:07:22.86,,
18:12:26.27,e2001d8712461320db93,-57,"174
",00:07:22.91,,
18:12:26.28,e2001d8712401320d4a0,-52,"174
",00:07:22.92,,
18:12:26.32,e2001d8712401320d4a0,-52,"171
",00:07:22.96,,
18:12:26.33,e2001d871271320b9f,-56,"171
",00:07:22.97,,
18:12:26.35,e2001d8712401320d4a0,-53,"171
",00:07:22.99,,
18:12:26.37,e2001d871271320b9f,-55,"171
",00:07:23.01,,
18:12:26.38,e2001d8712461320db93,-55,"174
",00:07:23.02,,
18:12:26.42,e2001d871271320b9f,-55,"174
",00:07:23.06,,
18:12:26.42,e2001d871271320b9f,-55,"174
",00:07:23.06,,
18:12:26.45,e2001d8712401320d4a0,-53,"174
",00:07:23.09,,
18:12:26.52,e2001d871271320b9f,-55,"174
",00:07:23.16,,
18:12:26.53,e2001d8712401320d4a0,-51,"174
",00:07:23.17,,
18:12:26.57,e2001d8712461320db93,-55,"168
",00:07:23.21,,
18:12:26.58,e2001d871271320b9f,-55,"168
",00:07:23.22,,
18:12:26.60,e2001d8712401320d4a0,-51,"174
",00:07:23.24,,
18:12:26.62,e2001d8712461320db93,-55,"171
",00:07:23.26,,
18:12:26.65,e2001d8712401320d4a0,-50,"174
",00:07:23.29,,
18:12:26.67,e2001d871271320b9f,-55,"171
",00:07:23.31,,
18:12:26.67,e2001d871271320b9f,-55,"171
",00:07:23.31,,
18:12:26.70,e2001d8712401320d4a0,-51,"174
",00:07:23.34,,
18:12:26.72,e2001d871271320b9f,-56,"171
",00:07:23.36,,
18:12:26.75,e2001d8712401320d4a0,-51,"174
",00:07:23.39,,
18:12:26.77,e2001d8712461320db93,-55,"171
",00:07:23.41,,
18:12:26.80,e2001d8712401320d4a0,-52,"171
",00:07:23.44,,
18:12:26.82,e2001d871271320b9f,-56,"174
",00:07:23.46,,
18:12:26.88,e2001d8712461320db93,-51,"168
",00:07:23.52,,
18:12:26.90,e2001d871271320b9f,-56,"171
",00:07:23.54,,
18:12:26.93,e2001d871271320b9f,-57,"171
",00:07:23.57,,
18:12:26.93,e2001d871271320b9f,-57,"171
",00:07:23.57,,
18:12:26.97,e2001d8712461320db93,-51,"171
",00:07:23.61,,
18:12:26.98,e2001d871271320b9f,-57,"171
",00:07:23.62,,
18:12:26.98,e2001d871271320b9f,-57,"171
",00:07:23.62,,
18:12:27.17,e2001d871271320b9f,-57,"171
",00:07:23.81,,
18:12:27.34,e2001d8712461320db93,-52,"174
",00:07:23.98,,
18:12:27.67,e2001d8712401320d4a0,-52,"168
",00:07:24.31,,
18:12:27.84,e2001d871271320b9f,-58,"174
",00:07:24.48,,
18:12:27.10,e2001d8712401320d4a0,-52,"174
",00:07:23.74,,
18:12:27.15,e2001d871271320b9f,-56,"171
",00:07:23.79,,
18:12:27.15,e2001d871271320b9f,-56,"171
",00:07:23.79,,
18:12:27.20,e2001d8712401320d4a0,-52,"174
",00:07:23.84,,
18:12:27.27,e2001d8712401320d4a0,-53,"174
",00:07:23.91,,
18:12:27.28,e2001d871271320b9f,-55,"177
",00:07:23.92,,
18:12:27.33,e2001d8712461320db93,-57,"171
",00:07:23.97,,
18:12:27.35,e2001d8712401320d4a0,-55,"171
",00:07:23.99,,
18:12:27.42,e2001d8712401320d4a0,-55,"174
",00:07:24.06,,
18:12:27.42,e2001d8712401320d4a0,-55,"174
",00:07:24.06,,
18:12:27.45,e2001d871271320b9f,-55,"174
",00:07:24.09,,
18:12:27.50,e2001d871271320b9f,-55,"174
",00:07:24.14,,
18:12:27.52,e2001d8712401320d4a0,-52,"171
",00:07:24.16,,
18:12:27.55,e2001d8712401320d4a0,-52,"174
",00:07:24.19,,
18:12:27.57,e2001d8712461320db93,-53,"174
",00:07:24.21,,
18:12:27.57,e2001d8712461320db93,-53,"174
",00:07:24.21,,
18:12:27.60,e2001d8712461320db93,-52,"174
",00:07:24.24,,
18:12:27.62,e2001d871271320b9f,-57,"174
",00:07:24.26,,
18:12:27.65,e2001d8712461320db93,-52,"174
",00:07:24.29,,
18:12:27.67,e2001d8712461320db93,-52,"171
",00:07:24.31,,
18:12:27.68,e2001d871271320b9f,-56,"171
",00:07:24.32,,
18:12:27.70,e2001d871271320b9f,-55,"168
",00:07:24.34,,
18:12:27.72,e2001d8712461320db93,-52,"171
",00:07:24.36,,
18:12:27.73,e2001d8712401320d4a0,-56,"171
",00:07:24.37,,
18:12:27.73,e2001d8712401320d4a0,-56,"171
",00:07:24.37,,
18:12:27.77,e2001d871271320b9f,-56,"168
",00:07:24.41,,
18:12:27.77,e2001d871271320b9f,-56,"168
",00:07:24.41,,
18:12:27.82,e2001d8712401320d4a0,-52,"171
",00:07:24.46,,
18:12:27.93,e2001d8712461320db93,-57,"168
",00:07:24.57,,
18:12:27.95,e2001d8712401320d4a0,-53,"174
",00:07:24.59,,
18:12:27.98,e2001d871271320b9f,-55,"171
",00:07:24.62,,
18:12:28.00,e2001d8712401320d4a0,-53,"171
",00:07:24.64,,
18:12:28.17,e2001d871271320b9f,-55,"174
",00:07:24.81,,
18:12:28.34,e2001d8712401320d4a0,-55,"174
",00:07:24.98,,
18:12:28.50,e2001d871271320b9f,-55,"177
",00:07:25.14,,
18:12:28.67,e2001d871271320b9f,-56,"174
",00:07:25.31,,
18:12:28.84,e2001d8712401320d4a0,-55,"171
",00:07:25.48,,
18:12:28.12,e2001d8712401320d4a0,-53,"171
",00:07:24.76,,
18:12:28.13,e2001d871271320b9f,-55,"171
",00:07:24.77,,
18:12:28.13,e2001d871271320b9f,-55,"171
",00:07:24.77,,
18:12:28.17,e2001d8712401320d4a0,-55,"171
",00:07:24.81,,
18:12:28.17,e2001d8712401320d4a0,-55,"171
",00:07:24.81,,
18:12:28.20,e2001d871271320b9f,-55,"171
",00:07:24.84,,
18:12:28.20,e2001d871271320b9f,-55,"171
",00:07:24.84,,
18:12:28.27,e2001d8712461320db93,-57,"174
",00:07:24.91,,
18:12:28.28,e2001d8712401320d4a0,-55,"174
",00:07:24.92,,
18:12:28.30,e2001d871271320b9f,-55,"168
",00:07:24.94,,
18:12:28.30,e2001d871271320b9f,-55,"168
",00:07:24.94,,
18:12:28.33,e2001d8712461320db93,-58,"174
",00:07:24.97,,
18:12:28.35,e2001d8712401320d4a0,-55,"174
",00:07:24.99,,
18:12:28.40,e2001d8712401320d4a0,-53,"174
",00:07:25.04,,
18:12:28.42,e2001d8712461320db93,-59,"174
",00:07:25.06,,
18:12:28.48,e2001d8712401320d4a0,-51,"171
",00:07:25.12,,
18:12:28.53,e2001d871271320b9f,-55,"168
",00:07:25.17,,
18:12:28.58,e2001d8712401320d4a0,-51,"174
",00:07:25.22,,
18:12:28.63,e2001d8712401320d4a0,-49,"171
",00:07:25.27,,
18:12:28.65,e2001d8712461320db93,-53,"174
",00:07:25.29,,
18:12:28.67,e2001d8712401320d4a0,-51,"174
",00:07:25.31,,
18:12:28.68,e2001d871271320b9f,-55,"171
",00:07:25.32,,
18:12:28.72,e2001d8712401320d4a0,-52,"171
",00:07:25.36,,
18:12:28.73,e2001d8712461320db93,-51,"174
",00:07:25.37,,
18:12:28.75,e2001d871271320b9f,-55,"174
",00:07:25.39,,
18:12:28.77,e2001d8712461320db93,-51,"174
",00:07:25.41,,
18:12:28.80,e2001d871271320b9f,-55,"171
",00:07:25.44,,
18:12:28.82,e2001d8712461320db93,-51,"174
",00:07:25.46,,
18:12:28.85,e2001d8712461320db93,-51,"174
",00:07:25.49,,
18:12:28.87,e2001d8712461320db93,-52,"174
",00:07:25.51,,
18:12:28.88,e2001d871271320b9f,-57,"171
",00:07:25.52,,
18:12:28.90,e2001d8712461320db93,-51,"174
",00:07:25.54,,
18:12:28.92,e2001d871271320b9f,-57,"171
",00:07:25.56,,
18:12:28.93,e2001d8712461320db93,-52,"174
",00:07:25.57,,
18:12:28.95,e2001d8712401320d4a0,-55,"171
",00:07:25.59,,
18:12:28.98,e2001d871271320b9f,-56,"174
",00:07:25.62,,
18:12:29.00,e2001d8712461320db93,-53,"171
",00:07:25.64,,
18:12:29.17,e2001d8712461320db93,-55,"174
",00:07:25.81,,
18:12:29.33,e2001d871271320b9f,-55,"171
",00:07:25.97,,
18:12:29.67,e2001d8712461320db93,-55,"171
",00:07:26.31,,
18:12:29.83,e2001d8712401320d4a0,-52,"174
",00:07:26.47,,
18:12:29.10,e2001d8712401320d4a0,-52,"174
",00:07:25.74,,
18:12:29.15,e2001d8712401320d4a0,-52,"171
",00:07:25.79,,
18:12:29.17,e2001d8712461320db93,-57,"174
",00:07:25.81,,
18:12:29.22,e2001d8712461320db93,-57,"174
",00:07:25.86,,
18:12:29.23,e2001d8712401320d4a0,-55,"174
",00:07:25.87,,
18:12:29.27,e2001d871271320b9f,-55,"168
",00:07:25.91,,
18:12:29.28,e2001d8712461320db93,-58,"174
",00:07:25.92,,
18:12:29.32,e2001d871271320b9f,-55,"171
",00:07:25.96,,
18:12:29.33,e2001d8712401320d4a0,-55,"168
",00:07:25.97,,
18:12:29.37,e2001d871271320b9f,-55,"168
",00:07:26.01,,
18:12:29.38,e2001d8712401320d4a0,-55,"174
",00:07:26.02,,
18:12:29.42,e2001d8712401320d4a0,-52,"174
",00:07:26.06,,
18:12:29.43,e2001d871271320b9f,-55,"174
",00:07:26.07,,
18:12:29.45,e2001d8712461320db93,-55,"171
",00:07:26.09,,
18:12:29.47,e2001d871271320b9f,-55,"174
",00:07:26.11,,
18:12:29.50,e2001d8712401320d4a0,-52,"171
",00:07:26.14,,
18:12:29.52,e2001d871271320b9f,-55,"174
",00:07:26.16,,
18:12:29.53,e2001d8712401320d4a0,-53,"174
",00:07:26.17,,
18:12:29.55,e2001d871271320b9f,-55,"171
",00:07:26.19,,
18:12:29.60,e2001d8712401320d4a0,-53,"171
",00:07:26.24,,
18:12:29.62,e2001d8712461320db93,-55,"171
",00:07:26.26,,
18:12:29.65,e2001d8712401320d4a0,-55,"171
",00:07:26.29,,
18:12:29.67,e2001d8712461320db93,-55,"168
",00:07:26.31,,
18:12:29.70,e2001d871271320b9f,-56,"174
",00:07:26.34,,
18:12:29.72,e2001d8712401320d4a0,-55,"174
",00:07:26.36,,
18:12:29.73,e2001d8712461320db93,-55,"174
",00:07:26.37,,
18:12:29.78,e2001d8712461320db93,-55,"174
",00:07:26.42,,
18:12:29.80,e2001d8712401320d4a0,-56,"174
",00:07:26.44,,
18:12:29.85,e2001d8712461320db93,-55,"174
",00:07:26.49,,
18:12:29.87,e2001d8712401320d4a0,-56,"174
",00:07:26.51,,
18:12:29.90,e2001d8712461320db93,-55,"168
",00:07:26.54,,
18:12:29.92,e2001d871271320b9f,-55,"171
",00:07:26.56,,
18:12:29.92,e2001d871271320b9f,-55,"171
",00:07:26.56,,
18:12:29.95,e2001d8712401320d4a0,-56,"174
",00:07:26.59,,
18:12:29.97,e2001d8712461320db93,-55,"174
",00:07:26.61,,
18:12:30.00,e2001d871271320b9f,-55,"174
",00:07:26.64,,
18:12:30.17,e2001d8712461320db93,-55,"168
",00:07:26.81,,
18:12:30.34,e2001d871271320b9f,-55,"174
",00:07:26.98,,
18:12:30.50,e2001d8712461320db93,-55,"177
",00:07:27.14,,
18:12:30.83,e2001d8712461320db93,-55,"171
",00:07:27.47,,
18:12:30.10,e2001d8712401320d4a0,-55,"0
",00:07:26.74,,
18:12:30.13,e2001d8712401320d4a0,-55,"171
",00:07:26.77,,
18:12:30.15,e2001d871271320b9f,-55,"171
",00:07:26.79,,
18:12:30.20,e2001d8712401320d4a0,-58,"174
",00:07:26.84,,
18:12:30.20,e2001d8712401320d4a0,-58,"174
",00:07:26.84,,
18:12:30.20,e2001d8712401320d4a0,-58,"174
",00:07:26.84,,
18:12:30.25,e2001d8712401320d4a0,-58,"171
",00:07:26.89,,
18:12:30.27,e2001d871271320b9f,-56,"168
",00:07:26.91,,
18:12:30.28,e2001d871271320b9f,-56,"171
",00:07:26.92,,
18:12:30.28,e2001d871271320b9f,-56,"171
",00:07:26.92,,
18:12:30.28,e2001d871271320b9f,-56,"171
",00:07:26.92,,
18:12:30.33,e2001d871271320b9f,-55,"177
",00:07:26.97,,
18:12:30.35,e2001d8712461320db93,-58,"168
",00:07:26.99,,
18:12:30.40,e2001d8712401320d4a0,-58,"2
",00:07:27.04,,
18:12:30.42,e2001d871271320b9f,-57,"174
",00:07:27.06,,
18:12:30.43,e2001d8712461320db93,-59,"174
",00:07:27.07,,
18:12:30.45,e2001d8712461320db93,-59,"174
",00:07:27.09,,
18:12:30.47,e2001d8712401320d4a0,-57,"171
",00:07:27.11,,
18:12:30.48,e2001d8712461320db93,-58,"171
",00:07:27.12,,
18:12:30.50,e2001d8712401320d4a0,-58,"171
",00:07:27.14,,
18:12:30.53,e2001d8712401320d4a0,-57,"177
",00:07:27.17,,
18:12:30.55,e2001d8712461320db93,-59,"174
",00:07:27.19,,
18:12:30.57,e2001d8712461320db93,-58,"174
",00:07:27.21,,
18:12:30.58,e2001d8712401320d4a0,-57,"174
",00:07:27.22,,
18:12:30.62,e2001d8712401320d4a0,-56,"168
",00:07:27.26,,
18:12:30.63,e2001d8712461320db93,-58,"168
",00:07:27.27,,
18:12:30.67,e2001d871271320b9f,-55,"171
",00:07:27.31,,
18:12:30.68,e2001d8712401320d4a0,-55,"174
",00:07:27.32,,
18:12:30.70,e2001d871271320b9f,-55,"168
",00:07:27.34,,
18:12:30.70,e2001d871271320b9f,-55,"168
",00:07:27.34,,
18:12:30.73,e2001d8712401320d4a0,-55,"168
",00:07:27.37,,
18:12:30.75,e2001d871271320b9f,-55,"174
",00:07:27.39,,
18:12:30.77,e2001d8712401320d4a0,-52,"174
",00:07:27.41,,
18:12:30.78,e2001d8712461320db93,-55,"168
",00:07:27.42,,
18:12:30.82,e2001d8712461320db93,-57,"174
",00:07:27.46,,
18:12:30.83,e2001d871271320b9f,-55,"171
",00:07:27.47,,
18:12:30.83,e2001d871271320b9f,-55,"171
",00:07:27.47,,
18:12:30.87,e2001d8712461320db93,-56,"174
",00:07:27.51,,
18:12:30.88,e2001d871271320b9f,-55,"171
",00:07:27.52,,
18:12:30.92,e2001d8712401320d4a0,-52,"171
",00:07:27.56,,
18:12:30.93,e2001d8712461320db93,-55,"174
",00:07:27.57,,
18:12:30.95,e2001d871271320b9f,-55,"168
",00:07:27.59,,
18:12:31.00,e2001d8712401320d4a0,-52,"168
",00:07:27.64,,
18:12:31.18,e2001d871271320b9f,-55,"171
",00:07:27.82,,
18:12:31.50,e2001d8712461320db93,-55,"174
",00:07:28.14,,
18:12:31.68,e2001d871271320b9f,-55,"171
",00:07:28.32,,
18:12:31.85,e2001d871271320b9f,-55,"177
",00:07:28.49,,
18:12:31.10,e2001d8712461320db93,-55,"171
",00:07:27.74,,
18:12:31.14,e2001d871271320b9f,-55,"174
",00:07:27.78,,
18:12:31.17,e2001d8712401320d4a0,-55,"171
",00:07:27.81,,
18:12:31.17,e2001d8712401320d4a0,-55,"171
",00:07:27.81,,
18:12:31.20,e2001d871271320b9f,-55,"174
",00:07:27.84,,
18:12:31.22,e2001d8712401320d4a0,-55,"171
",00:07:27.86,,
18:12:31.22,e2001d8712401320d4a0,-55,"171
",00:07:27.86,,
18:12:31.25,e2001d8712401320d4a0,-55,"168
",00:07:27.89,,
18:12:31.27,e2001d871271320b9f,-55,"174
",00:07:27.91,,
18:12:31.30,e2001d8712401320d4a0,-55,"171
",00:07:27.94,,
18:12:31.32,e2001d871271320b9f,-55,"171
",00:07:27.96,,
18:12:31.34,e2001d871271320b9f,-55,"174
",00:07:27.98,,
18:12:31.35,e2001d8712401320d4a0,-55,"174
",00:07:27.99,,
18:12:31.38,e2001d8712401320d4a0,-55,"177
",00:07:28.02,,
18:12:31.40,e2001d871271320b9f,-55,"171
",00:07:28.04,,
18:12:31.45,e2001d8712461320db93,-53,"174
",00:07:28.09,,
18:12:31.47,e2001d871271320b9f,-53,"174
",00:07:28.11,,
18:12:31.48,e2001d8712401320d4a0,-52,"174
",00:07:28.12,,
18:12:31.50,e2001d871271320b9f,-53,"171
",00:07:28.14,,
18:12:31.52,e2001d8712461320db93,-53,"171
",00:07:28.16,,
18:12:31.55,e2001d8712401320d4a0,-52,"174
",00:07:28.19,,
18:12:31.57,e2001d871271320b9f,-53,"174
",00:07:28.21,,
18:12:31.59,e2001d8712401320d4a0,-53,"174
",00:07:28.23,,
18:12:31.60,e2001d8712461320db93,-53,"174
",00:07:28.24,,
18:12:31.64,e2001d8712401320d4a0,-53,"168
",00:07:28.28,,
18:12:31.65,e2001d871271320b9f,-55,"171
",00:07:28.29,,
18:12:31.65,e2001d871271320b9f,-55,"171
",00:07:28.29,,
18:12:31.69,e2001d8712401320d4a0,-55,"174
",00:07:28.33,,
18:12:31.70,e2001d8712461320db93,-52,"171
",00:07:28.34,,
18:12:31.72,e2001d8712461320db93,-52,"174
",00:07:28.36,,
18:12:31.73,e2001d8712401320d4a0,-55,"171
",00:07:28.37,,
18:12:31.73,e2001d8712401320d4a0,-55,"171
",00:07:28.37,,
18:12:31.77,e2001d8712401320d4a0,-55,"171
",00:07:28.41,,
18:12:31.78,e2001d8712401320d4a0,-55,"174
",00:07:28.42,,
18:12:31.82,e2001d8712401320d4a0,-57,"171
",00:07:28.46,,
18:12:31.84,e2001d8712461320db93,-53,"168
",00:07:28.47,,
18:12:31.85,e2001d8712401320d4a0,-57,"171
",00:07:28.49,,
18:12:31.87,e2001d8712461320db93,-55,"171
",00:07:28.51,,
18:12:31.90,e2001d8712461320db93,-53,"171
",00:07:28.54,,
18:12:31.92,e2001d8712401320d4a0,-58,"168
",00:07:28.56,,
18:12:31.94,e2001d8712401320d4a0,-58,"171
",00:07:28.57,,
18:12:31.95,e2001d871271320b9f,-53,"171
",00:07:28.59,,
18:12:31.99,e2001d8712461320db93,-55,"174
",00:07:28.63,,
18:12:32.33,e2001d871271320b9f,-55,"174
",00:07:28.97,,
18:12:32.50,e2001d8712461320db93,-55,"174
",00:07:29.14,,
18:12:32.82,e2001d871271320b9f,-55,"168
",00:07:29.46,,
18:12:32.99,e2001d8712461320db93,-53,"168
",00:07:29.63,,
18:12:32.12,e2001d8712461320db93,-53,"171
",00:07:28.76,,
18:12:32.12,e2001d8712461320db93,-53,"171
",00:07:28.76,,
18:12:32.17,e2001d871271320b9f,-55,"168
",00:07:28.81,,
18:12:32.25,e2001d8712461320db93,-55,"171
",00:07:28.89,,
18:12:32.25,e2001d8712461320db93,-55,"171
",00:07:28.89,,
18:12:32.28,e2001d871271320b9f,-56,"174
",00:07:28.92,,
18:12:32.30,e2001d8712461320db93,-55,"174
",00:07:28.94,,
18:12:32.32,e2001d871271320b9f,-55,"174
",00:07:28.96,,
18:12:32.33,e2001d8712461320db93,-55,"174
",00:07:28.97,,
18:12:32.37,e2001d871271320b9f,-55,"174
",00:07:29.01,,
18:12:32.38,e2001d8712401320d4a0,-58,"171
",00:07:29.02,,
18:12:32.43,e2001d8712461320db93,-55,"171
",00:07:29.07,,
18:12:32.45,e2001d871271320b9f,-55,"174
",00:07:29.09,,
18:12:32.47,e2001d871271320b9f,-56,"171
",00:07:29.11,,
18:12:32.48,e2001d8712461320db93,-55,"168
",00:07:29.12,,
18:12:32.50,e2001d871271320b9f,-55,"174
",00:07:29.14,,
18:12:32.52,e2001d8712461320db93,-55,"174
",00:07:29.16,,
18:12:32.53,e2001d871271320b9f,-57,"174
",00:07:29.17,,
18:12:32.55,e2001d8712461320db93,-55,"174
",00:07:29.19,,
18:12:32.57,e2001d8712461320db93,-55,"174
",00:07:29.21,,
18:12:32.58,e2001d871271320b9f,-56,"171
",00:07:29.22,,
18:12:32.60,e2001d871271320b9f,-59,"171
",00:07:29.24,,
18:12:32.62,e2001d8712461320db93,-55,"168
",00:07:29.26,,
18:12:32.62,e2001d8712461320db93,-55,"168
",00:07:29.26,,
18:12:32.68,e2001d8712461320db93,-55,"174
",00:07:29.32,,
18:12:32.68,e2001d8712461320db93,-55,"174
",00:07:29.32,,
18:12:32.73,e2001d8712461320db93,-55,"171
",00:07:29.37,,
18:12:32.75,e2001d8712401320d4a0,-58,"174
",00:07:29.39,,
18:12:32.75,e2001d8712401320d4a0,-58,"174
",00:07:29.39,,
18:12:32.75,e2001d8712401320d4a0,-58,"174
",00:07:29.39,,
18:12:32.80,e2001d871271320b9f,-58,"174
",00:07:29.44,,
18:12:32.80,e2001d871271320b9f,-58,"174
",00:07:29.44,,
18:12:32.83,e2001d871271320b9f,-57,"165
",00:07:29.47,,
18:12:32.83,e2001d871271320b9f,-57,"165
",00:07:29.47,,
18:12:32.83,e2001d871271320b9f,-57,"165
",00:07:29.47,,
18:12:32.88,e2001d871271320b9f,-57,"174
",00:07:29.52,,
18:12:32.90,e2001d8712401320d4a0,-58,"171
",00:07:29.54,,
