time,activity,mean,variance,tag_id
11:14.1,5,-56,0,3
11:14.2,5,-54,2,3
11:14.3,5,-55,0,2
11:14.3,5,-56,0,3
11:14.4,5,-56,0,1
11:14.5,5,-54,1,3
11:14.6,5,-55,0,2
11:14.6,5,-55,0,3
11:14.7,5,-55,0,2
11:14.7,5,-55,1,3
11:14.8,5,-56,1,2
11:14.8,5,-57,0,3
11:15.0,5,-57,0,1
11:15.0,5,-56,1,3
11:15.0,5,-55,9,4
11:15.2,5,-52,1,4
11:15.3,5,-52,0,2
11:15.3,5,-55,0,3
11:15.7,5,-53,3,2
11:15.8,5,-52,0,2
11:15.8,5,-52,0,4
11:15.9,5,-53,2,4
11:16.0,5,-55,4,2
11:16.1,5,-55,1,2
11:16.1,5,-55,0,4
11:16.3,5,-52,5,2
11:16.3,5,-54,3,4
11:16.3,5,-55,12,4
11:16.4,5,-53,1,2
11:16.5,5,-57,0,3
11:16.6,5,-56,1,2
11:16.6,5,-55,0,3
11:16.7,5,-56,0,3
11:16.8,5,-57,0,2
11:16.9,5,-56,0,2
11:16.9,5,-56,0,3
11:17.0,5,-57,0,2
11:17.0,5,-55,1,3
11:17.1,5,-57,0,2
11:17.2,5,-57,0,2
11:17.2,5,-56,1,3
11:17.3,5,-57,0,3
11:17.4,5,-57,3,3
11:17.5,5,-57,0,2
11:17.6,5,-57,0,2
11:17.6,5,-55,1,4
11:17.7,5,-53,2,2
11:17.8,5,-55,0,3
11:17.8,5,-57,0,3
11:17.8,5,-53,1,4
11:17.9,5,-55,0,4
11:18.0,5,-54,1,2
11:18.0,5,-53,1,3
11:18.1,5,-51,8,2
11:18.1,5,-57,1,3
11:18.1,5,-52,1,4
11:18.1,5,-56,3,4
11:18.2,5,-53,1,3
11:18.2,5,-50,2,4
11:18.3,5,-49,0,2
11:18.3,5,-53,2,4
11:18.4,5,-50,3,4
11:19.1,5,-56,1,3
11:19.2,5,-57,0,1
11:19.3,5,-51,0,2
11:19.3,5,-52,0,2
11:19.3,5,-55,1,3
11:19.4,5,-52,0,2
11:19.4,5,-55,0,3
11:19.5,5,-52,0,2
11:19.6,5,-55,0,3
11:19.8,5,-54,3,2
11:19.8,5,-55,0,3
11:19.9,5,-55,0,2
11:19.9,5,-55,0,3
11:20.2,5,-52,1,2
11:20.2,5,-57,0,3
11:20.2,5,-55,9,4
11:20.3,5,-51,1,2
11:20.3,5,-54,4,3
11:20.5,5,-54,1,2
11:20.5,5,-56,1,3
11:20.7,5,-57,3,1
11:20.7,5,-51,0,2
11:21.0,5,-52,0,2
11:21.1,5,-51,0,2
11:21.2,5,-52,0,4
11:21.3,5,-51,2,2
11:21.3,5,-51,0,4
11:21.4,5,-55,0,3
11:21.5,5,-58,0,3
11:21.5,5,-54,5,4
11:21.6,5,-52,0,2
11:21.7,5,-56,1,1
11:21.7,5,-52,0,2
11:21.8,5,-57,0,4
11:21.9,5,-52,0,2
11:22.2,5,-49,1,2
11:22.3,5,-49,0,2
11:22.3,5,-58,0,3
11:22.4,5,-49,0,2
11:22.4,5,-57,0,3
11:22.5,5,-52,0,2
11:22.5,5,-49,0,2
11:22.5,5,-57,1,3
11:22.6,5,-49,0,2
11:22.8,5,-50,2,2
11:22.8,5,-58,5,3
11:22.9,5,-56,7,4
11:23.0,5,-53,2,2
11:23.2,5,-51,12,2
11:23.2,5,-54,12,3
11:23.2,5,-51,8,4
11:23.5,5,-50,1,2
11:23.5,5,-52,0,3
11:23.7,5,-51,1,2
11:23.7,5,-53,0,3
11:23.7,5,-52,0,4
11:23.7,5,-52,6,4
11:24.0,5,-57,0,3
11:24.3,5,-57,0,1
11:24.4,5,-51,0,2
11:24.4,5,-54,5,4
11:24.7,5,-53,3,2
11:24.7,5,-58,0,3
11:24.8,5,-55,0,2
11:24.8,5,-57,4,3
11:25.0,5,-55,0,2
11:25.2,5,-51,0,2
11:25.3,5,-55,0,3
11:25.4,5,-57,1,1
11:25.4,5,-50,0,2
11:25.4,5,-57,0,3
11:25.5,5,-55,0,2
11:25.5,5,-50,0,2
11:25.6,5,-49,0,2
11:25.7,5,-50,3,2
11:25.7,5,-56,7,3
11:25.7,5,-54,2,4
11:26.1,5,-51,0,2
11:26.1,5,-51,3,4
11:26.5,5,-55,0,3
11:26.5,5,-51,1,4
11:26.6,5,-51,0,2
11:26.7,5,-52,1,2
11:26.7,5,-52,0,4
11:26.9,5,-53,0,2
11:26.9,5,-52,0,4
11:27.2,5,-51,0,2
11:27.2,5,-55,0,3
11:27.2,5,-54,6,4
11:27.3,5,-51,0,2
11:27.3,5,-55,0,3
11:27.4,5,-51,0,2
11:27.4,5,-55,0,3
11:27.5,5,-53,4,2
11:27.6,5,-57,0,3
11:27.7,5,-54,1,2
11:27.7,5,-57,0,3
11:27.8,5,-55,0,3
11:27.9,5,-52,0,2
11:27.9,5,-55,0,3
11:28.0,5,-52,0,2
11:28.0,5,-55,0,3
11:28.2,5,-57,0,1
11:28.4,5,-51,0,4
11:28.5,5,-52,4,2
11:28.5,5,-51,1,4
11:28.7,5,-53,3,2
11:28.7,5,-50,2,2
11:28.7,5,-55,4,3
11:28.7,5,-50,0,4
11:28.8,5,-55,0,3
11:28.9,5,-51,0,4
11:29.0,5,-52,0,2
11:29.1,5,-52,0,2
11:29.2,5,-51,0,4
11:29.2,5,-52,0,4
11:29.3,5,-55,1,3
11:29.4,5,-50,2,2
11:29.7,5,-51,0,2
11:29.7,5,-54,2,3
11:29.8,5,-53,1,3
11:29.9,5,-51,0,2
11:30.0,5,-52,0,2
11:30.0,5,-55,0,3
11:30.2,5,-54,1,3
11:30.3,5,-53,1,1
11:30.3,5,-53,3,2
11:30.4,5,-53,2,3
11:30.6,5,-55,0,2
11:30.6,5,-54,9,3
11:30.7,5,-55,0,1
11:30.8,5,-57,1,1
11:30.8,5,-51,2,2
11:31.1,5,-50,1,2
11:31.3,5,-57,1,3
11:31.3,5,-49,0,4
11:31.5,5,-52,0,3
11:31.5,5,-51,0,4
11:31.6,5,-49,1,4
11:32.0,5,-49,0,4
11:32.1,5,-51,5,2
11:32.3,5,-56,7,3
11:32.3,5,-52,0,4
11:32.4,5,-53,0,2
11:32.4,5,-52,0,4
11:32.5,5,-54,3,2
11:32.6,5,-55,1,4
11:32.7,5,-57,4,3
11:32.8,5,-52,0,2
11:32.8,5,-55,0,3
11:32.9,5,-55,0,3
11:33.0,5,-52,0,2
11:33.2,5,-54,1,2
11:33.2,5,-55,0,3
11:33.2,5,-56,0,3
11:33.3,5,-53,1,2
11:33.3,5,-55,0,3
11:33.4,5,-57,0,3
11:33.5,5,-52,0,2
11:33.5,5,-52,4,2
11:33.6,5,-55,9,3
11:33.7,5,-51,0,4
11:33.8,5,-52,4,2
11:33.9,5,-53,2,4
11:34.0,5,-50,0,2
11:34.2,5,-51,0,2
11:34.2,5,-49,0,4
11:34.3,5,-50,0,2
11:34.3,5,-51,0,4
11:34.3,5,-50,0,4
11:34.4,5,-56,3,3
11:34.5,5,-56,2,1
11:34.6,5,-50,0,2
11:34.6,5,-52,0,4
11:34.8,5,-49,0,2
11:34.8,5,-50,0,4
11:34.9,5,-53,7,4
11:35.0,5,-53,3,3
11:35.2,5,-55,0,3
11:35.3,5,-49,0,2
11:35.3,5,-49,0,2
11:35.4,5,-50,1,2
11:35.4,5,-54,3,3
11:35.4,5,-57,3,4
11:35.6,5,-52,0,2
11:35.6,5,-55,0,3
11:35.7,5,-51,0,2
11:35.7,5,-55,0,3
11:35.8,5,-55,0,3
11:35.9,5,-51,0,2
11:35.9,5,-54,2,3
11:36.1,5,-52,4,4
11:36.2,5,-50,0,2
11:36.3,5,-50,0,2
11:36.4,5,-49,0,2
11:36.4,5,-57,3,3
11:36.5,5,-51,0,4
11:36.6,5,-56,2,3
11:36.6,5,-49,0,4
11:36.7,5,-49,0,2
11:36.8,5,-54,1,3
11:36.9,5,-49,0,2
11:37.0,5,-55,1,3
11:37.0,5,-51,0,4
11:37.3,5,-51,0,2
11:37.3,5,-56,3,3
11:37.3,5,-55,14,4
11:37.4,5,-50,1,2
11:37.5,5,-49,1,2
11:37.5,5,-56,1,3
11:37.7,5,-53,4,2
11:37.8,5,-51,0,2
11:37.9,5,-51,0,2
11:37.9,5,-55,0,3
11:38.0,5,-55,0,3
11:38.1,5,-57,3,3
11:38.2,5,-53,1,2
11:38.2,5,-57,0,3
11:38.3,5,-53,0,2
11:38.4,5,-53,0,2
11:38.4,5,-56,19,3
11:38.5,5,-52,4,2
11:38.5,5,-55,0,2
11:38.6,5,-55,0,2
11:38.6,5,-57,0,4
11:38.7,5,-52,7,2
11:38.7,5,-55,12,4
11:38.9,5,-50,0,4
11:39.0,5,-54,4,3
11:39.2,5,-49,0,2
11:39.2,5,-49,0,2
11:39.3,5,-53,1,3
11:39.3,5,-49,0,4
11:39.6,5,-49,0,2
11:39.6,5,-55,4,3
11:39.6,5,-50,1,4
11:39.7,5,-51,1,4
11:39.9,5,-49,0,2
11:39.9,5,-51,0,4
11:40.2,5,-50,5,2
11:40.2,5,-53,4,3
11:40.2,5,-53,3,3
11:40.2,5,-52,4,4
11:40.5,5,-57,0,3
11:40.6,5,-53,0,2
11:40.6,5,-58,0,3
11:40.7,5,-52,0,2
11:40.8,5,-57,0,3
11:40.9,5,-52,0,2
11:40.9,5,-57,0,3
11:41.0,5,-52,0,2
11:41.1,5,-51,0,2
11:41.1,5,-58,1,4
11:41.2,5,-56,0,3
11:41.3,5,-50,0,2
11:41.3,5,-55,6,3
11:41.4,5,-48,3,2
11:41.5,5,-56,1,3
11:41.7,5,-49,1,4
11:41.9,5,-51,0,3
11:41.9,5,-50,1,4
11:42.1,5,-49,0,4
11:42.3,5,-48,1,2
11:42.3,5,-51,0,3
11:42.4,5,-53,3,3
11:42.4,5,-49,1,4
11:42.6,5,-48,1,2
11:42.7,5,-51,0,4
11:42.8,5,-56,2,3
11:42.9,5,-49,0,2
11:42.9,5,-51,0,4
11:43.0,5,-55,4,3
11:43.2,5,-52,0,2
11:43.2,5,-57,0,4
11:43.3,5,-53,0,2
11:43.3,5,-58,1,4
11:43.4,5,-52,0,2
11:43.5,5,-57,0,3
11:43.6,5,-52,0,2
11:43.6,5,-55,0,3
11:43.7,5,-50,0,2
11:43.8,5,-50,0,2
11:43.8,5,-53,1,3
11:43.8,5,-55,0,3
11:44.0,5,-51,1,2
11:44.0,5,-56,5,3
11:44.2,5,-51,0,2
11:44.2,5,-54,1,3
11:44.2,5,-55,0,4
11:44.2,5,-51,0,4
11:44.3,5,-50,0,4
11:44.4,5,-51,0,2
11:44.4,5,-55,7,3
11:44.6,5,-56,12,3
11:44.6,5,-50,0,4
11:44.9,5,-51,0,2
11:44.9,5,-49,0,4
11:45.2,5,-49,1,2
11:45.2,5,-53,3,3
11:45.2,5,-49,0,4
11:45.3,5,-47,2,2
11:45.3,5,-54,12,3
11:45.5,5,-51,1,4
11:45.6,5,-50,1,2
11:45.7,5,-55,0,3
11:45.8,5,-54,7,4
11:46.0,5,-57,1,1
11:46.1,5,-55,0,3
11:46.3,5,-49,0,2
11:46.3,5,-55,0,3
11:46.4,5,-57,0,4
11:46.5,5,-49,0,2
11:46.5,5,-55,0,3
11:46.7,5,-49,0,2
11:46.7,5,-47,2,2
11:46.7,5,-56,1,3
11:46.8,5,-53,12,4
11:46.9,5,-49,7,2
11:47.0,5,-54,12,3
11:47.2,5,-50,2,2
11:47.2,5,-49,1,4
11:47.3,5,-57,0,1
11:47.5,5,-47,2,2
11:47.6,5,-54,3,3
11:47.6,5,-49,0,4
11:47.8,5,-48,1,2
11:47.9,5,-49,0,4
11:48.0,5,-47,1,2
11:48.2,5,-49,0,2
11:48.3,5,-50,2,2
11:48.3,5,-55,1,3
11:48.4,5,-52,1,4
11:48.7,5,-59,4,3
11:48.8,5,-52,0,2
11:48.8,5,-57,0,3
11:48.8,5,-50,0,4
11:48.9,5,-52,0,2
11:48.9,5,-58,0,3
11:49.0,5,-52,0,2
11:49.2,5,-52,0,2
11:49.2,5,-57,0,3
11:49.3,5,-52,0,2
11:49.3,5,-57,0,3
11:49.4,5,-50,2,2
11:49.4,5,-56,3,3
11:49.5,5,-55,12,4
11:49.7,5,-57,0,3
11:49.9,5,-56,1,3
11:49.9,5,-51,0,4
11:50.0,5,-49,1,2
11:50.1,5,-51,3,4
11:50.2,5,-46,0,2
11:50.2,5,-54,1,3
11:50.4,5,-55,0,3
11:50.4,5,-49,0,4
11:50.5,5,-49,0,2
11:50.7,5,-57,0,3
11:50.7,5,-49,0,4
11:50.9,5,-49,0,4
11:51.0,5,-56,1,3
11:51.1,5,-49,0,2
11:51.2,5,-55,0,3
11:51.2,5,-49,0,4
11:51.3,5,-49,0,4
11:51.4,5,-47,1,2
11:51.6,5,-47,0,2
11:51.7,5,-49,0,4
11:52.1,5,-50,1,4
11:52.2,5,-50,0,2
11:52.3,5,-54,4,3
11:52.3,5,-54,5,3
11:52.4,5,-50,1,2
11:52.4,5,-49,0,4
11:52.6,5,-49,0,2
11:52.7,5,-52,0,3
11:53.1,5,-49,0,2
11:53.2,5,-49,0,2
11:53.2,5,-49,0,4
11:53.3,5,-54,3,3
11:53.5,5,-49,0,4
11:53.6,5,-49,0,2
11:53.6,5,-54,1,3
11:53.7,5,-49,0,4
11:53.9,5,-49,0,2
11:54.1,5,-49,0,2
11:54.2,5,-49,0,2
11:54.2,5,-56,1,3
11:54.2,5,-49,0,4
11:54.3,5,-58,1,1
11:54.4,5,-51,3,4
11:54.5,5,-50,1,2
11:54.7,5,-55,0,1
11:54.7,5,-55,0,3
11:54.7,5,-47,1,4
11:54.9,5,-57,3,1
11:54.9,5,-47,1,2
11:54.9,5,-57,1,3
11:55.1,5,-50,0,2
11:55.2,5,-49,0,2
11:55.2,5,-54,3,2
11:55.3,5,-54,7,3
11:55.4,5,-53,3,2
11:55.5,5,-52,0,2
11:55.5,5,-52,0,3
11:55.7,5,-55,0,2
11:55.7,5,-55,0,3
12:05.6,2,-57,0,4
12:05.7,2,-54,1,2
12:05.7,2,-55,0,3
12:05.9,2,-54,1,3
12:06.0,2,-51,0,2
12:06.1,2,-52,0,2
12:06.2,2,-52,0,2
12:06.2,2,-53,0,3
12:06.3,2,-53,0,3
12:06.3,2,-54,1,3
12:06.4,2,-52,0,2
12:06.4,2,-53,0,3
12:06.5,2,-52,0,2
12:06.5,2,-52,0,3
12:06.7,2,-52,0,2
12:06.7,2,-52,0,3
12:06.7,2,-57,1,4
12:06.9,2,-52,0,3
12:07.1,2,-55,0,2
12:07.2,2,-55,0,3
12:07.2,2,-55,0,4
12:07.3,2,-54,1,2
12:07.3,2,-55,0,3
12:07.3,2,-55,0,4
12:07.5,2,-55,0,4
12:07.6,2,-55,1,3
12:07.8,2,-52,0,2
12:07.8,2,-53,3,3
12:07.8,2,-55,0,4
12:07.9,2,-54,1,4
12:08.2,2,-52,0,2
12:08.2,2,-52,0,3
12:08.3,2,-55,0,4
12:08.5,2,-52,0,2
12:08.7,2,-55,0,3
12:08.8,2,-52,0,3
12:15.8,6,-53,5,2
12:15.9,6,-53,3,3
12:15.9,6,-55,0,4
12:16.2,6,-54,3,2
12:16.2,6,-57,0,3
12:16.3,6,-55,0,4
12:16.4,6,-55,0,2
12:16.5,6,-52,0,2
12:16.5,6,-53,1,2
12:16.5,6,-55,0,4
12:16.6,6,-55,0,4
12:16.7,6,-53,3,2
12:16.7,6,-55,0,4
12:16.8,6,-52,4,3
12:16.8,6,-55,0,4
12:16.9,6,-51,0,3
12:16.9,6,-55,0,4
12:17.1,6,-52,0,3
12:17.1,6,-55,0,4
12:17.4,6,-54,3,2
12:17.4,6,-55,0,3
12:17.6,6,-52,0,3
12:17.6,6,-55,0,4
12:17.7,6,-53,2,3
12:17.8,6,-53,3,2
12:17.8,6,-53,2,2
12:17.8,6,-55,0,4
12:17.9,6,-55,0,4
12:18.0,6,-55,1,3
12:18.0,6,-53,1,4
12:18.1,6,-53,1,2
12:18.1,6,-53,2,2
12:18.1,6,-53,1,2
12:18.1,6,-56,4,3
12:18.1,6,-52,0,3
12:18.1,6,-54,1,4
12:18.1,6,-55,0,4
12:18.1,6,-55,1,4
12:18.1,6,-56,0,4
12:18.2,6,-53,5,2
12:18.2,6,-56,3,3
12:18.4,6,-52,0,2
12:19.1,6,-55,0,4
12:19.3,6,-52,0,2
12:19.3,6,-52,0,3
12:19.4,6,-55,0,4
12:19.6,6,-52,0,2
12:19.6,6,-52,0,3
12:19.6,6,-55,0,4
12:19.8,6,-52,0,2
12:19.8,6,-53,0,3
12:19.9,6,-54,6,2
12:20.0,6,-52,0,3
12:20.0,6,-55,0,4
12:20.1,6,-54,3,2
12:20.1,6,-51,0,3
12:20.2,6,-55,0,4
12:20.4,6,-55,4,3
12:20.4,6,-55,0,4
12:20.7,6,-51,0,2
12:20.7,6,-55,0,4
12:21.0,6,-51,0,3
12:21.0,6,-56,0,4
12:21.1,6,-53,2,2
12:21.1,6,-56,0,4
12:21.3,6,-52,0,2
12:21.3,6,-54,1,3
12:21.3,6,-55,0,4
12:21.6,6,-52,0,2
12:21.6,6,-53,0,3
12:21.7,6,-54,3,3
12:21.7,6,-55,0,4
12:21.8,6,-54,3,2
12:21.8,6,-54,1,3
12:21.9,6,-56,1,4
12:22.1,6,-55,0,2
12:22.2,6,-55,0,3
12:22.3,6,-55,0,2
12:22.3,6,-54,1,4
12:22.4,6,-53,3,2
12:22.4,6,-55,0,4
12:22.6,6,-52,1,2
12:22.6,6,-56,1,3
12:22.7,6,-55,0,4
12:22.7,6,-55,0,4
12:22.8,6,-54,3,3
12:22.9,6,-55,0,4
12:23.0,6,-55,1,3
12:23.1,6,-52,0,2
12:23.3,6,-52,0,2
12:23.3,6,-56,1,4
12:23.3,6,-55,0,4
12:23.4,6,-55,0,4
12:23.5,6,-57,0,3
12:23.6,6,-55,0,4
12:23.7,6,-52,0,2
12:23.7,6,-57,0,3
12:23.8,6,-55,0,4
12:23.9,6,-54,3,2
12:23.9,6,-56,1,4
12:24.0,6,-56,3,3
12:24.0,6,-55,0,4
12:24.1,6,-53,2,2
12:24.2,6,-55,0,4
12:24.4,6,-52,1,2
12:24.4,6,-58,1,3
12:24.6,6,-55,0,4
12:24.7,6,-50,0,2
12:24.7,6,-54,3,3
12:24.9,6,-53,8,2
12:24.9,6,-55,0,4
12:25.2,6,-52,0,2
12:25.2,6,-55,0,3
12:25.2,6,-55,0,4
12:25.2,6,-55,0,4
12:25.3,6,-51,0,3
12:25.4,6,-51,0,2
12:25.4,6,-55,0,3
12:25.5,6,-55,0,4
12:25.6,6,-52,1,2
12:25.7,6,-53,2,3
12:25.7,6,-56,1,4
12:26.0,6,-51,0,2
12:26.0,6,-52,4,3
12:26.2,6,-51,0,2
12:26.3,6,-52,1,2
12:26.3,6,-55,1,3
12:26.3,6,-55,0,4
12:26.5,6,-55,0,4
12:26.6,6,-50,0,2
12:26.6,6,-53,5,3
12:26.7,6,-55,1,4
12:26.7,6,-56,0,4
12:26.8,6,-51,0,2
12:26.9,6,-57,0,4
12:27.0,6,-53,10,3
12:27.1,6,-52,0,2
12:27.4,6,-54,3,2
12:27.4,6,-55,1,4
12:27.6,6,-53,5,2
12:27.6,6,-52,0,3
12:27.7,6,-53,8,3
12:27.7,6,-55,0,4
12:27.8,6,-56,2,4
12:28.0,6,-53,1,2
12:28.0,6,-55,0,4
12:28.3,6,-54,1,2
12:28.3,6,-58,1,3
12:28.3,6,-55,0,4
12:28.5,6,-50,1,2
12:28.7,6,-52,4,2
12:28.7,6,-51,1,3
12:28.7,6,-55,0,4
12:28.8,6,-54,1,2
12:28.8,6,-51,0,3
12:28.8,6,-55,1,4
12:28.9,6,-52,1,3
12:28.9,6,-56,1,4
12:29.2,6,-55,0,2
12:29.2,6,-55,1,3
12:29.2,6,-56,2,3
12:29.3,6,-55,0,4
12:29.4,6,-52,0,2
12:29.4,6,-55,0,4
12:29.5,6,-55,0,4
12:29.6,6,-54,1,2
12:29.6,6,-55,0,3
12:29.8,6,-52,0,2
12:29.8,6,-56,0,2
12:29.8,6,-55,0,3
12:30.0,6,-55,0,3
12:30.0,6,-55,0,4
12:30.1,6,-56,3,2
12:30.2,6,-57,0,2
12:30.3,6,-55,0,4
12:30.4,6,-55,1,4
12:30.5,6,-57,0,2
12:30.5,6,-58,0,3
12:30.6,6,-55,0,2
12:30.6,6,-57,3,3
12:30.8,6,-52,0,2
12:30.8,6,-57,4,3
12:30.8,6,-56,1,3
12:30.8,6,-55,0,4
12:31.0,6,-55,0,4
12:31.2,6,-55,0,2
12:31.3,6,-55,0,2
12:31.3,6,-55,0,4
12:31.4,6,-53,1,4
12:31.5,6,-52,0,2
12:31.5,6,-54,1,3
12:31.5,6,-52,0,3
12:31.6,6,-54,1,2
12:31.6,6,-53,1,4
12:31.7,6,-53,2,3
12:31.8,6,-55,1,2
12:31.9,6,-57,0,2
12:31.9,6,-54,1,3
12:31.9,6,-55,0,4
12:32.3,6,-55,0,3
12:32.3,6,-55,0,4
12:32.3,6,-55,0,4
12:32.4,6,-58,0,2
12:32.4,6,-55,0,4
12:32.5,6,-55,0,3
12:32.5,6,-57,2,4
12:32.6,6,-55,0,3
12:32.7,6,-56,1,3
12:32.8,6,-57,0,4
12:32.9,6,-57,0,2
12:32.9,6,-55,0,4
12:33.0,6,-53,1,3
12:33.2,6,-55,0,2
12:33.3,6,-55,0,4
12:33.3,6,-55,0,4
12:33.4,6,-55,4,3
12:33.5,6,-57,0,2
12:33.5,6,-53,1,3
12:33.5,6,-54,1,4
12:33.6,6,-53,1,4
12:33.7,6,-56,1,2
12:33.7,6,-54,1,3
12:33.8,6,-57,0,3
12:33.9,6,-56,0,4
12:34.0,6,-57,0,3
12:34.0,6,-55,0,4
12:34.1,6,-55,0,3
12:34.3,6,-57,3,3
12:34.3,6,-55,0,3
12:34.3,6,-55,0,4
12:34.4,6,-57,0,4
12:34.5,6,-57,0,4
12:34.6,6,-57,0,4
12:34.7,6,-54,1,3
12:34.7,6,-55,1,4
12:34.8,6,-56,0,2
12:34.8,6,-55,0,4
12:34.9,6,-55,0,2
12:34.9,6,-53,0,3
12:35.2,6,-57,0,3
12:35.8,7,-55,0,3
12:35.8,6,-55,0,4
12:35.9,7,-55,0,4
12:36.0,7,-55,0,3
12:36.0,7,-55,0,4
12:36.1,7,-55,0,4
12:36.2,7,-55,0,3
12:36.3,7,-55,0,3
12:36.3,7,-54,1,4
12:36.4,7,-55,0,3
12:36.5,7,-55,0,3
12:36.5,7,-54,1,4
12:36.6,7,-54,1,4
12:36.7,7,-55,0,3
12:36.7,7,-55,0,3
12:36.7,7,-56,2,4
12:37.2,7,-55,0,3
12:37.2,7,-55,1,4
12:37.4,7,-57,0,2
12:37.4,7,-56,1,3
12:37.5,7,-56,0,4
12:37.6,7,-57,0,2
12:37.6,7,-56,1,3
12:37.7,7,-57,0,3
12:37.7,7,-55,1,4
12:37.7,7,-56,1,4
12:37.8,7,-56,0,3
12:37.9,7,-55,0,4
12:38.0,7,-56,0,3
12:38.2,7,-56,3,3
12:38.2,7,-55,0,4
12:38.2,7,-55,0,4
12:38.3,7,-56,1,4
12:38.4,7,-57,0,4
12:38.5,7,-57,0,4
12:38.6,7,-56,0,4
12:38.7,7,-55,1,3
12:38.7,7,-56,0,4
12:38.9,7,-57,3,3
12:39.0,7,-56,1,4
12:39.1,7,-55,0,2
12:39.2,7,-55,0,3
12:39.3,7,-55,0,2
12:39.4,7,-55,0,3
12:39.4,7,-55,0,4
12:39.6,7,-55,0,2
12:39.6,7,-56,1,3
12:39.6,7,-55,0,4
12:39.8,7,-57,3,2
12:39.8,7,-55,0,3
12:40.0,7,-55,0,3
12:40.0,7,-55,0,4
12:40.0,7,-56,1,4
12:40.1,7,-56,1,4
12:40.2,7,-58,0,3
12:40.3,7,-57,0,3
12:40.3,7,-57,0,4
12:40.4,7,-57,0,4
12:40.5,7,-57,0,4
12:40.6,7,-56,1,4
12:40.7,7,-56,2,3
12:40.7,7,-56,1,4
12:40.8,7,-57,0,3
12:40.8,7,-55,5,4
12:40.9,7,-55,0,3
12:41.0,7,-55,1,3
12:41.3,7,-55,4,2
12:41.3,7,-52,0,3
12:41.3,7,-53,0,4
12:41.4,7,-53,1,2
12:41.5,7,-53,0,4
12:41.6,7,-54,1,2
12:41.6,7,-53,1,4
12:41.7,7,-56,1,2
12:41.7,7,-55,5,3
12:41.8,7,-56,1,4
12:41.9,7,-56,0,3
12:42.0,7,-56,1,3
12:42.2,7,-57,0,2
12:42.2,7,-55,0,3
12:42.3,7,-55,0,4
12:42.4,7,-57,0,2
12:42.5,7,-55,0,4
12:42.6,7,-57,0,2
12:42.6,7,-55,0,3
12:42.7,7,-55,0,3
12:42.7,7,-55,0,4
12:42.8,7,-55,0,4
12:42.9,7,-57,1,2
12:42.9,7,-56,0,3
12:43.2,7,-54,3,2
12:43.2,7,-55,0,4
12:43.3,7,-52,0,2
12:43.3,7,-55,4,3
12:43.3,7,-55,0,3
12:43.5,7,-55,0,4
12:43.6,7,-55,1,2
12:43.6,7,-55,0,3
12:43.8,7,-56,5,3
12:43.8,7,-57,1,4
12:43.9,7,-56,0,4
12:44.2,7,-57,0,2
12:44.2,7,-56,1,4
12:44.2,7,-55,0,4
12:44.3,7,-56,0,4
12:44.4,7,-57,0,3
12:44.5,7,-57,0,3
12:44.5,7,-56,0,4
12:44.6,7,-56,0,3
12:44.6,7,-56,1,4
12:44.7,7,-58,0,3
12:44.8,7,-57,0,2
12:44.9,7,-54,3,4
12:45.2,7,-54,1,3
12:45.3,7,-54,1,2
12:45.4,7,-55,0,2
12:45.4,7,-55,0,3
12:45.5,7,-55,0,4
12:45.6,7,-56,3,2
12:45.6,7,-56,3,3
12:45.8,7,-58,0,2
12:45.8,7,-58,0,3
12:45.9,7,-57,0,3
12:46.0,7,-57,3,3
12:46.0,7,-56,0,4
12:46.1,7,-54,1,3
12:46.3,7,-57,0,2
12:46.3,7,-54,1,4
12:46.4,7,-53,1,3
12:46.5,7,-55,0,4
12:46.6,7,-55,12,3
12:46.6,7,-56,1,4
12:46.7,7,-54,1,4
12:46.8,7,-58,0,3
12:47.0,7,-57,0,2
12:47.0,7,-55,0,4
12:47.1,7,-57,0,2
12:47.2,7,-55,1,2
12:47.3,7,-58,0,3
12:47.3,7,-55,0,4
12:47.4,7,-55,0,2
12:47.4,7,-55,0,3
12:47.5,7,-55,0,2
12:47.5,7,-55,0,3
12:47.5,7,-55,0,4
12:47.7,7,-57,0,2
12:47.8,7,-55,0,4
12:48.0,7,-55,8,4
12:48.1,7,-54,3,4
12:48.3,7,-53,0,3
12:48.3,7,-55,0,4
12:48.4,7,-57,0,2
12:48.5,7,-55,0,4
12:48.6,7,-53,0,3
12:48.6,7,-55,0,4
12:48.7,7,-53,1,3
12:48.7,7,-55,0,3
12:48.8,7,-55,0,3
12:48.8,7,-56,0,4
12:48.9,7,-56,0,3
12:48.9,7,-57,0,4
12:49.2,7,-58,0,2
12:49.2,7,-55,0,3
12:49.2,7,-55,0,4
12:49.3,7,-55,0,4
12:49.5,7,-58,0,2
12:49.5,7,-55,0,4
12:49.6,7,-56,1,2
12:49.6,7,-55,0,4
12:49.7,7,-55,0,4
12:49.8,7,-56,1,2
12:49.8,7,-56,0,3
12:49.8,7,-55,1,3
12:49.9,7,-55,0,4
12:50.1,7,-56,0,4
12:50.2,7,-57,3,2
12:50.2,7,-52,4,3
12:50.3,7,-53,1,3
12:50.4,7,-57,1,4
12:50.5,7,-56,0,3
12:50.5,7,-57,0,4
12:50.6,7,-57,3,3
12:50.7,7,-58,0,1
12:50.8,7,-58,0,1
12:50.8,7,-53,2,4
12:50.9,7,-50,1,4
12:51.0,7,-58,0,1
12:51.2,7,-54,3,2
