,time,activity,mean,variance
1809,11:11.8,5,-56,0
1810,11:11.9,5,-52,0
1811,11:12.0,5,-54,1
1812,11:12.2,5,-56,0
1813,11:12.4,5,-56,4
1814,11:12.8,5,-57,0
1815,11:13.1,5,-54,5
1816,11:13.8,5,-56,3
1817,11:13.9,5,-56,0
1818,11:14.3,5,-56,0
1819,11:14.1,5,-56,0
1820,11:14.2,5,-54,2
1821,11:14.5,5,-54,1
1822,11:14.6,5,-55,0
1823,11:14.7,5,-55,1
1824,11:14.8,5,-57,0
1825,11:15.0,5,-56,1
1826,11:15.3,5,-55,0
1827,11:16.5,5,-57,0
1828,11:16.6,5,-55,0
1829,11:16.7,5,-56,0
1830,11:16.9,5,-56,0
1831,11:17.0,5,-55,1
1832,11:17.8,5,-55,0
1833,11:17.2,5,-56,1
1834,11:17.3,5,-57,0
1835,11:17.4,5,-57,3
1836,11:17.8,5,-57,0
1837,11:18.1,5,-57,1
1838,11:18.2,5,-53,1
1839,11:18.0,5,-53,1
1840,11:19.1,5,-56,1
1841,11:19.3,5,-55,1
1842,11:19.4,5,-55,0
1843,11:19.6,5,-55,0
1844,11:19.8,5,-55,0
1845,11:19.9,5,-55,0
1846,11:20.2,5,-57,0
1847,11:20.3,5,-54,4
1848,11:20.5,5,-56,1
1849,11:21.4,5,-55,0
1850,11:21.5,5,-58,0
1851,11:22.3,5,-58,0
1852,11:22.4,5,-57,0
1853,11:22.5,5,-57,1
1854,11:22.8,5,-58,5
1855,11:23.2,5,-54,12
1856,11:23.5,5,-52,0
1857,11:23.7,5,-53,0
1858,11:24.0,5,-57,0
1859,11:24.7,5,-58,0
1860,11:24.8,5,-57,4
1861,11:25.3,5,-55,0
1862,11:25.4,5,-57,0
1863,11:25.7,5,-56,7
1864,11:26.5,5,-55,0
1865,11:27.2,5,-55,0
1866,11:27.3,5,-55,0
1867,11:27.4,5,-55,0
1868,11:27.6,5,-57,0
1869,11:27.7,5,-57,0
1870,11:27.8,5,-55,0
1871,11:27.9,5,-55,0
1872,11:28.0,5,-55,0
1873,11:28.8,5,-55,0
1874,11:28.7,5,-55,4
1875,11:29.3,5,-55,1
1876,11:29.7,5,-54,2
1877,11:29.8,5,-53,1
1878,11:30.0,5,-55,0
1879,11:30.2,5,-54,1
1880,11:30.4,5,-53,2
1881,11:30.6,5,-54,9
1882,11:31.3,5,-57,1
1883,11:31.5,5,-52,0
1884,11:32.3,5,-56,7
1885,11:32.7,5,-57,4
1886,11:32.8,5,-55,0
1887,11:32.9,5,-55,0
1888,11:33.3,5,-55,0
1889,11:33.2,5,-55,0
1890,11:33.2,5,-56,0
1891,11:33.4,5,-57,0
1892,11:33.6,5,-55,9
1893,11:34.4,5,-56,3
1894,11:35.0,5,-53,3
1895,11:35.2,5,-55,0
1896,11:35.4,5,-54,3
1897,11:35.6,5,-55,0
1898,11:35.7,5,-55,0
1899,11:35.8,5,-55,0
1900,11:35.9,5,-54,2
1901,11:36.4,5,-57,3
1902,11:36.6,5,-56,2
1903,11:36.8,5,-54,1
1904,11:37.0,5,-55,1
1905,11:37.3,5,-56,3
1906,11:37.5,5,-56,1
1907,11:37.9,5,-55,0
1908,11:38.0,5,-55,0
1909,11:38.1,5,-57,3
1910,11:38.2,5,-57,0
1911,11:38.4,5,-56,19
1912,11:39.0,5,-54,4
1913,11:39.3,5,-53,1
1914,11:39.6,5,-55,4
1915,11:40.2,5,-53,4
1916,11:40.2,5,-53,3
1917,11:40.5,5,-57,0
1918,11:40.6,5,-58,0
1919,11:40.8,5,-57,0
1920,11:40.9,5,-57,0
1921,11:41.5,5,-56,1
1922,11:41.2,5,-56,0
1923,11:41.3,5,-55,6
1924,11:41.9,5,-51,0
1925,11:42.3,5,-51,0
1926,11:42.4,5,-53,3
1927,11:42.8,5,-56,2
1928,11:43.0,5,-55,4
1929,11:43.5,5,-57,0
1930,11:43.6,5,-55,0
1931,11:43.8,5,-53,1
1932,11:43.8,5,-55,0
1933,11:44.0,5,-56,5
1934,11:44.2,5,-54,1
1935,11:44.4,5,-55,7
1936,11:44.6,5,-56,12
1937,11:45.3,5,-54,12
1938,11:45.2,5,-53,3
1939,11:45.7,5,-55,0
1940,11:46.1,5,-55,0
1941,11:46.3,5,-55,0
1942,11:46.5,5,-55,0
1943,11:46.7,5,-56,1
1944,11:47.0,5,-54,12
1945,11:47.6,5,-54,3
1946,11:48.3,5,-55,1
1947,11:48.7,5,-59,4
1948,11:48.8,5,-57,0
1949,11:48.9,5,-58,0
1950,11:49.7,5,-57,0
1951,11:49.2,5,-57,0
1952,11:49.3,5,-57,0
1953,11:49.4,5,-56,3
1954,11:49.9,5,-56,1
1955,11:50.2,5,-54,1
1956,11:50.4,5,-55,0
1957,11:50.7,5,-57,0
1958,11:51.0,5,-56,1
1959,11:51.2,5,-55,0
1960,11:52.3,5,-54,4
1961,11:52.3,5,-54,5
1962,11:52.7,5,-52,0
1963,11:53.3,5,-54,3
1964,11:53.6,5,-54,1
1965,11:54.2,5,-56,1
1966,11:54.7,5,-55,0
1967,11:54.9,5,-57,1
1968,11:55.3,5,-54,7
1969,11:55.5,5,-52,0
1970,11:55.7,5,-55,0
1971,12:05.7,2,-55,0
1972,12:05.9,2,-54,1
1973,12:06.3,2,-53,0
1974,12:06.2,2,-53,0
1975,12:06.3,2,-54,1
1976,12:06.4,2,-53,0
1977,12:06.5,2,-52,0
1978,12:06.7,2,-52,0
1979,12:06.9,2,-52,0
1980,12:07.2,2,-55,0
1981,12:07.3,2,-55,0
1982,12:07.6,2,-55,1
1983,12:07.8,2,-53,3
1984,12:08.8,2,-52,0
1985,12:08.2,2,-52,0
1986,12:08.7,2,-55,0
1987,12:15.9,6,-53,3
1988,12:16.2,6,-57,0
1989,12:16.8,6,-52,4
1990,12:16.9,6,-51,0
1991,12:17.1,6,-52,0
1992,12:17.4,6,-55,0
1993,12:17.6,6,-52,0
1994,12:17.7,6,-53,2
1995,12:18.0,6,-55,1
1996,12:18.2,6,-56,3
1997,12:18.1,6,-56,4
1998,12:18.1,6,-52,0
1999,12:19.3,6,-52,0
2000,12:19.6,6,-52,0
2001,12:19.8,6,-53,0
2002,12:20.0,6,-52,0
2003,12:20.1,6,-51,0
2004,12:20.4,6,-55,4
2005,12:21.0,6,-51,0
2006,12:21.7,6,-54,3
2007,12:21.3,6,-54,1
2008,12:21.6,6,-53,0
2009,12:21.8,6,-54,1
2010,12:22.2,6,-55,0
2011,12:22.6,6,-56,1
2012,12:22.8,6,-54,3
2013,12:23.0,6,-55,1
2014,12:23.5,6,-57,0
2015,12:23.7,6,-57,0
2016,12:24.0,6,-56,3
2017,12:24.4,6,-58,1
2018,12:24.7,6,-54,3
2019,12:25.3,6,-51,0
2020,12:25.2,6,-55,0
2021,12:25.4,6,-55,0
2022,12:25.7,6,-53,2
2023,12:26.0,6,-52,4
2024,12:26.3,6,-55,1
2025,12:26.6,6,-53,5
2026,12:27.0,6,-53,10
2027,12:27.6,6,-52,0
2028,12:27.7,6,-53,8
2029,12:28.3,6,-58,1
2030,12:28.7,6,-51,1
2031,12:28.8,6,-51,0
2032,12:28.9,6,-52,1
2033,12:29.2,6,-55,1
2034,12:29.2,6,-56,2
2035,12:29.6,6,-55,0
2036,12:29.8,6,-55,0
2037,12:30.0,6,-55,0
2038,12:30.8,6,-57,4
2039,12:30.5,6,-58,0
2040,12:30.6,6,-57,3
2041,12:30.8,6,-56,1
2042,12:31.5,6,-54,1
2043,12:31.5,6,-52,0
2044,12:31.7,6,-53,2
2045,12:31.9,6,-54,1
2046,12:33.0,6,-53,1
2047,12:32.3,6,-55,0
2048,12:32.5,6,-55,0
2049,12:32.6,6,-55,0
2050,12:32.7,6,-56,1
2051,12:33.4,6,-55,4
2052,12:33.5,6,-53,1
2053,12:33.7,6,-54,1
2054,12:33.8,6,-57,0
2055,12:34.0,6,-57,0
2056,12:34.3,6,-57,3
2057,12:34.1,6,-55,0
2058,12:34.3,6,-55,0
2059,12:34.7,6,-54,1
2060,12:34.9,6,-53,0
2061,12:35.2,6,-57,0
2062,12:35.8,7,-55,0
2063,12:36.0,7,-55,0
2064,12:36.7,7,-55,0
2065,12:36.2,7,-55,0
2066,12:36.3,7,-55,0
2067,12:36.4,7,-55,0
2068,12:36.5,7,-55,0
2069,12:36.7,7,-55,0
2070,12:37.2,7,-55,0
2071,12:37.4,7,-56,1
2072,12:37.6,7,-56,1
2073,12:37.7,7,-57,0
2074,12:37.8,7,-56,0
2075,12:38.0,7,-56,0
2076,12:38.7,7,-55,1
2077,12:38.2,7,-56,3
2078,12:38.9,7,-57,3
2079,12:39.2,7,-55,0
2080,12:39.4,7,-55,0
2081,12:39.6,7,-56,1
2082,12:39.8,7,-55,0
2083,12:40.0,7,-55,0
2084,12:40.7,7,-56,2
2085,12:40.2,7,-58,0
2086,12:40.3,7,-57,0
2087,12:40.8,7,-57,0
2088,12:40.9,7,-55,0
2089,12:41.0,7,-55,1
2090,12:41.3,7,-52,0
2091,12:41.7,7,-55,5
2092,12:41.9,7,-56,0
2093,12:42.0,7,-56,1
2094,12:42.2,7,-55,0
2095,12:42.6,7,-55,0
2096,12:42.7,7,-55,0
2097,12:42.9,7,-56,0
2098,12:43.3,7,-55,4
2099,12:43.3,7,-55,0
2100,12:43.6,7,-55,0
2101,12:43.8,7,-56,5
2102,12:44.4,7,-57,0
2103,12:44.5,7,-57,0
2104,12:44.6,7,-56,0
2105,12:44.7,7,-58,0
2106,12:45.2,7,-54,1
2107,12:45.4,7,-55,0
2108,12:45.6,7,-56,3
2109,12:45.8,7,-58,0
2110,12:45.9,7,-57,0
2111,12:46.0,7,-57,3
2112,12:46.1,7,-54,1
2113,12:46.4,7,-53,1
2114,12:46.6,7,-55,12
2115,12:46.8,7,-58,0
2116,12:47.3,7,-58,0
2117,12:47.4,7,-55,0
2118,12:47.5,7,-55,0
2119,12:48.7,7,-53,1
2120,12:48.3,7,-53,0
2121,12:48.6,7,-53,0
2122,12:48.7,7,-55,0
2123,12:48.8,7,-55,0
2124,12:48.9,7,-56,0
2125,12:49.2,7,-55,0
2126,12:49.8,7,-56,0
2127,12:49.8,7,-55,1
2128,12:50.2,7,-52,4
2129,12:50.3,7,-53,1
2130,12:50.5,7,-56,0
2131,12:50.6,7,-57,3
2132,12:52.3,7,-55,4
2133,12:52.4,7,-51,0
2134,12:52.7,7,-55,5
2135,12:53.2,7,-54,8
2136,12:53.4,7,-54,7
2137,12:53.9,7,-53,1
2138,12:54.2,7,-55,0
2139,12:54.8,7,-54,1
