time,id,RSSI,phase,,,
12:06.0,e2001d8712401320d4a0,-51,"171
",,,
12:06.2,e2001d8712461320db93,-53,"174
",,,
12:06.3,e2001d8712461320db93,-53,"174
",,,
12:06.5,e2001d8712401320d4a0,-52,"174
",,,
12:06.8,e2001d8712401320d4a0,-51,"171
",,,
12:07.0,e2001d8712461320db93,-53,"174
",,,
12:06.1,e2001d8712461320db93,-53,"174
",,,
12:06.1,e2001d8712401320d4a0,-52,"174
",,,
12:06.1,e2001d8712401320d4a0,-52,"171
",,,
12:06.2,e2001d8712461320db93,-53,"168
",,,
12:06.2,e2001d8712401320d4a0,-52,"171
",,,
12:06.2,e2001d8712461320db93,-53,"168
",,,
12:06.2,e2001d8712401320d4a0,-52,"174
",,,
12:06.2,e2001d8712461320db93,-53,"174
",,,
12:06.3,e2001d8712461320db93,-53,"174
",,,
12:06.3,e2001d8712401320d4a0,-52,"171
",,,
12:06.3,e2001d8712461320db93,-55,"174
",,,
12:06.3,e2001d8712461320db93,-55,"174
",,,
12:06.3,e2001d8712461320db93,-55,"174
",,,
12:06.4,e2001d8712401320d4a0,-52,"171
",,,
12:06.4,e2001d8712461320db93,-53,"171
",,,
12:06.4,e2001d8712461320db93,-53,"171
",,,
12:06.4,e2001d8712401320d4a0,-53,"168
",,,
12:06.4,e2001d8712401320d4a0,-52,"174
",,,
12:06.5,e2001d8712461320db93,-53,"168
",,,
12:06.5,e2001d8712461320db93,-53,"174
",,,
12:06.5,e2001d8712401320d4a0,-53,"174
",,,
12:06.5,e2001d8712401320d4a0,-52,"171
",,,
12:06.6,e2001d8712461320db93,-53,"171
",,,
12:06.6,e2001d8712461320db93,-52,"174
",,,
12:06.6,e2001d8712401320d4a0,-52,"174
",,,
12:06.6,e2001d8712401320d4a0,-52,"174
",,,
12:06.7,e2001d8712401320d4a0,-52,"165
",,,
12:06.7,e2001d8712461320db93,-52,"171
",,,
12:06.7,e2001d8712401320d4a0,-52,"171
",,,
12:06.7,e2001d871271320b9f,-58,"168
",,,
12:06.8,e2001d871271320b9f,-57,"171
",,,
12:06.8,e2001d8712461320db93,-52,"168
",,,
12:06.8,e2001d871271320b9f,-56,"168
",,,
12:06.8,e2001d8712461320db93,-52,"174
",,,
12:06.8,e2001d8712461320db93,-52,"174
",,,
12:06.9,e2001d8712401320d4a0,-52,"174
",,,
12:06.9,e2001d8712461320db93,-52,"171
",,,
12:06.9,e2001d8712461320db93,-52,"171
",,,
12:06.9,e2001d8712461320db93,-52,"171
",,,
12:07.0,e2001d8712461320db93,-53,"168
",,,
12:07.2,e2001d8712461320db93,-55,"171
",,,
12:07.3,e2001d871271320b9f,-55,"174
",,,
12:07.1,e2001d8712401320d4a0,-55,"171
",,,
12:07.1,e2001d871271320b9f,-55,"171
",,,
12:07.2,e2001d8712461320db93,-55,"171
",,,
12:07.2,e2001d871271320b9f,-55,"171
",,,
12:07.2,e2001d8712401320d4a0,-55,"171
",,,
12:07.2,e2001d8712461320db93,-55,"174
",,,
12:07.2,e2001d871271320b9f,-55,"171
",,,
12:07.3,e2001d8712401320d4a0,-55,"174
",,,
12:07.3,e2001d8712461320db93,-55,"174
",,,
12:07.3,e2001d8712461320db93,-55,"174
",,,
12:07.3,e2001d8712401320d4a0,-55,"171
",,,
12:07.4,e2001d871271320b9f,-55,"171
",,,
12:07.4,e2001d8712461320db93,-56,"171
",,,
12:07.4,e2001d871271320b9f,-55,"174
",,,
12:07.5,e2001d8712461320db93,-56,"171
",,,
12:07.5,e2001d8712401320d4a0,-55,"171
",,,
12:07.5,e2001d871271320b9f,-55,"174
",,,
12:07.5,e2001d871271320b9f,-55,"171
",,,
12:07.5,e2001d871271320b9f,-55,"171
",,,
12:07.6,e2001d8712461320db93,-57,"168
",,,
12:07.7,e2001d8712401320d4a0,-53,"171
",,,
12:07.7,e2001d8712461320db93,-55,"171
",,,
12:07.7,e2001d8712461320db93,-55,"174
",,,
12:07.8,e2001d871271320b9f,-55,"174
",,,
12:07.8,e2001d8712461320db93,-55,"171
",,,
12:07.8,e2001d871271320b9f,-55,"174
",,,
12:07.8,e2001d871271320b9f,-56,"168
",,,
12:07.9,e2001d8712401320d4a0,-52,"171
",,,
12:07.9,e2001d8712401320d4a0,-52,"171
",,,
12:07.9,e2001d871271320b9f,-55,"174
",,,
12:07.9,e2001d871271320b9f,-53,"0
",,,
12:07.9,e2001d871271320b9f,-53,"0
",,,
12:08.0,e2001d8712461320db93,-52,"174
",,,
12:08.0,e2001d8712461320db93,-52,"171
",,,
12:08.2,e2001d8712401320d4a0,-52,"171
",,,
12:08.5,e2001d8712401320d4a0,-52,"174
",,,
12:08.7,e2001d871271320b9f,-55,"174
",,,
12:08.8,e2001d8712461320db93,-52,"174
",,,
12:08.1,e2001d871271320b9f,-55,"171
",,,
12:08.1,e2001d8712401320d4a0,-52,"174
",,,
12:08.1,e2001d8712461320db93,-52,"171
",,,
12:08.2,e2001d8712401320d4a0,-52,"171
",,,
12:08.2,e2001d8712401320d4a0,-52,"171
",,,
12:08.2,e2001d8712461320db93,-52,"171
",,,
12:08.2,e2001d8712461320db93,-52,"171
",,,
12:08.2,e2001d8712461320db93,-52,"174
",,,
12:08.3,e2001d871271320b9f,-55,"171
",,,
12:08.3,e2001d8712461320db93,-52,"171
",,,
12:08.3,e2001d8712401320d4a0,-53,"171
",,,
12:08.5,e2001d8712401320d4a0,-52,"171
",,,
12:08.5,e2001d8712461320db93,-52,"171
",,,
12:08.5,e2001d8712401320d4a0,-52,"174
",,,
12:08.5,e2001d8712401320d4a0,-52,"174
",,,
12:08.6,e2001d871271320b9f,-55,"174
",,,
12:08.7,e2001d8712461320db93,-56,"171
",,,
12:08.7,e2001d8712401320d4a0,-53,"171
",,,
12:08.7,e2001d8712461320db93,-55,"171
",,,
12:08.7,e2001d871271320b9f,-55,"171
",,,
12:08.7,e2001d871271320b9f,-55,"171
",,,
12:08.8,e2001d8712461320db93,-55,"168
",,,
12:08.8,e2001d871271320b9f,-56,"171
",,,
12:08.8,e2001d8712401320d4a0,-53,"174
",,,
12:08.8,e2001d8712461320db93,-55,"174
",,,
12:08.8,e2001d871271320b9f,-55,"174
",,,
12:08.9,e2001d8712461320db93,-55,"171
",,,
12:08.9,e2001d8712401320d4a0,-52,"174
",,,
12:08.9,e2001d8712401320d4a0,-52,"174
",,,
12:09.0,e2001d871271320b9f,-55,"171
",,,
12:09.0,e2001d8712461320db93,-53,"174
",,,
12:09.2,e2001d8712401320d4a0,-52,"168
",,,
12:09.4,e2001d871271320b9f,-55,"174
",,,
12:09.5,e2001d8712401320d4a0,-52,"171
",,,
12:09.7,e2001d8712461320db93,-52,"174
",,,
12:09.8,e2001d8712461320db93,-53,"171
",,,
12:09.1,e2001d871271320b9f,-55,"168
",,,
12:09.1,e2001d871271320b9f,-55,"168
",,,
12:09.2,e2001d8712461320db93,-52,"174
",,,
12:09.2,e2001d8712461320db93,-52,"171
",,,
12:09.2,e2001d8712401320d4a0,-52,"174
",,,
12:09.2,e2001d871271320b9f,-55,"174
",,,
12:09.3,e2001d8712461320db93,-53,"174
",,,
12:09.3,e2001d871271320b9f,-55,"174
",,,
12:09.3,e2001d8712461320db93,-52,"174
",,,
12:09.3,e2001d871271320b9f,-55,"171
",,,
12:09.4,e2001d8712461320db93,-52,"171
",,,
12:09.4,e2001d871271320b9f,-55,"171
",,,
12:09.4,e2001d8712401320d4a0,-52,"168
",,,
12:09.4,e2001d871271320b9f,-55,"171
",,,
12:09.5,e2001d8712401320d4a0,-53,"174
",,,
12:09.5,e2001d871271320b9f,-55,"171
",,,
12:09.5,e2001d8712461320db93,-55,"174
",,,
12:09.6,e2001d871271320b9f,-55,"174
",,,
12:09.6,e2001d871271320b9f,-55,"174
",,,
12:09.6,e2001d8712401320d4a0,-53,"174
",,,
12:09.6,e2001d8712461320db93,-55,"168
",,,
12:09.6,e2001d8712401320d4a0,-55,"174
",,,
12:09.7,e2001d8712461320db93,-55,"168
",,,
12:09.7,e2001d871271320b9f,-55,"171
",,,
12:09.7,e2001d871271320b9f,-55,"171
",,,
12:09.7,e2001d8712461320db93,-55,"171
",,,
12:09.8,e2001d8712401320d4a0,-53,"174
",,,
12:09.8,e2001d8712461320db93,-55,"171
",,,
12:09.8,e2001d8712401320d4a0,-53,"174
",,,
12:09.8,e2001d871271320b9f,-55,"174
",,,
12:09.8,e2001d871271320b9f,-55,"171
",,,
12:09.8,e2001d871271320b9f,-55,"171
",,,
12:09.8,e2001d871271320b9f,-55,"171
",,,
12:09.9,e2001d8712401320d4a0,-52,"171
",,,
12:09.9,e2001d8712401320d4a0,-52,"171
",,,
12:09.9,e2001d871271320b9f,-55,"168
",,,
12:10.2,e2001d8712461320db93,-51,"171
",,,
12:10.3,e2001d871271320b9f,-55,"177
",,,
12:10.5,e2001d871271320b9f,-55,"171
",,,
12:10.7,e2001d8712461320db93,-51,"174
",,,
12:10.7,e2001d8712461320db93,-51,"174
",,,
12:10.1,e2001d8712461320db93,-51,"174
",,,
12:10.1,e2001d871271320b9f,-55,"174
",,,
12:10.1,e2001d871271320b9f,-55,"171
",,,
12:10.2,e2001d8712461320db93,-50,"171
",,,
12:10.2,e2001d8712401320d4a0,-52,"168
",,,
12:10.2,e2001d8712461320db93,-52,"174
",,,
12:10.2,e2001d8712461320db93,-52,"174
",,,
12:10.3,e2001d8712401320d4a0,-51,"171
",,,
12:10.3,e2001d8712401320d4a0,-51,"171
",,,
12:10.3,e2001d8712461320db93,-55,"174
",,,
12:10.4,e2001d871271320b9f,-55,"171
",,,
12:10.4,e2001d8712461320db93,-56,"174
",,,
12:10.4,e2001d871271320b9f,-55,"171
",,,
12:10.4,e2001d8712461320db93,-58,"174
",,,
12:10.5,e2001d871271320b9f,-55,"174
",,,
12:10.5,e2001d8712401320d4a0,-51,"174
",,,
12:10.5,e2001d8712401320d4a0,-52,"174
",,,
12:10.5,e2001d871271320b9f,-53,"171
",,,
12:10.6,e2001d8712401320d4a0,-53,"174
",,,
12:10.6,e2001d871271320b9f,-55,"171
",,,
12:10.6,e2001d8712401320d4a0,-53,"177
",,,
12:10.6,e2001d871271320b9f,-55,"171
",,,
12:10.6,e2001d8712401320d4a0,-55,"168
",,,
12:10.6,e2001d871271320b9f,-55,"171
",,,
12:10.7,e2001d8712401320d4a0,-53,"174
",,,
12:10.7,e2001d871271320b9f,-55,"171
",,,
12:10.7,e2001d8712401320d4a0,-55,"174
",,,
12:10.7,e2001d871271320b9f,-53,"171
",,,
12:10.7,e2001d8712401320d4a0,-53,"171
",,,
12:10.8,e2001d871271320b9f,-53,"174
",,,
12:10.8,e2001d871271320b9f,-53,"168
",,,
12:10.8,e2001d8712401320d4a0,-52,"174
",,,
12:10.8,e2001d8712401320d4a0,-52,"174
",,,
12:10.8,e2001d871271320b9f,-55,"171
",,,
12:10.8,e2001d8712401320d4a0,-52,"174
",,,
12:10.8,e2001d8712401320d4a0,-52,"174
",,,
12:10.9,e2001d8712401320d4a0,-52,"171
",,,
12:10.9,e2001d8712401320d4a0,-52,"171
",,,
12:10.9,e2001d871271320b9f,-55,"171
",,,
12:11.0,e2001d871271320b9f,-53,"171
",,,
12:11.0,e2001d8712461320db93,-55,"168
",,,
12:11.0,e2001d8712401320d4a0,-52,"171
",,,
12:11.0,e2001d8712461320db93,-52,"171
",,,
12:11.3,e2001d8712461320db93,-51,"174
",,,
12:11.5,e2001d871271320b9f,-55,"174
",,,
12:11.7,e2001d871271320b9f,-55,"174
",,,
12:11.8,e2001d8712461320db93,-52,"174
",,,
12:11.1,e2001d871271320b9f,-55,"174
",,,
12:11.1,e2001d8712461320db93,-52,"174
",,,
12:11.1,e2001d871271320b9f,-56,"171
",,,
12:11.2,e2001d8712461320db93,-52,"174
",,,
12:11.2,e2001d871271320b9f,-55,"174
",,,
12:11.2,e2001d8712461320db93,-52,"177
",,,
12:11.2,e2001d871271320b9f,-55,"174
",,,
12:11.3,e2001d8712401320d4a0,-52,"174
",,,
12:11.3,e2001d8712401320d4a0,-51,"171
",,,
12:11.3,e2001d871271320b9f,-55,"171
",,,
12:11.4,e2001d8712461320db93,-58,"171
",,,
12:11.4,e2001d871271320b9f,-55,"168
",,,
12:11.4,e2001d8712401320d4a0,-55,"174
",,,
12:11.5,e2001d8712461320db93,-58,"168
",,,
12:11.5,e2001d871271320b9f,-56,"174
",,,
12:11.5,e2001d8712401320d4a0,-55,"168
",,,
12:11.5,e2001d871271320b9f,-55,"171
",,,
12:11.6,e2001d8712401320d4a0,-55,"174
",,,
12:11.6,e2001d8712461320db93,-59,"171
",,,
12:11.6,e2001d8712461320db93,-59,"171
",,,
12:11.6,e2001d8712401320d4a0,-55,"174
",,,
12:11.6,e2001d8712461320db93,-58,"174
",,,
12:11.7,e2001d8712401320d4a0,-55,"171
",,,
12:11.7,e2001d8712401320d4a0,-55,"171
",,,
12:11.7,e2001d871271320b9f,-55,"174
",,,
12:11.7,e2001d8712461320db93,-59,"168
",,,
12:11.7,e2001d8712461320db93,-59,"168
",,,
12:11.8,e2001d8712401320d4a0,-55,"171
",,,
12:11.8,e2001d871271320b9f,-55,"177
",,,
12:11.8,e2001d871271320b9f,-55,"174
",,,
12:11.8,e2001d8712401320d4a0,-55,"174
",,,
12:11.8,e2001d8712401320d4a0,-55,"174
",,,
12:11.8,e2001d8712401320d4a0,-55,"174
",,,
12:11.9,e2001d871271320b9f,-55,"171
",,,
12:11.9,e2001d871271320b9f,-55,"171
",,,
12:11.9,e2001d8712401320d4a0,-55,"177
",,,
12:11.9,e2001d8712401320d4a0,-55,"177
",,,
12:12.0,e2001d8712401320d4a0,-52,"168
",,,
12:12.0,e2001d871271320b9f,-53,"171
",,,
12:12.3,e2001d871271320b9f,-55,"174
",,,
12:12.5,e2001d8712401320d4a0,-52,"171
",,,
12:12.7,e2001d8712401320d4a0,-57,"174
",,,
12:12.1,e2001d8712461320db93,-51,"174
",,,
12:12.1,e2001d871271320b9f,-55,"174
",,,
12:12.1,e2001d8712461320db93,-52,"171
",,,
12:12.2,e2001d871271320b9f,-53,"171
",,,
12:12.2,e2001d8712401320d4a0,-55,"174
",,,
12:12.2,e2001d8712401320d4a0,-55,"174
",,,
12:12.2,e2001d871271320b9f,-55,"168
",,,
12:12.2,e2001d8712461320db93,-52,"171
",,,
12:12.3,e2001d8712401320d4a0,-51,"168
",,,
12:12.3,e2001d8712401320d4a0,-51,"168
",,,
12:12.3,e2001d871271320b9f,-55,"174
",,,
12:12.4,e2001d8712461320db93,-58,"168
",,,
12:12.4,e2001d8712401320d4a0,-52,"174
",,,
12:12.4,e2001d871271320b9f,-55,"174
",,,
12:12.5,e2001d871271320b9f,-55,"174
",,,
12:12.5,e2001d8712401320d4a0,-52,"174
",,,
12:12.5,e2001d8712401320d4a0,-55,"171
",,,
12:12.5,e2001d871271320b9f,-55,"174
",,,
12:12.5,e2001d871271320b9f,-55,"171
",,,
12:12.5,e2001d8712401320d4a0,-55,"174
",,,
12:12.6,e2001d8712401320d4a0,-55,"174
",,,
12:12.6,e2001d871271320b9f,-55,"171
",,,
12:12.6,e2001d871271320b9f,-55,"174
",,,
12:12.6,e2001d8712401320d4a0,-55,"174
",,,
12:12.6,e2001d8712401320d4a0,-53,"174
",,,
12:12.7,e2001d871271320b9f,-55,"171
",,,
12:12.7,e2001d871271320b9f,-55,"171
",,,
12:12.7,e2001d871271320b9f,-55,"171
",,,
12:12.7,e2001d8712401320d4a0,-53,"171
",,,
12:12.8,e2001d8712461320db93,-58,"174
",,,
12:12.8,e2001d8712401320d4a0,-53,"171
",,,
12:12.8,e2001d8712401320d4a0,-53,"174
",,,
12:12.8,e2001d871271320b9f,-55,"171
",,,
12:12.8,e2001d8712461320db93,-55,"171
",,,
12:12.9,e2001d871271320b9f,-55,"171
",,,
12:12.9,e2001d871271320b9f,-55,"171
",,,
12:12.9,e2001d8712461320db93,-51,"174
",,,
12:12.9,e2001d871271320b9f,-55,"171
",,,
12:12.9,e2001d8712461320db93,-51,"168
",,,
12:12.9,e2001d8712461320db93,-52,"174
",,,
12:13.0,e2001d871271320b9f,-55,"171
",,,
12:13.0,e2001d871271320b9f,-55,"168
",,,
12:13.2,e2001d8712461320db93,-51,"168
",,,
12:13.3,e2001d871271320b9f,-55,"177
",,,
12:13.5,e2001d8712461320db93,-51,"174
",,,
12:13.5,e2001d8712461320db93,-51,"174
",,,
12:13.8,e2001d871271320b9f,-55,"174
",,,
12:13.1,e2001d8712461320db93,-52,"174
",,,
12:13.1,e2001d8712401320d4a0,-52,"174
",,,
12:13.2,e2001d8712461320db93,-52,"171
",,,
12:13.2,e2001d8712461320db93,-53,"171
",,,
12:13.2,e2001d871271320b9f,-55,"171
",,,
12:13.3,e2001d8712461320db93,-53,"177
",,,
12:13.3,e2001d8712401320d4a0,-52,"171
",,,
12:13.4,e2001d8712401320d4a0,-52,"174
",,,
12:13.4,e2001d871271320b9f,-55,"174
",,,
12:13.4,e2001d8712401320d4a0,-52,"171
",,,
12:13.4,e2001d8712461320db93,-53,"171
",,,
12:13.4,e2001d8712461320db93,-52,"174
",,,
12:13.4,e2001d871271320b9f,-55,"174
",,,
12:13.4,e2001d871271320b9f,-55,"174
",,,
12:13.5,e2001d8712461320db93,-52,"174
",,,
12:13.5,e2001d8712461320db93,-52,"174
",,,
12:13.5,e2001d871271320b9f,-55,"174
",,,
12:13.5,e2001d871271320b9f,-55,"174
",,,
12:13.6,e2001d871271320b9f,-55,"174
",,,
12:13.6,e2001d8712401320d4a0,-55,"171
",,,
12:13.7,e2001d871271320b9f,-55,"171
",,,
12:13.7,e2001d871271320b9f,-55,"171
",,,
12:13.7,e2001d8712401320d4a0,-55,"174
",,,
12:13.7,e2001d871271320b9f,-55,"174
",,,
12:13.8,e2001d8712401320d4a0,-55,"168
",,,
12:13.8,e2001d871271320b9f,-55,"174
",,,
12:13.8,e2001d871271320b9f,-55,"174
",,,
12:13.8,e2001d8712401320d4a0,-53,"171
",,,
12:13.8,e2001d8712401320d4a0,-55,"174
",,,
12:13.8,e2001d871271320b9f,-55,"168
",,,
12:13.9,e2001d8712401320d4a0,-55,"174
",,,
12:13.9,e2001d8712461320db93,-57,"168
",,,
12:13.9,e2001d8712401320d4a0,-57,"171
",,,
12:14.0,e2001d871271320b9f,-57,"171
",,,
12:14.0,e2001d871271320b9f,-56,"174
",,,
12:14.0,e2001d8712461320db93,-55,"168
",,,
12:14.0,e2001d8712461320db93,-55,"168
",,,
12:14.0,e2001d8712461320db93,-55,"168
",,,
12:14.5,e2001d8712461320db93,-55,"171
",,,
12:14.7,e2001d871271320b9f,-55,"174
",,,
12:15.0,e2001d8712461320db93,-55,"174
",,,
12:14.1,e2001d8712401320d4a0,-56,"174
",,,
12:14.1,e2001d8712461320db93,-58,"171
",,,
12:14.1,e2001d8712401320d4a0,-53,"171
",,,
12:14.2,e2001d871271320b9f,-55,"171
",,,
12:14.2,e2001d8712401320d4a0,-53,"171
",,,
12:14.2,e2001d871271320b9f,-55,"171
",,,
12:14.2,e2001d871271320b9f,-55,"171
",,,
12:14.2,e2001d8712401320d4a0,-55,"171
",,,
12:14.3,e2001d871271320b9f,-55,"174
",,,
12:14.3,e2001d871271320b9f,-55,"171
",,,
12:14.3,e2001d871271320b9f,-55,"171
",,,
12:14.3,e2001d871271320b9f,-55,"174
",,,
12:14.3,e2001d8712401320d4a0,-52,"174
",,,
12:14.4,e2001d871271320b9f,-55,"171
",,,
12:14.4,e2001d8712401320d4a0,-52,"174
",,,
12:14.4,e2001d871271320b9f,-55,"174
",,,
12:14.4,e2001d8712401320d4a0,-52,"171
",,,
12:14.4,e2001d8712401320d4a0,-52,"171
",,,
12:14.5,e2001d871271320b9f,-55,"174
",,,
12:14.5,e2001d871271320b9f,-55,"174
",,,
12:14.5,e2001d871271320b9f,-55,"168
",,,
12:14.5,e2001d871271320b9f,-55,"168
",,,
12:14.5,e2001d8712401320d4a0,-52,"171
",,,
12:14.6,e2001d871271320b9f,-55,"171
",,,
12:14.6,e2001d8712401320d4a0,-55,"174
",,,
12:14.6,e2001d871271320b9f,-55,"168
",,,
12:14.6,e2001d8712401320d4a0,-55,"171
",,,
12:14.6,e2001d8712401320d4a0,-55,"174
",,,
12:14.7,e2001d871271320b9f,-55,"174
",,,
12:14.7,e2001d871271320b9f,-55,"174
",,,
12:14.7,e2001d871271320b9f,-55,"174
",,,
12:14.7,e2001d8712401320d4a0,-55,"174
",,,
12:14.7,e2001d8712401320d4a0,-52,"171
",,,
12:14.7,e2001d871271320b9f,-55,"174
",,,
12:14.7,e2001d871271320b9f,-55,"174
",,,
12:14.8,e2001d871271320b9f,-55,"174
",,,
12:14.8,e2001d8712401320d4a0,-55,"168
",,,
12:14.8,e2001d8712401320d4a0,-55,"177
",,,
12:14.8,e2001d8712461320db93,-55,"171
",,,
12:14.9,e2001d8712401320d4a0,-55,"174
",,,
12:14.9,e2001d8712401320d4a0,-55,"174
",,,
12:14.9,e2001d8712461320db93,-55,"171
",,,
12:15.0,e2001d8712461320db93,-52,"168
",,,
12:15.0,e2001d871271320b9f,-55,"168
",,,
12:15.0,e2001d871271320b9f,-55,"168
",,,
12:15.0,e2001d871271320b9f,-55,"171
",,,
12:15.2,e2001d8712461320db93,-52,"174
",,,
12:15.3,e2001d8712401320d4a0,-55,"171
",,,
12:15.5,e2001d8712401320d4a0,-52,"174
",,,
12:15.7,e2001d8712461320db93,-53,"174
",,,
12:15.1,e2001d871271320b9f,-53,"168
",,,
12:15.1,e2001d8712401320d4a0,-52,"177
",,,
12:15.1,e2001d8712401320d4a0,-51,"174
",,,
12:15.2,e2001d871271320b9f,-53,"0
",,,
12:15.2,e2001d8712401320d4a0,-52,"174
",,,
12:15.2,e2001d871271320b9f,-53,"174
",,,
12:15.2,e2001d8712401320d4a0,-51,"171
",,,
12:15.2,e2001d8712401320d4a0,-51,"171
",,,
12:15.3,e2001d871271320b9f,-55,"174
",,,
12:15.3,e2001d8712401320d4a0,-52,"174
",,,
12:15.3,e2001d871271320b9f,-55,"171
",,,
12:15.3,e2001d8712461320db93,-52,"174
",,,
12:15.3,e2001d8712461320db93,-52,"174
",,,
12:15.4,e2001d8712401320d4a0,-52,"168
",,,
12:15.4,e2001d871271320b9f,-55,"174
",,,
12:15.4,e2001d871271320b9f,-55,"174
",,,
12:15.5,e2001d8712461320db93,-52,"177
",,,
12:15.5,e2001d8712401320d4a0,-52,"174
",,,
12:15.5,e2001d8712461320db93,-52,"171
",,,
12:15.5,e2001d8712461320db93,-55,"171
",,,
12:15.6,e2001d8712401320d4a0,-53,"174
",,,
12:15.6,e2001d871271320b9f,-55,"168
",,,
12:15.6,e2001d871271320b9f,-55,"168
",,,
12:15.7,e2001d8712401320d4a0,-52,"171
",,,
12:15.7,e2001d8712401320d4a0,-52,"174
",,,
12:15.7,e2001d871271320b9f,-55,"174
",,,
12:15.7,e2001d871271320b9f,-55,"168
",,,
12:15.8,e2001d8712401320d4a0,-52,"174
",,,
12:15.8,e2001d8712401320d4a0,-52,"168
",,,
12:15.8,e2001d871271320b9f,-55,"174
",,,
12:15.8,e2001d8712461320db93,-55,"171
",,,
12:15.8,e2001d871271320b9f,-55,"174
",,,
12:15.9,e2001d8712461320db93,-55,"174
",,,
12:15.9,e2001d8712401320d4a0,-52,"171
",,,
12:15.9,e2001d8712461320db93,-52,"171
",,,
12:15.9,e2001d871271320b9f,-55,"174
",,,
12:16.0,e2001d8712461320db93,-52,"171
",,,
12:16.0,e2001d871271320b9f,-55,"174
",,,
12:16.0,e2001d8712401320d4a0,-56,"171
",,,
12:16.0,e2001d8712401320d4a0,-56,"171
",,,
12:16.3,e2001d871271320b9f,-55,"171
",,,
12:16.5,e2001d8712401320d4a0,-53,"171
",,,
12:16.8,e2001d871271320b9f,-55,"174
",,,
12:16.1,e2001d8712401320d4a0,-52,"171
",,,
12:16.1,e2001d8712401320d4a0,-52,"171
",,,
12:16.1,e2001d8712461320db93,-55,"171
",,,
12:16.2,e2001d8712401320d4a0,-52,"171
",,,
12:16.2,e2001d8712401320d4a0,-52,"174
",,,
12:16.2,e2001d8712461320db93,-57,"174
",,,
12:16.2,e2001d8712461320db93,-58,"174
",,,
12:16.2,e2001d8712461320db93,-58,"174
",,,
12:16.3,e2001d871271320b9f,-55,"174
",,,
12:16.3,e2001d871271320b9f,-55,"174
",,,
12:16.3,e2001d8712401320d4a0,-55,"168
",,,
12:16.3,e2001d871271320b9f,-55,"171
",,,
12:16.4,e2001d8712401320d4a0,-55,"171
",,,
12:16.4,e2001d871271320b9f,-55,"174
",,,
12:16.4,e2001d8712401320d4a0,-55,"168
",,,
12:16.4,e2001d871271320b9f,-55,"174
",,,
12:16.4,e2001d8712401320d4a0,-55,"174
",,,
12:16.5,e2001d8712401320d4a0,-55,"174
",,,
12:16.5,e2001d871271320b9f,-55,"165
",,,
12:16.5,e2001d871271320b9f,-55,"171
",,,
12:16.5,e2001d8712401320d4a0,-55,"171
",,,
12:16.6,e2001d8712401320d4a0,-53,"174
",,,
12:16.6,e2001d871271320b9f,-55,"171
",,,
12:16.6,e2001d871271320b9f,-55,"174
",,,
12:16.6,e2001d8712401320d4a0,-53,"171
",,,
12:16.6,e2001d8712401320d4a0,-53,"171
",,,
12:16.6,e2001d871271320b9f,-55,"171
",,,
12:16.7,e2001d8712461320db93,-57,"171
",,,
12:16.7,e2001d871271320b9f,-55,"174
",,,
12:16.7,e2001d8712401320d4a0,-52,"171
",,,
12:16.7,e2001d871271320b9f,-55,"168
",,,
12:16.8,e2001d8712461320db93,-55,"174
",,,
12:16.8,e2001d871271320b9f,-56,"174
",,,
12:16.8,e2001d8712461320db93,-52,"171
",,,
12:16.9,e2001d871271320b9f,-55,"177
",,,
12:16.9,e2001d8712461320db93,-51,"174
",,,
12:16.9,e2001d8712461320db93,-51,"174
",,,
12:16.9,e2001d871271320b9f,-55,"171
",,,
12:16.9,e2001d8712461320db93,-52,"174
",,,
12:16.9,e2001d871271320b9f,-56,"171
",,,
12:17.0,e2001d8712401320d4a0,-55,"174
",,,
12:17.0,e2001d8712401320d4a0,-55,"174
",,,
12:17.0,e2001d8712401320d4a0,-52,"171
",,,
12:17.0,e2001d8712461320db93,-52,"171
",,,
12:17.0,e2001d8712461320db93,-52,"171
",,,
12:17.8,e2001d8712401320d4a0,-52,"174
",,,
12:18.0,e2001d871271320b9f,-55,"174
",,,
12:17.1,e2001d871271320b9f,-55,"174
",,,
12:17.1,e2001d8712461320db93,-52,"174
",,,
12:17.2,e2001d8712461320db93,-52,"174
",,,
12:17.2,e2001d871271320b9f,-55,"174
",,,
12:17.2,e2001d8712401320d4a0,-52,"174
",,,
12:17.2,e2001d8712401320d4a0,-52,"174
",,,
12:17.3,e2001d8712461320db93,-52,"174
",,,
12:17.3,e2001d871271320b9f,-56,"174
",,,
12:17.4,e2001d8712401320d4a0,-55,"174
",,,
12:17.4,e2001d8712461320db93,-55,"174
",,,
12:17.4,e2001d8712401320d4a0,-55,"171
",,,
12:17.4,e2001d8712461320db93,-55,"171
",,,
12:17.5,e2001d8712401320d4a0,-55,"174
",,,
12:17.5,e2001d8712401320d4a0,-55,"174
",,,
12:17.5,e2001d8712461320db93,-55,"171
",,,
12:17.5,e2001d8712461320db93,-55,"171
",,,
12:17.6,e2001d8712461320db93,-52,"174
",,,
12:17.6,e2001d871271320b9f,-55,"171
",,,
12:17.6,e2001d8712461320db93,-53,"174
",,,
12:17.6,e2001d8712401320d4a0,-52,"174
",,,
12:17.7,e2001d871271320b9f,-55,"171
",,,
12:17.7,e2001d8712461320db93,-53,"171
",,,
12:17.7,e2001d8712461320db93,-53,"171
",,,
12:17.7,e2001d871271320b9f,-55,"168
",,,
12:17.7,e2001d8712461320db93,-53,"177
",,,
