time,id,id_num,RSSI,phase,,activity,,,,,,,,,,,,,,,,
05:20.8,e2001d8712401320d4a0,2,-51,"168
",00:17.5,,,,,,,,,,,,,,,,,
05:20.9,e2001d871271320b9f,4,-51,"171
",00:17.5,,,,,,,,,,,,,,,,,
05:21.0,e2001d8712401320d4a0,2,-51,"174
",00:17.6,,,,,,,,,,,,,,,,,
05:21.3,e2001d8712461320db93,3,-49,"174
",00:18.0,,,,,,,,,,,,,,,,,
05:21.4,e2001d8712401320d4a0,2,-51,"177
",00:18.0,,,,,,,,,,,,,,,,,
05:21.4,e2001d871271320b9f,4,-52,"174
",00:18.0,,,,,,,,,,,,,,,,,
05:21.4,e2001d8712461320db93,3,-50,"174
",00:18.0,,,,,,,,,,,,,,,,,
05:21.4,e2001d8712401320d4a0,2,-52,"174
",00:18.1,,,,,,,,,,,,,,,,,
05:21.5,e2001d8712171320c120,1,-55,"171
",00:18.1,,,,,,,,,,,,,,,,,
05:21.5,e2001d8712461320db93,3,-50,"174
",00:18.2,,,,,,,,,,,,,,,,,
05:21.6,e2001d8712401320d4a0,2,-53,"174
",00:18.3,,,,,,,,,,,,,,,,,
05:21.6,e2001d8712171320c120,1,-55,"171
",00:18.3,,,,,,,,,,,,,,,,,
05:21.7,e2001d8712171320c120,1,-55,"168
",00:18.4,,,,,,,,,,,,,,,,,
05:21.8,e2001d8712461320db93,3,-51,"174
",00:18.4,,,,,,,,,,,,,,,,,
05:21.8,e2001d8712401320d4a0,2,-55,"171
",00:18.4,,,,,,,,,,,,,,,,,
05:21.8,e2001d8712171320c120,1,-55,"174
",00:18.4,,,,,,,,,,,,,,,,,
05:21.9,e2001d8712461320db93,3,-50,"171
",00:18.5,,,,,,,,,,,,,,,,,
05:22.2,e2001d871271320b9f,4,-53,"174
",00:18.8,,,,,,,,,,,,,,,,,
05:22.3,e2001d8712461320db93,3,-50,"174
",00:19.0,,,,,,,,,,,,,,,,,
05:22.8,e2001d871271320b9f,4,-53,"171
",00:19.5,,,,,,,,,,,,,,,,,
05:22.1,e2001d8712461320db93,3,-51,"171
",00:18.8,,,,,,,,,,,,,,,,,
05:22.3,e2001d8712401320d4a0,2,-57,"174
",00:18.9,,,,,,,,,,,,,,,,,
05:22.3,e2001d8712171320c120,1,-55,"171
",00:19.0,,,,,,,,,,,,,,,,,
05:22.4,e2001d8712461320db93,3,-51,"171
",00:19.0,,,,,,,,,,,,,,,,,
05:22.4,e2001d8712171320c120,1,-55,"171
",00:19.0,,,,,,,,,,,,,,,,,
05:22.4,e2001d871271320b9f,4,-57,"174
",00:19.1,,,,,,,,,,,,,,,,,
05:22.5,e2001d8712461320db93,3,-51,"171
",00:19.1,,,,,,,,,,,,,,,,,
05:22.6,e2001d8712401320d4a0,2,-55,"171
",00:19.2,,,,,,,,,,,,,,,,,
05:22.6,e2001d8712461320db93,3,-51,"171
",00:19.3,,,,,,,,,,,,,,,,,
05:23.4,e2001d8712461320db93,3,-51,"174
",00:20.0,,,,,,,,,,,,,,,,,
05:23.4,e2001d8712401320d4a0,2,-55,"174
",00:20.1,,,,,,,,,,,,,,,,,
05:23.8,e2001d8712461320db93,3,-50,"174
",00:20.4,,,,,,,,,,,,,,,,,
05:23.9,e2001d871271320b9f,4,-52,"174
",00:20.5,,,,,,,,,,,,,,,,,
05:24.0,e2001d8712171320c120,1,-55,"168
",00:20.6,,,,,,,,,,,,,,,,,
05:24.0,e2001d8712461320db93,3,-51,"174
",00:20.6,,,,,,,,,,,,,,,,,
05:24.5,e2001d8712401320d4a0,2,-57,"171
",00:21.1,,,,,,,,,,,,,,,,,
05:24.1,e2001d8712171320c120,1,-55,"174
",00:20.7,,,,,,,,,,,,,,,,,
05:24.3,e2001d8712461320db93,3,-49,"174
",00:20.9,,,,,,,,,,,,,,,,,
05:24.3,e2001d8712401320d4a0,2,-51,"171
",00:20.9,,,,,,,,,,,,,,,,,
05:24.3,e2001d8712171320c120,1,-53,"171
",00:20.9,,,,,,,,,,,,,,,,,
05:24.3,e2001d8712461320db93,3,-49,"174
",00:21.0,,,,,,,,,,,,,,,,,
05:24.4,e2001d871271320b9f,4,-51,"171
",00:21.0,,,,,,,,,,,,,,,,,
05:24.4,e2001d8712171320c120,1,-52,"171
",00:21.0,,,,,,,,,,,,,,,,,
05:24.7,e2001d871271320b9f,4,-55,"174
",00:21.3,,,,,,,,,,,,,,,,,
05:24.7,e2001d8712171320c120,1,-55,"171
",00:21.4,,,,,,,,,,,,,,,,,
05:24.8,e2001d8712171320c120,1,-55,"171
",00:21.4,,,,,,,,,,,,,,,,,
05:24.8,e2001d871271320b9f,4,-55,"174
",00:21.5,,,,,,,,,,,,,,,,,
05:24.8,e2001d8712461320db93,3,-51,"174
",00:21.5,,,,,,,,,,,,,,,,,
05:24.9,e2001d8712401320d4a0,2,-55,"171
",00:21.5,,,,,,,,,,,,,,,,,
05:24.9,e2001d8712461320db93,3,-50,"171
",00:21.6,,,,,,,,,,,,,,,,,
05:25.0,e2001d8712171320c120,1,-55,"171
",00:21.6,,,,,,,,,,,,,,,,,
05:25.2,e2001d8712461320db93,3,-51,"174
",00:21.8,,,,,,,,,,,,,,,,,
05:25.4,e2001d8712461320db93,3,-50,"174
",00:22.0,,,,,,,,,,,,,,,,,
05:25.4,e2001d8712171320c120,1,-55,"174
",00:22.1,,,,,,,,,,,,,,,,,
05:25.7,e2001d8712171320c120,1,-53,"174
",00:22.3,,,,,,,,,,,,,,,,,
05:25.7,e2001d8712401320d4a0,2,-52,"171
",00:22.4,,,,,,,,,,,,,,,,,
05:25.8,e2001d8712171320c120,1,-53,"174
",00:22.5,,,,,,,,,,,,,,,,,
05:25.9,e2001d8712461320db93,3,-50,"171
",00:22.5,,,,,,,,,,,,,,,,,
05:26.8,e2001d8712171320c120,1,-55,"174
",00:23.5,,,,,,,,,,,,,,,,,
05:26.1,e2001d871271320b9f,4,-57,"174
",00:22.8,,,,,,,,,,,,,,,,,
05:26.3,e2001d8712461320db93,3,-51,"174
",00:22.9,,,,,,,,,,,,,,,,,
05:26.3,e2001d8712171320c120,1,-55,"174
",00:22.9,,,,,,,,,,,,,,,,,
05:26.4,e2001d871271320b9f,4,-56,"171
",00:23.0,,,,,,,,,,,,,,,,,
05:26.4,e2001d8712461320db93,3,-51,"171
",00:23.0,,,,,,,,,,,,,,,,,
05:26.7,e2001d871271320b9f,4,-52,"174
",00:23.4,,,,,,,,,,,,,,,,,
05:26.8,e2001d8712401320d4a0,2,-52,"174
",00:23.4,,,,,,,,,,,,,,,,,
05:26.8,e2001d8712461320db93,3,-50,"174
",00:23.4,,,,,,,,,,,,,,,,,
05:26.8,e2001d8712401320d4a0,2,-53,"171
",00:23.5,,,,,,,,,,,,,,,,,
05:27.2,e2001d8712401320d4a0,2,-55,"168
",00:23.9,,,,,,,,,,,,,,,,,
05:27.3,e2001d8712461320db93,3,-51,"168
",00:23.9,,,,,,,,,,,,,,,,,
05:27.3,e2001d8712401320d4a0,2,-55,"174
",00:24.0,,,,,,,,,,,,,,,,,
05:27.4,e2001d8712171320c120,1,-55,"174
",00:24.0,,,,,,,,,,,,,,,,,
05:27.5,e2001d8712401320d4a0,2,-52,"174
",00:24.1,,,,,,,,,,,,,,,,,
05:27.6,e2001d871271320b9f,4,-52,"171
",00:24.3,,,,,,,,,,,,,,,,,
05:27.7,e2001d8712461320db93,3,-49,"171
",00:24.3,,,,,,,,,,,,,,,,,
05:27.7,e2001d8712461320db93,3,-49,"174
",00:24.3,,,,,,,,,,,,,,,,,
05:27.7,e2001d8712401320d4a0,2,-52,"174
",00:24.4,,,,,,,,,,,,,,,,,
05:27.8,e2001d8712461320db93,3,-51,"174
",00:24.4,,,,,,,,,,,,,,,,,
05:27.8,e2001d871271320b9f,4,-52,"174
",00:24.5,,,,,,,,,,,,,,,,,
05:27.9,e2001d8712461320db93,3,-52,"174
",00:24.5,,,,,,,,,,,,,,,,,
05:27.9,e2001d871271320b9f,4,-56,"174
",00:24.6,,,,,,,,,,,,,,,,,
05:27.9,e2001d8712171320c120,1,-55,"174
",00:24.6,,,,,,,,,,,,,,,,,
05:28.0,e2001d871271320b9f,4,-55,"174
",00:24.6,,,,,,,,,,,,,,,,,
05:28.0,e2001d8712401320d4a0,2,-56,"168
",00:24.6,,,,,,,,,,,,,,,,,
05:28.3,e2001d871271320b9f,4,-55,"174
",00:24.9,,,,,,,,,,,,,,,,,
05:28.3,e2001d8712461320db93,3,-53,"171
",00:25.0,,,,,,,,,,,,,,,,,
05:28.3,e2001d871271320b9f,4,-56,"174
",00:25.0,,,,,,,,,,,,,,,,,
05:28.4,e2001d871271320b9f,4,-57,"171
",00:25.0,,,,,,,,,,,,,,,,,
05:28.4,e2001d8712171320c120,1,-56,"174
",00:25.0,,,,,,,,,,,,,,,,,
05:28.4,e2001d871271320b9f,4,-55,"171
",00:25.1,,,,,,,,,,,,,,,,,
05:28.5,e2001d8712401320d4a0,2,-53,"174
",00:25.1,,,,,,,,,,,,,,,,,
05:28.5,e2001d8712401320d4a0,2,-51,"174
",00:25.2,,,,,,,,,,,,,,,,,
05:28.6,e2001d8712461320db93,3,-56,"174
",00:25.2,,,,,,,,,,,,,,,,,
05:28.6,e2001d8712401320d4a0,2,-51,"171
",00:25.2,,,,,,,,,,,,,,,,,
05:28.6,e2001d8712171320c120,1,-55,"174
",00:25.2,,,,,,,,,,,,,,,,,
05:28.6,e2001d8712401320d4a0,2,-49,"171
",00:25.3,,,,,,,,,,,,,,,,,
05:28.7,e2001d871271320b9f,4,-52,"168
",00:25.3,,,,,,,,,,,,,,,,,
05:28.7,e2001d8712171320c120,1,-53,"174
",00:25.3,,,,,,,,,,,,,,,,,
05:28.7,e2001d871271320b9f,4,-53,"174
",00:25.3,,,,,,,,,,,,,,,,,
05:28.7,e2001d8712401320d4a0,2,-49,"174
",00:25.4,,,,,,,,,,,,,,,,,
05:28.7,e2001d8712171320c120,1,-55,"174
",00:25.4,,,,,,,,,,,,,,,,,
05:28.8,e2001d8712171320c120,1,-53,"174
",00:25.4,,,,,,,,,,,,,,,,,
05:28.8,e2001d8712401320d4a0,2,-51,"174
",00:25.4,,,,,,,,,,,,,,,,,
05:28.8,e2001d8712401320d4a0,2,-53,"165
",00:25.5,,,,,,,,,,,,,,,,,
05:28.9,e2001d8712401320d4a0,2,-55,"171
",00:25.5,,,,,,,,,,,,,,,,,
05:28.9,e2001d8712171320c120,1,-55,"171
",00:25.5,,,,,,,,,,,,,,,,,
05:28.9,e2001d871271320b9f,4,-56,"168
",00:25.5,,,,,,,,,,,,,,,,,
05:28.9,e2001d8712171320c120,1,-56,"171
",00:25.6,,,,,,,,,,,,,,,,,
05:28.9,e2001d871271320b9f,4,-52,"174
",00:25.6,,,,,,,,,,,,,,,,,
05:28.9,e2001d8712401320d4a0,2,-56,"174
",00:25.6,,,,,,,,,,,,,,,,,
05:29.0,e2001d871271320b9f,4,-51,"174
",00:25.6,,,,,,,,,,,,,,,,,
05:29.0,e2001d8712171320c120,1,-59,"171
",00:25.6,,,,,,,,,,,,,,,,,
05:29.3,e2001d871271320b9f,4,-51,"171
",00:26.0,,,,,,,,,,,,,,,,,
05:29.5,e2001d8712171320c120,1,-57,"174
",00:26.1,,,,,,,,,,,,,,,,,
05:29.9,e2001d8712171320c120,1,-58,"171
",00:26.5,,,,,,,,,,,,,,,,,
05:29.1,e2001d8712461320db93,3,-58,"174
",00:25.7,,,,,,,,,,,,,,,,,
05:29.1,e2001d871271320b9f,4,-49,"174
",00:25.8,,,,,,,,,,,,,,,,,
05:29.2,e2001d871271320b9f,4,-50,"174
",00:25.8,,,,,,,,,,,,,,,,,
05:29.2,e2001d8712171320c120,1,-55,"171
",00:25.8,,,,,,,,,,,,,,,,,
05:29.2,e2001d871271320b9f,4,-51,"171
",00:25.9,,,,,,,,,,,,,,,,,
05:29.2,e2001d8712171320c120,1,-53,"165
",00:25.9,,,,,,,,,,,,,,,,,
05:29.3,e2001d8712171320c120,1,-53,"168
",00:25.9,,,,,,,,,,,,,,,,,
05:29.3,e2001d871271320b9f,4,-53,"174
",00:25.9,,,,,,,,,,,,,,,,,
05:29.3,e2001d871271320b9f,4,-55,"174
",00:25.9,,,,,,,,,,,,,,,,,
05:29.3,e2001d8712171320c120,1,-53,"174
",00:26.0,,,,,,,,,,,,,,,,,
05:29.4,e2001d8712401320d4a0,2,-58,"174
",00:26.0,,,,,,,,,,,,,,,,,
05:29.4,e2001d871271320b9f,4,-58,"168
",00:26.0,,,,,,,,,,,,,,,,,
05:29.4,e2001d8712461320db93,3,-57,"168
",00:26.1,,,,,,,,,,,,,,,,,
05:29.4,e2001d8712171320c120,1,-55,"171
",00:26.1,,,,,,,,,,,,,,,,,
05:29.5,e2001d8712171320c120,1,-55,"171
",00:26.1,,,,,,,,,,,,,,,,,
05:29.5,e2001d8712461320db93,3,-56,"174
",00:26.1,,,,,,,,,,,,,,,,,
05:29.5,e2001d8712171320c120,1,-57,"168
",00:26.1,,,,,,,,,,,,,,,,,
05:29.5,e2001d8712171320c120,1,-56,"168
",00:26.2,,,,,,,,,,,,,,,,,
05:29.6,e2001d8712461320db93,3,-55,"177
",00:26.2,,,,,,,,,,,,,,,,,
05:29.6,e2001d8712171320c120,1,-56,"174
",00:26.2,,,,,,,,,,,,,,,,,
05:29.6,e2001d8712461320db93,3,-55,"171
",00:26.2,,,,,,,,,,,,,,,,,
05:29.6,e2001d8712171320c120,1,-56,"168
",00:26.2,,,,,,,,,,,,,,,,,
05:29.6,e2001d8712461320db93,3,-55,"171
",00:26.3,,,,,,,,,,,,,,,,,
05:29.6,e2001d8712171320c120,1,-56,"168
",00:26.3,,,,,,,,,,,,,,,,,
05:29.7,e2001d8712461320db93,3,-55,"168
",00:26.3,,,,,,,,,,,,,,,,,
05:29.7,e2001d8712461320db93,3,-55,"174
",00:26.3,,,,,,,,,,,,,,,,,
05:29.7,e2001d8712171320c120,1,-57,"174
",00:26.3,,,,,,,,,,,,,,,,,
05:29.7,e2001d8712171320c120,1,-56,"174
",00:26.4,,,,,,,,,,,,,,,,,
05:29.7,e2001d8712461320db93,3,-55,"174
",00:26.4,,,,,,,,,,,,,,,,,
05:29.8,e2001d8712461320db93,3,-55,"168
",00:26.4,,,,,,,,,,,,,,,,,
05:29.8,e2001d8712171320c120,1,-57,"171
",00:26.4,,,,,,,,,,,,,,,,,
05:29.8,e2001d8712461320db93,3,-55,"174
",00:26.4,,,,,,,,,,,,,,,,,
05:29.8,e2001d8712171320c120,1,-58,"174
",00:26.5,,,,,,,,,,,,,,,,,
05:29.9,e2001d8712461320db93,3,-55,"174
",00:26.5,,,,,,,,,,,,,,,,,
05:29.9,e2001d8712461320db93,3,-55,"171
",00:26.5,,,,,,,,,,,,,,,,,
05:29.9,e2001d8712171320c120,1,-58,"168
",00:26.6,,,,,,,,,,,,,,,,,
05:29.9,e2001d8712461320db93,3,-55,"171
",00:26.6,,,,,,,,,,,,,,,,,
05:30.0,e2001d8712171320c120,1,-58,"171
",00:26.6,,,,,,,,,,,,,,,,,
05:30.0,e2001d8712171320c120,1,-58,"171
",00:26.6,,,,,,,,,,,,,,,,,
05:30.0,e2001d8712461320db93,3,-53,"171
",00:26.6,,,,,,,,,,,,,,,,,
05:30.3,e2001d8712171320c120,1,-57,"171
",00:27.0,,,,,,,,,,,,,,,,,
05:30.5,e2001d8712461320db93,3,-52,"174
",00:27.1,,,,,,,,,,,,,,,,,
05:30.7,e2001d8712171320c120,1,-58,"174
",00:27.3,,,,,,,,,,,,,,,,,
05:30.8,e2001d8712461320db93,3,-52,"174
",00:27.5,,,,,,,,,,,,,,,,,
05:30.1,e2001d8712461320db93,3,-52,"171
",00:26.7,,,,,,,,,,,,,,,,,
05:30.1,e2001d8712461320db93,3,-52,"171
",00:26.8,,,,,,,,,,,,,,,,,
05:30.2,e2001d8712461320db93,3,-52,"174
",00:26.8,,,,,,,,,,,,,,,,,
05:30.2,e2001d8712461320db93,3,-52,"174
",00:26.9,,,,,,,,,,,,,,,,,
05:30.3,e2001d8712461320db93,3,-51,"171
",00:26.9,,,,,,,,,,,,,,,,,
05:30.3,e2001d8712461320db93,3,-51,"174
",00:26.9,,,,,,,,,,,,,,,,,
05:30.3,e2001d8712461320db93,3,-51,"171
",00:27.0,,,,,,,,,,,,,,,,,
05:30.3,e2001d8712461320db93,3,-51,"171
",00:27.0,,,,,,,,,,,,,,,,,
05:30.4,e2001d8712461320db93,3,-51,"171
",00:27.0,,,,,,,,,,,,,,,,,
05:30.4,e2001d8712461320db93,3,-51,"171
",00:27.0,,,,,,,,,,,,,,,,,
05:30.5,e2001d8712461320db93,3,-51,"174
",00:27.1,,,,,,,,,,,,,,,,,
05:30.5,e2001d8712401320d4a0,2,-57,"174
",00:27.1,,,,,,,,,,,,,,,,,
05:30.5,e2001d8712401320d4a0,2,-57,"171
",00:27.1,,,,,,,,,,,,,,,,,
05:30.5,e2001d8712401320d4a0,2,-57,"171
",00:27.2,,,,,,,,,,,,,,,,,
05:30.5,e2001d8712461320db93,3,-51,"171
",00:27.2,,,,,,,,,,,,,,,,,
05:30.6,e2001d8712401320d4a0,2,-57,"174
",00:27.2,,,,,,,,,,,,,,,,,
05:30.6,e2001d8712461320db93,3,-51,"174
",00:27.2,,,,,,,,,,,,,,,,,
05:30.6,e2001d8712401320d4a0,2,-58,"171
",00:27.2,,,,,,,,,,,,,,,,,
05:30.6,e2001d8712461320db93,3,-50,"174
",00:27.2,,,,,,,,,,,,,,,,,
05:30.6,e2001d8712461320db93,3,-51,"174
",00:27.3,,,,,,,,,,,,,,,,,
05:30.6,e2001d8712401320d4a0,2,-58,"174
",00:27.3,,,,,,,,,,,,,,,,,
05:30.7,e2001d8712401320d4a0,2,-58,"174
",00:27.3,,,,,,,,,,,,,,,,,
05:30.7,e2001d8712461320db93,3,-51,"174
",00:27.3,,,,,,,,,,,,,,,,,
05:30.7,e2001d8712461320db93,3,-51,"174
",00:27.3,,,,,,,,,,,,,,,,,
05:30.7,e2001d8712401320d4a0,2,-58,"174
",00:27.4,,,,,,,,,,,,,,,,,
05:30.7,e2001d8712461320db93,3,-51,"171
",00:27.4,,,,,,,,,,,,,,,,,
05:30.8,e2001d8712461320db93,3,-51,"174
",00:27.4,,,,,,,,,,,,,,,,,
05:30.8,e2001d8712461320db93,3,-51,"171
",00:27.4,,,,,,,,,,,,,,,,,
05:30.8,e2001d8712461320db93,3,-51,"171
",00:27.5,,,,,,,,,,,,,,,,,
05:30.9,e2001d8712461320db93,3,-51,"174
",00:27.5,,,,,,,,,,,,,,,,,
05:30.9,e2001d8712461320db93,3,-51,"174
",00:27.5,,,,,,,,,,,,,,,,,
05:30.9,e2001d8712461320db93,3,-50,"171
",00:27.6,,,,,,,,,,,,,,,,,
05:31.0,e2001d8712461320db93,3,-50,"171
",00:27.6,,,,,,,,,,,,,,,,,
05:31.0,e2001d8712461320db93,3,-50,"174
",00:27.6,,,,,,,,,,,,,,,,,
05:31.2,e2001d8712461320db93,3,-51,"174
",00:27.8,,,,,,,,,,,,,,,,,
05:31.3,e2001d8712461320db93,3,-51,"174
",00:28.0,,,,,,,,,,,,,,,,,
05:31.5,e2001d8712461320db93,3,-51,"174
",00:28.1,1,,,,,,,,,,,,,,,,
05:31.8,e2001d8712461320db93,3,-51,"171
",00:28.5,1,,,,,,,,,,,,,,,,
05:31.1,e2001d8712461320db93,3,-51,"174
",00:27.8,1,,,,,,,,,,,,,,,,
05:31.1,e2001d8712461320db93,3,-51,"171
",00:27.8,1,,,,,,,,,,,,,,,,
05:31.2,e2001d8712461320db93,3,-51,"168
",00:27.8,1,,,,,,,,,,,,,,,,
05:31.2,e2001d8712461320db93,3,-51,"174
",00:27.9,1,,,,,,,,,,,,,,,,
05:31.3,e2001d8712461320db93,3,-51,"174
",00:27.9,1,,,,,,,,,,,,,,,,
05:31.3,e2001d8712461320db93,3,-51,"174
",00:27.9,1,,,,,,,,,,,,,,,,
05:31.3,e2001d8712461320db93,3,-51,"171
",00:28.0,1,,,,,,,,,,,,,,,,
05:31.4,e2001d8712461320db93,3,-52,"174
",00:28.0,1,,,,,,,,,,,,,,,,
05:31.4,e2001d8712461320db93,3,-51,"171
",00:28.0,1,,,,,,,,,,,,,,,,
05:31.4,e2001d8712461320db93,3,-51,"174
",00:28.0,1,,,,,,,,,,,,,,,,
05:31.4,e2001d8712461320db93,3,-51,"171
",00:28.1,1,,,,,,,,,,,,,,,,
05:31.5,e2001d8712461320db93,3,-49,"171
",00:28.1,1,,,,,,,,,,,,,,,,
05:31.5,e2001d8712461320db93,3,-51,"174
",00:28.2,1,,,,,,,,,,,,,,,,
05:31.6,e2001d8712461320db93,3,-51,"171
",00:28.2,1,,,,,,,,,,,,,,,,
05:31.6,e2001d8712461320db93,3,-50,"174
",00:28.2,1,,,,,,,,,,,,,,,,
05:31.6,e2001d8712461320db93,3,-49,"171
",00:28.3,1,,,,,,,,,,,,,,,,
05:31.7,e2001d8712461320db93,3,-49,"171
",00:28.3,1,,,,,,,,,,,,,,,,
05:31.7,e2001d8712461320db93,3,-49,"174
",00:28.3,1,,,,,,,,,,,,,,,,
05:31.7,e2001d8712461320db93,3,-50,"174
",00:28.4,1,,,,,,,,,,,,,,,,
05:31.7,e2001d8712461320db93,3,-50,"174
",00:28.4,1,,,,,,,,,,,,,,,,
05:31.8,e2001d8712461320db93,3,-50,"171
",00:28.4,1,,,,,,,,,,,,,,,,
05:31.8,e2001d8712461320db93,3,-50,"174
",00:28.4,1,,,,,,,,,,,,,,,,
05:31.8,e2001d8712461320db93,3,-50,"174
",00:28.5,1,,,,,,,,,,,,,,,,
05:31.9,e2001d8712461320db93,3,-50,"168
",00:28.5,1,,,,,,,,,,,,,,,,
05:31.9,e2001d8712461320db93,3,-50,"171
",00:28.5,1,,,,,,,,,,,,,,,,
05:31.9,e2001d8712461320db93,3,-49,"171
",00:28.6,1,,,,,,,,,,,,,,,,
05:32.0,e2001d8712461320db93,3,-49,"168
",00:28.6,1,,,,,,,,,,,,,,,,
05:32.0,e2001d8712461320db93,3,-49,"171
",00:28.6,1,,,,,,,,,,,,,,,,
05:32.2,e2001d8712461320db93,3,-50,"174
",00:28.8,1,,,,,,,,,,,,,,,,
05:32.5,e2001d8712461320db93,3,-50,"168
",00:29.1,1,,,,,,,,,,,,,,,,
05:32.8,e2001d8712461320db93,3,-50,"171
",00:29.5,1,,,,,,,,,,,,,,,,
05:32.1,e2001d8712461320db93,3,-49,"174
",00:28.8,1,,,,,,,,,,,,,,,,
05:32.2,e2001d8712461320db93,3,-50,"174
",00:28.8,1,,,,,,,,,,,,,,,,
05:32.2,e2001d8712461320db93,3,-51,"171
",00:28.8,1,,,,,,,,,,,,,,,,
05:32.2,e2001d8712461320db93,3,-51,"171
",00:28.9,1,,,,,,,,,,,,,,,,
05:32.2,e2001d8712461320db93,3,-51,"168
",00:28.9,1,,,,,,,,,,,,,,,,
05:32.3,e2001d8712461320db93,3,-51,"174
",00:28.9,1,,,,,,,,,,,,,,,,
05:32.3,e2001d8712461320db93,3,-51,"174
",00:29.0,1,,,,,,,,,,,,,,,,
05:32.4,e2001d8712461320db93,3,-52,"174
",00:29.0,1,,,,,,,,,,,,,,,,
05:32.4,e2001d8712461320db93,3,-51,"174
",00:29.0,1,,,,,,,,,,,,,,,,
05:32.4,e2001d8712461320db93,3,-52,"168
",00:29.0,1,,,,,,,,,,,,,,,,
05:32.4,e2001d8712461320db93,3,-51,"174
",00:29.1,1,,,,,,,,,,,,,,,,
05:32.5,e2001d8712461320db93,3,-50,"171
",00:29.1,1,,,,,,,,,,,,,,,,
05:32.5,e2001d8712461320db93,3,-50,"171
",00:29.1,1,,,,,,,,,,,,,,,,
05:32.5,e2001d8712461320db93,3,-51,"174
",00:29.2,1,,,,,,,,,,,,,,,,
05:32.6,e2001d8712461320db93,3,-51,"174
",00:29.2,1,,,,,,,,,,,,,,,,
05:32.6,e2001d8712461320db93,3,-51,"174
",00:29.2,1,,,,,,,,,,,,,,,,
05:32.6,e2001d8712461320db93,3,-51,"171
",00:29.3,1,,,,,,,,,,,,,,,,
05:32.7,e2001d8712461320db93,3,-51,"174
",00:29.3,1,,,,,,,,,,,,,,,,
05:32.7,e2001d8712461320db93,3,-51,"171
",00:29.3,1,,,,,,,,,,,,,,,,
05:32.7,e2001d8712461320db93,3,-50,"174
",00:29.4,1,,,,,,,,,,,,,,,,
05:32.7,e2001d8712461320db93,3,-51,"171
",00:29.4,1,,,,,,,,,,,,,,,,
05:32.8,e2001d8712461320db93,3,-51,"174
",00:29.4,1,,,,,,,,,,,,,,,,
05:32.8,e2001d8712461320db93,3,-51,"174
",00:29.4,1,,,,,,,,,,,,,,,,
05:32.8,e2001d8712461320db93,3,-52,"174
",00:29.5,1,,,,,,,,,,,,,,,,
05:32.9,e2001d8712461320db93,3,-51,"171
",00:29.5,1,,,,,,,,,,,,,,,,
05:32.9,e2001d8712461320db93,3,-51,"171
",00:29.5,1,,,,,,,,,,,,,,,,
05:32.9,e2001d8712461320db93,3,-52,"171
",00:29.6,1,,,,,,,,,,,,,,,,
05:33.0,e2001d8712461320db93,3,-52,"174
",00:29.6,1,,,,,,,,,,,,,,,,
05:33.0,e2001d8712461320db93,3,-53,"171
",00:29.6,1,,,,,,,,,,,,,,,,
05:33.2,e2001d8712461320db93,3,-52,"174
",00:29.8,1,,,,,,,,,,,,,,,,
05:33.5,e2001d8712461320db93,3,-52,"174
",00:30.1,1,,,,,,,,,,,,,,,,
05:33.8,e2001d8712461320db93,3,-51,"174
",00:30.5,1,,,,,,,,,,,,,,,,
05:33.1,e2001d8712461320db93,3,-51,"174
",00:29.8,1,,,,,,,,,,,,,,,,
05:33.2,e2001d8712461320db93,3,-51,"171
",00:29.8,1,,,,,,,,,,,,,,,,
05:33.2,e2001d8712461320db93,3,-52,"174
",00:29.8,1,,,,,,,,,,,,,,,,
05:33.2,e2001d8712461320db93,3,-52,"174
",00:29.9,1,,,,,,,,,,,,,,,,
05:33.3,e2001d8712461320db93,3,-52,"174
",00:29.9,1,,,,,,,,,,,,,,,,
05:33.3,e2001d8712461320db93,3,-52,"171
",00:29.9,1,,,,,,,,,,,,,,,,
05:33.3,e2001d8712461320db93,3,-51,"171
",00:30.0,1,,,,,,,,,,,,,,,,
05:33.4,e2001d8712461320db93,3,-52,"174
",00:30.0,1,,,,,,,,,,,,,,,,
05:33.4,e2001d8712461320db93,3,-51,"171
",00:30.0,1,,,,,,,,,,,,,,,,
05:33.4,e2001d8712461320db93,3,-51,"171
",00:30.0,1,,,,,,,,,,,,,,,,
05:33.4,e2001d8712461320db93,3,-51,"174
",00:30.1,1,,,,,,,,,,,,,,,,
05:33.5,e2001d8712461320db93,3,-51,"174
",00:30.1,1,,,,,,,,,,,,,,,,
05:33.5,e2001d8712461320db93,3,-51,"171
",00:30.1,1,,,,,,,,,,,,,,,,
05:33.5,e2001d8712461320db93,3,-51,"174
",00:30.2,1,,,,,,,,,,,,,,,,
05:33.6,e2001d8712461320db93,3,-51,"174
",00:30.2,1,,,,,,,,,,,,,,,,
05:33.6,e2001d8712461320db93,3,-51,"171
",00:30.2,1,,,,,,,,,,,,,,,,
05:33.6,e2001d8712461320db93,3,-51,"174
",00:30.3,1,,,,,,,,,,,,,,,,
05:33.7,e2001d8712461320db93,3,-51,"171
",00:30.3,1,,,,,,,,,,,,,,,,
05:33.7,e2001d8712461320db93,3,-51,"171
",00:30.3,1,,,,,,,,,,,,,,,,
05:33.7,e2001d8712461320db93,3,-51,"171
",00:30.4,1,,,,,,,,,,,,,,,,
05:33.7,e2001d8712461320db93,3,-52,"168
",00:30.4,1,,,,,,,,,,,,,,,,
