, ,run,activity,time,id,RSSI,phase
6103,,7,5,14 0 44 32044,3,-52,174
6104,,7,5,14 0 44 32059,4,-49,174
6105,,7,5,14 0 44 32076,3,-55,171
6106,,7,5,14 0 44 32094,4,-49,174
6107,,7,5,14 0 44 32127,3,-55,171
6108,,7,5,14 0 44 32143,4,-49,174
6109,,7,5,14 0 44 32161,3,-55,168
6110,,7,5,14 0 44 32210,3,-55,174
6111,,7,5,14 0 44 32226,4,-49,174
6112,,7,5,14 0 44 32243,4,-49,174
6113,,7,5,14 0 44 32259,3,-55,174
6114,,7,5,14 0 44 32310,3,-56,171
6115,,7,5,14 0 44 32327,4,-49,174
6116,,7,5,14 0 45 32344,4,-50,171
6117,,7,5,14 0 45 32360,3,-55,174
6118,,7,5,14 0 45 32394,3,-55,174
6119,,7,5,14 0 45 32410,4,-49,174
6120,,7,5,14 0 45 32427,4,-50,174
6121,,7,5,14 0 45 32444,3,-55,174
6122,,7,5,14 0 45 32461,4,-51,174
6123,,7,5,14 0 45 32493,4,-51,171
6124,,7,5,14 0 45 32527,2,-56,171
6125,,7,5,14 0 45 32561,4,-52,177
6126,,7,5,14 0 45 32577,2,-55,171
6127,,7,5,14 0 45 32610,3,-58,168
6128,,7,5,14 0 45 32643,2,-55,174
6129,,7,5,14 0 45 32660,4,-51,171
6130,,7,5,14 0 45 32677,2,-55,174
6131,,7,5,14 0 45 32694,4,-51,174
6132,,7,5,14 0 45 32727,3,-55,174
6133,,7,5,14 0 45 32743,4,-49,171
6134,,7,5,14 0 45 32760,3,-53,168
6135,,7,5,14 0 45 32777,4,-49,174
6136,,7,5,14 0 45 32793,3,-55,171
6137,,7,5,14 0 45 32809,4,-51,171
6138,,7,5,14 0 45 32827,2,-58,174
6139,,7,5,14 0 45 32877,3,-53,174
6140,,7,5,14 0 45 32892,4,-49,174
6141,,7,5,14 0 45 32910,2,-57,174
6142,,7,5,14 0 45 32927,2,-57,171
6143,,7,5,14 0 45 32943,4,-51,168
6144,,7,5,14 0 45 32961,3,-55,168
6145,,7,5,14 0 45 33010,3,-55,171
6146,,7,5,14 0 45 33026,4,-49,168
6147,,7,5,14 0 45 33044,2,-55,171
6148,,7,5,14 0 45 33060,4,-51,171
6149,,7,5,14 0 45 33093,2,-55,174
6150,,7,5,14 0 45 33110,4,-49,174
6151,,7,5,14 0 45 33127,4,-51,171
6152,,7,5,14 0 45 33144,2,-52,168
6153,,7,5,14 0 45 33160,3,-55,171
6154,,7,5,14 0 45 33194,4,-51,174
6155,,7,5,14 0 45 33211,3,-53,171
6156,,7,5,14 0 45 33227,2,-55,174
6157,,7,5,14 0 45 33244,3,-55,171
6158,,7,5,14 0 45 33260,4,-51,171
6159,,7,5,14 0 45 33293,2,-55,174
6160,,7,5,14 0 45 33311,3,-53,174
6161,,7,5,14 0 45 33327,4,-51,174
6162,,7,5,14 0 46 33360,2,-55,174
6163,,7,5,14 0 46 33377,4,-51,171
6164,,7,5,14 0 46 33410,2,-53,174
6165,,7,5,14 0 46 33427,3,-51,174
6166,,7,5,14 0 46 33443,4,-51,171
6167,,7,5,14 0 46 33461,4,-53,174
6168,,7,5,14 0 46 33477,2,-51,171
6169,,7,5,14 0 46 33494,3,-57,174
6170,,7,5,14 0 46 33527,2,-52,174
6171,,7,5,14 0 46 33543,3,-57,168
6172,,7,5,14 0 46 33560,4,-55,171
6173,,7,5,14 0 46 33593,4,-53,171
6174,,7,5,14 0 46 33610,2,-52,174
6175,,7,5,14 0 46 33627,3,-58,168
6176,,7,5,14 0 46 33660,2,-52,171
6177,,7,5,14 0 46 33677,4,-53,171
6178,,7,5,14 0 46 33694,3,-57,174
6179,,7,5,14 0 46 33727,3,-56,171
6180,,7,5,14 0 46 33744,4,-52,174
6181,,7,5,14 0 46 33760,2,-52,174
6182,,7,5,14 0 46 33777,3,-56,168
6183,,7,5,14 0 46 33794,4,-52,174
6184,,7,5,14 0 46 33810,2,-52,174
6185,,7,5,14 0 46 33844,2,-52,171
6186,,7,5,14 0 46 33860,4,-53,174
6187,,7,5,14 0 46 33877,3,-56,168
6188,,7,5,14 0 46 33911,3,-56,171
6189,,7,5,14 0 46 33927,4,-53,171
6190,,7,5,14 0 46 33960,2,-51,174
6191,,7,5,14 0 46 33976,4,-55,171
6192,,7,5,14 0 46 34011,4,-55,171
6193,,7,5,14 0 46 34026,2,-51,171
6194,,7,5,14 0 46 34043,3,-55,171
6195,,7,6,14 0 47 35111,4,-52,171
6196,,7,6,14 0 47 35127,2,-55,171
6197,,7,6,14 0 47 35160,3,-53,171
6198,,7,6,14 0 47 35193,2,-53,174
6199,,7,6,14 0 47 35244,3,-52,174
6200,,7,6,14 0 47 35260,4,-50,174
6201,,7,6,14 0 47 35293,4,-52,174
6202,,7,6,14 0 47 35311,2,-51,177
6203,,7,6,14 0 47 35327,4,-52,174
6204,,7,6,14 0 48 35343,3,-49,171
6205,,7,6,14 0 48 35360,2,-52,171
6206,,7,6,14 0 48 35377,4,-51,174
6207,,7,6,14 0 48 35411,3,-51,171
6208,,7,6,14 0 48 35427,2,-52,171
6209,,7,6,14 0 48 35477,2,-53,174
6210,,7,6,14 0 48 35494,3,-52,177
6211,,7,6,14 0 48 35526,3,-52,171
6212,,7,6,14 0 48 35544,4,-51,174
6213,,7,6,14 0 48 35560,2,-52,174
6214,,7,6,14 0 48 35593,3,-52,171
6215,,7,6,14 0 48 35609,2,-52,174
6216,,7,6,14 0 48 35627,1,-55,174
6217,,7,6,14 0 48 35643,4,-51,171
6218,,7,6,14 0 48 35677,3,-55,174
