,run,activity,time,id,RSSI,phase
41,3,9,16 46 40 72763,1,-51,171
42,3,9,16 46 40 72779,3,-58,171
45,3,9,16 46 40 72829,1,-49,174
46,3,9,16 46 40 72845,3,-56,174
47,3,9,16 46 40 72863,2,-57,171
48,3,9,16 46 40 72878,3,-56,174
49,3,9,16 46 40 72896,1,-50,168
50,3,9,16 46 40 72912,2,-57,171
51,3,9,16 46 40 72946,1,-47,174
52,3,9,16 46 40 72963,1,-47,174
53,3,9,16 46 40 72979,2,-55,171
54,3,9,16 46 40 72996,3,-55,171
57,3,9,16 46 40 73046,3,-55,171
58,3,9,16 46 40 73062,1,-47,174
59,3,9,16 46 40 73096,2,-55,168
60,3,9,16 46 40 73113,3,-55,171
62,3,9,16 46 40 73146,1,-49,174
63,3,9,16 46 40 73162,3,-55,168
64,3,9,16 46 40 73212,1,-49,174
65,3,9,16 46 40 73229,3,-55,168
66,3,9,16 46 40 73246,2,-55,174
67,3,9,16 46 40 73262,1,-49,168
68,3,9,16 46 40 73279,2,-55,171
69,3,9,16 46 40 73296,3,-56,174
72,3,9,16 46 40 73346,2,-55,174
73,3,9,16 46 40 73363,1,-49,171
74,3,9,16 46 40 73395,1,-49,174
75,3,9,16 46 40 73412,2,-55,174
76,3,9,16 46 40 73429,1,-49,174
77,3,9,16 46 40 73446,2,-55,174
78,3,9,16 46 40 73463,3,-56,174
79,3,9,16 46 40 73496,2,-55,171
80,3,9,16 46 40 73512,1,-49,174
81,3,9,16 46 40 73529,3,-56,171
83,3,9,16 46 40 73562,1,-49,174
84,3,9,16 46 40 73579,2,-55,171
85,3,9,16 46 40 73612,2,-55,174
86,3,9,16 46 41 73629,1,-49,174
87,3,9,16 46 41 73646,3,-55,174
88,3,9,16 46 41 73663,2,-55,174
89,3,9,16 46 41 73696,3,-56,174
90,3,9,16 46 41 73713,1,-49,174
91,3,9,16 46 41 73728,2,-55,171
93,3,9,16 46 41 73763,2,-55,174
94,3,9,16 46 41 73778,1,-49,174
95,3,9,16 46 41 73795,3,-55,171
96,3,9,16 46 41 73812,1,-49,174
97,3,9,16 46 41 73829,3,-55,174
98,3,9,16 46 41 73846,2,-55,171
101,3,9,16 46 41 73896,1,-49,171
102,3,9,16 46 41 73913,2,-55,174
103,3,9,16 46 41 73946,1,-49,171
104,3,9,16 46 41 73962,3,-55,171
107,3,9,16 46 41 74013,1,-49,171
108,3,9,16 46 41 74029,3,-55,171
109,3,9,16 46 41 74046,1,-49,171
110,3,9,16 46 41 74063,3,-55,171
112,3,9,16 46 41 74096,1,-49,174
113,3,9,16 46 41 74113,3,-55,168
116,3,9,16 46 41 74163,1,-49,171
117,3,9,16 46 41 74179,3,-53,174
118,3,9,16 46 41 74229,3,-55,171
119,3,9,16 46 41 74246,1,-49,174
120,3,9,16 46 41 74263,3,-52,168
121,3,9,16 46 41 74279,2,-59,171
123,3,9,16 46 41 74312,3,-53,171
124,3,9,16 46 41 74329,1,-49,171
126,3,9,16 46 41 74362,1,-49,174
127,3,9,16 46 41 74379,3,-53,171
129,3,9,16 46 41 74429,1,-49,174
130,3,9,16 46 41 74446,3,-52,174
131,3,9,16 46 41 74463,1,-49,174
132,3,9,16 46 41 74478,3,-53,168
136,3,9,16 46 41 74545,3,-53,174
137,3,9,16 46 41 74561,1,-49,174
138,3,9,16 46 41 74579,1,-49,174
139,3,9,16 46 41 74596,3,-53,174
140,3,9,16 46 41 74613,1,-49,171
141,3,9,16 46 42 74629,3,-53,171
142,3,9,16 46 42 74646,1,-49,171
143,3,9,16 46 42 74662,3,-53,174
145,3,9,16 46 42 74696,1,-49,174
146,3,9,16 46 42 74712,3,-55,174
147,3,9,16 46 42 74729,3,-53,174
148,3,9,16 46 42 74746,1,-49,171
149,3,9,16 46 42 74762,1,-49,174
150,3,9,16 46 42 74779,3,-53,171
151,3,9,16 46 42 74796,3,-53,174
152,3,9,16 46 42 74813,1,-49,174
153,3,9,16 46 42 74829,3,-55,174
154,3,9,16 46 42 74845,1,-49,174
155,3,9,16 46 42 74880,3,-55,171
156,3,9,16 46 42 74896,1,-49,171
157,3,9,16 46 42 74913,1,-49,171
158,3,9,16 46 42 74929,3,-55,171
159,3,9,16 46 42 74945,1,-49,171
160,3,9,16 46 42 74962,3,-55,174
162,3,9,16 46 42 74996,1,-49,171
163,3,9,16 46 42 75013,3,-53,168
164,3,9,16 46 42 75046,3,-55,174
165,3,9,16 46 42 75063,1,-49,174
166,3,9,16 46 42 75079,3,-55,168
167,3,9,16 46 42 75095,1,-49,171
168,3,9,16 46 42 75113,3,-55,174
169,3,9,16 46 42 75129,1,-49,174
170,3,9,16 46 42 75145,1,-49,171
171,3,9,16 46 42 75163,3,-55,174
172,3,9,16 46 42 75196,3,-53,171
173,3,9,16 46 42 75213,1,-49,174
176,3,9,16 46 42 75263,2,-57,168
177,3,9,16 46 42 75279,1,-49,174
178,3,9,16 46 42 75296,3,-53,171
179,3,9,16 46 42 75312,2,-55,171
180,3,9,16 46 42 75328,3,-52,174
181,3,9,16 46 42 75345,1,-49,171
182,3,9,16 46 42 75379,2,-57,171
184,3,9,16 46 42 75413,1,-49,171
185,3,9,16 46 42 75429,3,-53,174
186,3,9,16 46 42 75445,2,-58,174
188,3,9,16 46 42 75479,1,-49,171
189,3,9,16 46 42 75496,3,-53,174
0,3,10,16 46 47 80529,3,-53,174
1,3,10,16 46 47 80579,1,-49,168
2,3,10,16 46 47 80596,3,-53,171
3,3,10,16 46 47 80613,1,-49,174
4,3,10,16 46 48 80629,3,-55,174
6,3,10,16 46 48 80663,1,-49,174
7,3,10,16 46 48 80679,3,-53,171
8,3,10,16 46 48 80713,3,-55,174
9,3,10,16 46 48 80729,1,-49,174
10,3,10,16 46 48 80745,3,-55,171
11,3,10,16 46 48 80763,1,-49,171
12,3,10,16 46 48 80780,1,-49,174
13,3,10,16 46 48 80796,3,-53,174
14,3,10,16 46 48 80813,1,-49,174
15,3,10,16 46 48 80830,3,-53,171
16,3,10,16 46 48 80846,1,-49,174
17,3,10,16 46 48 80863,3,-55,174
20,3,10,16 46 48 80913,3,-55,171
21,3,10,16 46 48 80930,1,-49,174
22,3,10,16 46 48 80963,1,-49,174
23,3,10,16 46 48 80980,3,-57,171
25,3,10,16 46 48 81013,1,-49,174
26,3,10,16 46 48 81029,3,-57,177
27,3,10,16 46 48 81047,1,-49,174
29,3,10,16 46 48 81080,3,-57,171
31,3,10,16 46 48 81113,3,-57,171
32,3,10,16 46 48 81129,1,-49,174
33,3,10,16 46 48 81163,3,-56,171
34,3,10,16 46 48 81179,1,-49,174
35,3,10,16 46 48 81196,2,-57,171
36,3,10,16 46 48 81213,3,-55,174
37,3,10,16 46 48 81230,1,-49,174
38,3,10,16 46 48 81247,2,-57,177
41,3,10,16 46 48 81296,3,-55,171
42,3,10,16 46 48 81313,1,-47,174
43,3,10,16 46 48 81346,2,-57,174
44,3,10,16 46 48 81363,3,-55,171
45,3,10,16 46 48 81379,3,-55,174
46,3,10,16 46 48 81396,1,-47,174
47,3,10,16 46 48 81413,2,-56,171
49,3,10,16 46 48 81446,2,-56,177
50,3,10,16 46 48 81463,1,-47,174
51,3,10,16 46 48 81479,3,-55,171
53,3,10,16 46 48 81513,2,-56,174
55,3,10,16 46 48 81546,3,-53,168
56,3,10,16 46 48 81580,1,-49,171
57,3,10,16 46 48 81595,3,-55,171
58,3,10,16 46 48 81613,2,-57,174
60,3,10,16 46 49 81646,3,-55,171
61,3,10,16 46 49 81663,1,-49,174
62,3,10,16 46 49 81679,2,-57,174
64,3,10,16 46 49 81730,3,-53,174
65,3,10,16 46 49 81747,1,-49,174
66,3,10,16 46 49 81779,1,-49,171
67,3,10,16 46 49 81797,3,-53,171
68,3,10,16 46 49 81813,3,-53,171
69,3,10,16 46 49 81863,3,-53,174
71,3,10,16 46 49 81897,2,-58,171
73,3,10,16 46 49 81930,1,-49,174
74,3,10,16 46 49 81963,2,-57,174
76,3,10,16 46 49 81995,3,-52,171
77,3,10,16 46 49 82012,1,-49,174
78,3,10,16 46 49 82029,2,-58,171
81,3,10,16 46 49 82080,3,-53,171
82,3,10,16 46 49 82097,1,-49,171
83,3,10,16 46 49 82130,1,-49,174
84,3,10,16 46 49 82163,1,-46,174
85,3,10,16 46 49 82180,3,-52,174
86,3,10,16 46 49 82196,2,-52,174
87,3,10,16 46 49 82213,1,-47,174
88,3,10,16 46 49 82230,3,-52,168
89,3,10,16 46 49 82245,2,-55,171
90,3,10,16 46 49 82263,1,-47,171
91,3,10,16 46 49 82280,3,-53,174
92,3,10,16 46 49 82295,2,-53,174
93,3,10,16 46 49 82313,1,-47,174
95,3,10,16 46 49 82347,3,-52,174
96,3,10,16 46 49 82363,2,-53,171
98,3,10,16 46 49 82396,2,-53,171
99,3,10,16 46 49 82413,1,-47,174
100,3,10,16 46 49 82446,1,-47,174
101,3,10,16 46 49 82463,3,-52,174
102,3,10,16 46 49 82480,1,-47,174
103,3,10,16 46 49 82529,3,-52,171
104,3,10,16 46 49 82546,2,-53,168
105,3,10,16 46 49 82563,1,-46,174
106,3,10,16 46 49 82579,2,-55,168
107,3,10,16 46 49 82596,3,-52,171
108,3,10,16 46 49 82613,1,-46,174
109,3,10,16 46 50 82628,2,-55,174
110,3,10,16 46 50 82646,3,-52,174
113,3,10,16 46 50 82696,3,-52,168
114,3,10,16 46 50 82713,1,-46,171
115,3,10,16 46 50 82730,2,-53,174
117,3,10,16 46 50 82763,3,-53,171
118,3,10,16 46 50 82779,1,-47,174
119,3,10,16 46 50 82812,3,-53,174
120,3,10,16 46 50 82829,2,-53,168
122,3,10,16 46 50 82863,3,-53,171
124,3,10,16 46 50 82896,2,-53,171
125,3,10,16 46 50 82929,2,-55,171
126,3,10,16 46 50 82945,1,-49,171
127,3,10,16 46 50 82963,3,-53,174
129,3,10,16 46 50 82996,2,-55,174
130,3,10,16 46 50 83012,1,-47,171
131,3,10,16 46 50 83047,2,-53,174
132,3,10,16 46 50 83063,3,-52,171
134,3,10,16 46 50 83096,3,-53,168
135,3,10,16 46 50 83113,1,-47,174
136,3,10,16 46 50 83163,3,-53,2
137,3,10,16 46 50 83179,2,-51,174
138,3,10,16 46 50 83213,1,-47,174
139,3,10,16 46 50 83230,2,-52,174
140,3,10,16 46 50 83246,1,-47,168
141,3,10,16 46 50 83263,3,-53,174
143,3,10,16 46 50 83295,1,-49,174
144,3,10,16 46 50 83312,2,-52,174
145,3,10,16 46 50 83363,3,-55,177
146,3,10,16 46 50 83379,2,-52,171
148,3,10,16 46 50 83413,3,-53,174
149,3,10,16 46 50 83430,2,-51,174
150,3,10,16 46 50 83463,2,-51,171
151,3,10,16 46 50 83479,3,-53,174
0,3,11,16 46 53 86097,1,-47,174
1,3,11,16 46 53 86130,1,-47,171
2,3,11,16 46 53 86146,3,-52,171
3,3,11,16 46 53 86163,2,-55,174
4,3,11,16 46 53 86179,3,-53,168
5,3,11,16 46 53 86195,1,-47,171
6,3,11,16 46 53 86213,2,-55,171
7,3,11,16 46 53 86230,1,-46,171
8,3,11,16 46 53 86245,3,-53,168
9,3,11,16 46 53 86263,2,-55,174
12,3,11,16 46 53 86312,1,-47,174
13,3,11,16 46 53 86329,2,-53,171
14,3,11,16 46 53 86363,1,-46,174
15,3,11,16 46 53 86379,3,-53,174
16,3,11,16 46 53 86396,1,-47,171
18,3,11,16 46 53 86430,3,-53,174
19,3,11,16 46 53 86447,2,-55,174
20,3,11,16 46 53 86479,1,-47,174
21,3,11,16 46 53 86496,3,-53,174
22,3,11,16 46 53 86546,3,-55,171
23,3,11,16 46 53 86563,1,-49,171
24,3,11,16 46 53 86596,2,-55,174
25,3,11,16 46 53 86612,3,-53,171
26,3,11,16 46 54 86630,3,-55,168
27,3,11,16 46 54 86646,1,-49,174
28,3,11,16 46 54 86679,1,-49,168
29,3,11,16 46 54 86697,3,-55,171
30,3,11,16 46 54 86730,1,-49,174
31,3,11,16 46 54 86747,3,-55,174
32,3,11,16 46 54 86763,2,-56,171
33,3,11,16 46 54 86796,2,-58,174
34,3,11,16 46 54 86813,1,-49,171
35,3,11,16 46 54 86846,1,-49,171
36,3,11,16 46 54 86863,3,-53,171
37,3,11,16 46 54 86879,1,-47,174
38,3,11,16 46 54 86896,2,-57,171
39,3,11,16 46 54 86913,3,-53,174
40,3,11,16 46 54 86929,1,-49,174
41,3,11,16 46 54 86945,2,-57,174
44,3,11,16 46 54 86996,2,-56,171
45,3,11,16 46 54 87013,1,-49,174
46,3,11,16 46 54 87045,1,-49,174
47,3,11,16 46 54 87064,2,-55,171
48,3,11,16 46 54 87080,1,-49,174
49,3,11,16 46 54 87096,3,-52,171
50,3,11,16 46 54 87130,2,-55,168
51,3,11,16 46 54 87164,1,-47,171
52,3,11,16 46 54 87180,3,-52,174
53,3,11,16 46 54 87213,1,-46,174
55,3,11,16 46 54 87246,1,-47,171
56,3,11,16 46 54 87263,3,-51,174
57,3,11,16 46 54 87296,3,-51,174
58,3,11,16 46 54 87313,2,-52,171
59,3,11,16 46 54 87329,2,-53,171
60,3,11,16 46 54 87347,3,-52,171
61,3,11,16 46 54 87380,2,-53,171
62,3,11,16 46 54 87397,3,-51,174
65,3,11,16 46 54 87446,3,-52,168
66,3,11,16 46 54 87463,1,-46,174
67,3,11,16 46 54 87497,2,-55,171
68,3,11,16 46 54 87513,1,-47,174
69,3,11,16 46 54 87546,1,-47,174
70,3,11,16 46 54 87564,3,-52,171
71,3,11,16 46 54 87580,1,-47,171
72,3,11,16 46 54 87597,3,-51,171
73,3,11,16 46 55 87646,1,-47,171
74,3,11,16 46 55 87663,2,-55,174
76,3,11,16 46 55 87696,1,-47,171
77,3,11,16 46 55 87712,3,-52,168
78,3,11,16 46 55 87763,1,-47,174
79,3,11,16 46 55 87780,3,-51,168
80,3,11,16 46 55 87797,1,-47,171
81,3,11,16 46 55 87813,2,-55,174
82,3,11,16 46 55 87846,1,-46,171
83,3,11,16 46 55 87879,2,-52,174
84,3,11,16 46 55 87896,3,-51,174
85,3,11,16 46 55 87929,2,-55,168
86,3,11,16 46 55 87946,1,-46,174
87,3,11,16 46 55 87979,3,-51,171
88,3,11,16 46 55 87996,2,-53,171
89,3,11,16 46 55 88013,3,-51,168
90,3,11,16 46 55 88030,1,-46,174
91,3,11,16 46 55 88063,2,-53,174
0,4,1,16 47 28 21093,3,-53,174
1,4,1,16 47 28 21110,2,-57,171
3,4,1,16 47 28 21144,1,-46,171
4,4,1,16 47 28 21160,2,-55,171
5,4,1,16 47 28 21193,3,-52,171
6,4,1,16 47 28 21210,1,-46,174
7,4,1,16 47 28 21227,2,-58,168
8,4,1,16 47 28 21243,1,-46,174
9,4,1,16 47 28 21276,1,-46,174
10,4,1,16 47 28 21292,2,-57,171
11,4,1,16 47 28 21326,3,-55,174
12,4,1,16 47 28 21343,1,-49,171
13,4,1,16 47 28 21360,3,-55,171
14,4,1,16 47 28 21376,1,-49,174
15,4,1,16 47 28 21394,3,-55,168
16,4,1,16 47 28 21409,1,-47,174
17,4,1,16 47 28 21427,1,-49,168
18,4,1,16 47 28 21443,3,-55,171
20,4,1,16 47 28 21477,3,-56,171
21,4,1,16 47 28 21494,1,-49,174
22,4,1,16 47 28 21510,1,-49,174
23,4,1,16 47 28 21527,3,-55,174
24,4,1,16 47 28 21543,3,-56,171
25,4,1,16 47 29 21560,1,-49,174
26,4,1,16 47 29 21593,3,-56,171
27,4,1,16 47 29 21610,1,-49,171
28,4,1,16 47 29 21627,1,-49,174
29,4,1,16 47 29 21643,3,-55,168
31,4,1,16 47 29 21676,3,-55,174
32,4,1,16 47 29 21694,1,-49,171
33,4,1,16 47 29 21727,1,-49,168
35,4,1,16 47 29 21761,2,-58,171
36,4,1,16 47 29 21777,3,-53,171
38,4,1,16 47 29 21810,1,-49,171
39,4,1,16 47 29 21827,3,-55,171
40,4,1,16 47 29 21860,3,-55,174
41,4,1,16 47 29 21877,2,-57,171
42,4,1,16 47 29 21893,3,-55,177
43,4,1,16 47 29 21910,1,-49,174
44,4,1,16 47 29 21926,2,-57,174
47,4,1,16 47 29 21977,1,-49,171
48,4,1,16 47 29 21993,3,-55,174
49,4,1,16 47 29 22027,3,-55,171
51,4,1,16 47 29 22060,2,-57,165
52,4,1,16 47 29 22076,1,-46,174
53,4,1,16 47 29 22126,2,-55,171
54,4,1,16 47 29 22143,1,-47,174
55,4,1,16 47 29 22176,3,-55,171
56,4,1,16 47 29 22193,2,-55,171
58,4,1,16 47 29 22227,1,-47,171
59,4,1,16 47 29 22244,3,-55,171
60,4,1,16 47 29 22294,1,-47,174
61,4,1,16 47 29 22310,3,-55,174
62,4,1,16 47 29 22343,1,-49,174
63,4,1,16 47 29 22360,2,-57,171
64,4,1,16 47 29 22377,3,-55,171
65,4,1,16 47 29 22394,1,-49,174
66,4,1,16 47 29 22410,3,-55,171
67,4,1,16 47 29 22427,2,-57,171
68,4,1,16 47 29 22443,1,-49,171
69,4,1,16 47 29 22460,3,-55,177
70,4,1,16 47 29 22477,2,-57,174
72,4,1,16 47 29 22510,3,-55,171
73,4,1,16 47 29 22527,1,-49,174
74,4,1,16 47 30 22560,1,-49,171
75,4,1,16 47 30 22577,3,-55,171
76,4,1,16 47 30 22609,1,-49,171
77,4,1,16 47 30 22626,3,-55,174
78,4,1,16 47 30 22643,2,-57,168
80,4,1,16 47 30 22676,2,-57,174
83,4,1,16 47 30 22727,3,-55,174
84,4,1,16 47 30 22776,2,-53,174
86,4,1,16 47 30 22809,2,-55,171
87,4,1,16 47 30 22826,1,-46,174
88,4,1,16 47 30 22860,1,-46,174
89,4,1,16 47 30 22876,3,-55,171
91,4,1,16 47 30 22910,3,-55,174
92,4,1,16 47 30 22927,1,-46,174
93,4,1,16 47 30 22942,2,-55,174
95,4,1,16 47 30 22977,3,-55,171
96,4,1,16 47 30 22994,1,-46,171
97,4,1,16 47 30 23026,2,-55,174
0,4,2,16 47 32 24810,3,-55,168
2,4,2,16 47 32 24844,3,-55,171
3,4,2,16 47 32 24860,1,-46,174
4,4,2,16 47 32 24893,2,-52,174
5,4,2,16 47 32 24909,1,-46,171
6,4,2,16 47 32 24926,1,-46,171
7,4,2,16 47 32 24943,3,-55,174
8,4,2,16 47 32 24977,1,-46,174
9,4,2,16 47 32 24994,3,-55,174
11,4,2,16 47 32 25043,2,-55,174
12,4,2,16 47 32 25060,1,-46,174
13,4,2,16 47 32 25094,2,-58,0
14,4,2,16 47 32 25110,1,-46,171
15,4,2,16 47 32 25127,3,-55,171
16,4,2,16 47 32 25143,2,-57,171
17,4,2,16 47 32 25161,1,-46,171
19,4,2,16 47 32 25193,3,-55,174
20,4,2,16 47 32 25211,2,-57,168
21,4,2,16 47 32 25244,1,-47,171
22,4,2,16 47 32 25260,3,-56,171
24,4,2,16 47 32 25292,1,-47,171
25,4,2,16 47 32 25327,2,-56,168
26,4,2,16 47 32 25360,3,-57,174
27,4,2,16 47 32 25392,2,-57,174
28,4,2,16 47 32 25409,1,-47,174
30,4,2,16 47 32 25443,1,-47,174
32,4,2,16 47 32 25477,1,-47,174
34,4,2,16 47 32 25510,3,-58,171
36,4,2,16 47 33 25560,1,-47,174
37,4,2,16 47 33 25593,1,-49,174
38,4,2,16 47 33 25626,1,-49,174
40,4,2,16 47 33 25661,1,-49,174
41,4,2,16 47 33 25676,1,-49,171
42,4,2,16 47 33 25693,3,-57,174
43,4,2,16 47 33 25710,2,-58,171
44,4,2,16 47 33 25727,1,-50,177
45,4,2,16 47 33 25744,3,-58,174
47,4,2,16 47 33 25777,2,-59,171
49,4,2,16 47 33 25811,3,-57,168
50,4,2,16 47 33 25826,1,-51,174
51,4,2,16 47 33 25843,2,-58,171
54,4,2,16 47 33 25893,1,-50,174
55,4,2,16 47 33 25910,2,-57,171
56,4,2,16 47 33 25926,3,-57,171
57,4,2,16 47 33 25942,1,-50,174
58,4,2,16 47 33 25960,3,-58,171
59,4,2,16 47 33 25977,2,-57,174
60,4,2,16 47 33 25994,1,-51,174
62,4,2,16 47 33 26027,3,-57,171
63,4,2,16 47 33 26060,1,-51,168
64,4,2,16 47 33 26077,2,-57,174
65,4,2,16 47 33 26092,2,-57,171
66,4,2,16 47 33 26109,1,-50,171
67,4,2,16 47 33 26127,1,-49,171
68,4,2,16 47 33 26143,2,-57,171
69,4,2,16 47 33 26160,1,-50,174
70,4,2,16 47 33 26177,3,-57,174
71,4,2,16 47 33 26194,2,-58,171
73,4,2,16 47 33 26226,1,-51,174
75,4,2,16 47 33 26259,2,-57,174
76,4,2,16 47 33 26294,2,-59,174
77,4,2,16 47 33 26310,1,-49,171
78,4,2,16 47 33 26326,1,-49,174
79,4,2,16 47 33 26343,2,-59,174
80,4,2,16 47 33 26359,1,-50,171
81,4,2,16 47 33 26394,3,-58,171
83,4,2,16 47 33 26426,1,-49,174
86,4,2,16 47 33 26493,1,-50,174
88,4,2,16 47 33 26526,3,-58,174
89,4,2,16 47 33 26544,1,-49,168
91,4,2,16 47 34 26576,3,-57,174
92,4,2,16 47 34 26593,1,-50,168
93,4,2,16 47 34 26610,3,-57,171
94,4,2,16 47 34 26626,1,-49,168
96,4,2,16 47 34 26660,1,-49,171
97,4,2,16 47 34 26677,3,-55,171
98,4,2,16 47 34 26710,1,-49,171
99,4,2,16 47 34 26727,3,-55,171
100,4,2,16 47 34 26743,1,-49,171
101,4,2,16 47 34 26760,3,-55,168
102,4,2,16 47 34 26777,1,-49,174
104,4,2,16 47 34 26810,1,-49,171
105,4,2,16 47 34 26826,3,-55,174
106,4,2,16 47 34 26843,1,-49,171
107,4,2,16 47 34 26860,3,-55,168
108,4,2,16 47 34 26876,1,-49,174
109,4,2,16 47 34 26894,3,-55,171
110,4,2,16 47 34 26911,1,-49,171
112,4,2,16 47 34 26944,3,-55,171
114,4,2,16 47 34 26977,1,-49,171
115,4,2,16 47 34 26994,3,-55,171
117,4,2,16 47 34 27027,3,-55,174
119,4,2,16 47 34 27060,1,-49,174
120,4,2,16 47 34 27077,1,-49,174
121,4,2,16 47 34 27111,1,-49,174
122,4,2,16 47 34 27143,3,-56,174
123,4,2,16 47 34 27160,1,-49,171
124,4,2,16 47 34 27176,1,-49,171
125,4,2,16 47 34 27194,3,-57,174
126,4,2,16 47 34 27210,3,-56,174
127,4,2,16 47 34 27227,1,-49,171
129,4,2,16 47 34 27261,1,-49,171
130,4,2,16 47 34 27277,3,-55,171
131,4,2,16 47 34 27326,1,-49,171
132,4,2,16 47 34 27342,3,-55,171
0,4,3,16 47 37 29643,1,-49,174
1,4,3,16 47 37 29661,3,-56,171
2,4,3,16 47 37 29677,1,-50,174
3,4,3,16 47 37 29694,3,-56,174
4,4,3,16 47 37 29710,1,-49,174
5,4,3,16 47 37 29727,3,-57,171
8,4,3,16 47 37 29777,1,-50,174
9,4,3,16 47 37 29794,3,-55,171
10,4,3,16 47 37 29810,1,-50,171
11,4,3,16 47 37 29827,3,-55,174
13,4,3,16 47 37 29861,1,-51,174
14,4,3,16 47 37 29877,3,-56,174
16,4,3,16 47 37 29911,1,-51,171
17,4,3,16 47 37 29926,3,-56,171
19,4,3,16 47 37 29960,1,-50,168
22,4,3,16 47 37 30010,3,-56,174
23,4,3,16 47 37 30027,1,-50,171
24,4,3,16 47 37 30061,3,-55,171
26,4,3,16 47 37 30093,3,-55,171
27,4,3,16 47 37 30111,1,-52,171
28,4,3,16 47 37 30144,3,-55,174
29,4,3,16 47 37 30160,1,-52,174
30,4,3,16 47 37 30176,3,-55,174
31,4,3,16 47 37 30193,1,-51,171
32,4,3,16 47 37 30210,1,-51,171
33,4,3,16 47 37 30227,3,-55,168
35,4,3,16 47 37 30260,3,-55,171
36,4,3,16 47 37 30293,1,-49,171
37,4,3,16 47 37 30311,3,-55,174
38,4,3,16 47 37 30327,1,-49,174
39,4,3,16 47 37 30344,3,-56,174
40,4,3,16 47 37 30377,3,-55,168
41,4,3,16 47 37 30394,1,-49,171
42,4,3,16 47 37 30410,1,-49,171
43,4,3,16 47 37 30427,3,-56,174
45,4,3,16 47 37 30460,3,-57,171
46,4,3,16 47 37 30477,1,-50,174
47,4,3,16 47 37 30493,3,-57,168
48,4,3,16 47 37 30510,1,-51,174
49,4,3,16 47 37 30527,1,-51,168
50,4,3,16 47 37 30544,3,-57,171
52,4,3,16 47 38 30594,3,-57,171
53,4,3,16 47 38 30610,1,-52,174
54,4,3,16 47 38 30627,1,-52,168
55,4,3,16 47 38 30644,3,-57,171
56,4,3,16 47 38 30660,1,-52,171
57,4,3,16 47 38 30677,1,-52,177
58,4,3,16 47 38 30694,3,-58,171
60,4,3,16 47 38 30726,3,-58,174
61,4,3,16 47 38 30744,1,-52,174
62,4,3,16 47 38 30760,1,-53,171
64,4,3,16 47 38 30793,1,-53,174
66,4,3,16 47 38 30828,1,-53,174
68,4,3,16 47 38 30861,1,-53,174
70,4,3,16 47 38 30894,1,-53,171
72,4,3,16 47 38 30927,1,-53,174
74,4,3,16 47 38 30960,1,-53,174
76,4,3,16 47 38 30994,1,-53,174
78,4,3,16 47 38 31027,1,-53,174
80,4,3,16 47 38 31061,1,-53,174
82,4,3,16 47 38 31094,1,-53,171
84,4,3,16 47 38 31127,1,-53,171
86,4,3,16 47 38 31160,1,-53,177
88,4,3,16 47 38 31193,1,-53,174
90,4,3,16 47 38 31227,1,-55,171
91,4,3,16 47 38 31261,1,-55,171
92,4,3,16 47 38 31277,1,-55,168
94,4,3,16 47 38 31311,1,-55,168
96,4,3,16 47 38 31344,1,-55,171
98,4,3,16 47 38 31377,1,-55,174
100,4,3,16 47 38 31410,1,-55,174
102,4,3,16 47 38 31443,1,-55,177
104,4,3,16 47 38 31477,1,-55,171
106,4,3,16 47 38 31510,1,-55,174
108,4,3,16 47 38 31544,1,-55,171
0,4,4,16 47 41 34477,1,-55,171
1,4,4,16 47 41 34527,1,-55,168
2,4,4,16 47 41 34544,1,-55,171
4,4,4,16 47 42 34577,1,-53,174
5,4,4,16 47 42 34594,1,-53,174
7,4,4,16 47 42 34627,1,-53,174
9,4,4,16 47 42 34661,1,-53,174
11,4,4,16 47 42 34694,1,-52,171
13,4,4,16 47 42 34728,1,-53,174
15,4,4,16 47 42 34761,1,-53,174
17,4,4,16 47 42 34794,1,-53,171
19,4,4,16 47 42 34827,1,-53,174
21,4,4,16 47 42 34860,1,-55,168
23,4,4,16 47 42 34893,1,-55,171
25,4,4,16 47 42 34926,1,-55,174
27,4,4,16 47 42 34977,1,-57,174
28,4,4,16 47 42 34993,1,-57,171
30,4,4,16 47 42 35027,1,-58,168
32,4,4,16 47 42 35061,1,-58,174
40,4,4,16 47 42 35211,1,-57,174
42,4,4,16 47 42 35244,1,-58,174
45,4,4,16 47 42 35293,1,-58,174
47,4,4,16 47 42 35328,1,-58,174
48,4,4,16 47 42 35361,1,-58,174
49,4,4,16 47 42 35394,1,-57,171
50,4,4,16 47 42 35427,1,-58,171
52,4,4,16 47 42 35460,1,-58,174
54,4,4,16 47 42 35494,1,-59,171
70,4,4,16 47 43 35761,1,-58,168
72,4,4,16 47 43 35793,1,-57,174
74,4,4,16 47 43 35827,1,-56,171
75,4,4,16 47 43 35861,1,-56,174
76,4,4,16 47 43 35877,3,-58,174
77,4,4,16 47 43 35911,1,-56,171
78,4,4,16 47 43 35927,1,-57,174
80,4,4,16 47 43 35960,1,-57,165
81,4,4,16 47 43 35978,3,-58,171
82,4,4,16 47 43 36011,1,-57,171
83,4,4,16 47 43 36027,3,-57,174
85,4,4,16 47 43 36060,3,-56,174
86,4,4,16 47 43 36077,1,-56,171
88,4,4,16 47 43 36111,1,-56,174
89,4,4,16 47 43 36127,3,-55,174
91,4,4,16 47 43 36159,1,-56,174
92,4,4,16 47 43 36176,3,-53,174
93,4,4,16 47 43 36193,1,-56,165
